,0,1,2
6153,1995.0,11.0,6.0
6154,1995.0,11.0,7.0
6155,1995.0,11.0,8.0
6156,1995.0,11.0,9.0
6157,1995.0,11.0,10.0
6158,1995.0,11.0,11.0
6159,1995.0,11.0,12.0
6160,1995.0,11.0,13.0
6161,1995.0,11.0,14.0
6162,1995.0,11.0,15.0
6163,1995.0,11.0,16.0
6164,1995.0,11.0,17.0
6165,1995.0,11.0,18.0
6166,1995.0,11.0,19.0
6167,1995.0,11.0,20.0
6168,1995.0,11.0,21.0
6169,1995.0,11.0,22.0
6170,1995.0,11.0,23.0
6171,1995.0,11.0,24.0
6172,1995.0,11.0,25.0
6173,1995.0,11.0,26.0
6174,1995.0,11.0,27.0
6175,1995.0,11.0,28.0
6176,1995.0,11.0,29.0
6177,1995.0,11.0,30.0
6178,1995.0,12.0,1.0
6179,1995.0,12.0,2.0
6180,1995.0,12.0,3.0
6181,1995.0,12.0,4.0
6182,1995.0,12.0,5.0
6183,1995.0,12.0,6.0
6184,1995.0,12.0,7.0
6185,1995.0,12.0,8.0
6186,1995.0,12.0,9.0
6187,1995.0,12.0,10.0
6188,1995.0,12.0,11.0
6189,1995.0,12.0,12.0
6190,1995.0,12.0,13.0
6191,1995.0,12.0,14.0
6192,1995.0,12.0,15.0
6193,1995.0,12.0,16.0
6194,1995.0,12.0,17.0
6195,1995.0,12.0,18.0
6196,1995.0,12.0,19.0
6197,1995.0,12.0,20.0
6198,1995.0,12.0,21.0
6199,1995.0,12.0,22.0
6200,1995.0,12.0,23.0
6201,1995.0,12.0,24.0
6202,1995.0,12.0,25.0
6203,1995.0,12.0,26.0
6204,1995.0,12.0,27.0
6205,1995.0,12.0,28.0
6206,1995.0,12.0,29.0
6207,1995.0,12.0,30.0
6208,1995.0,12.0,31.0
6209,1996.0,1.0,1.0
6210,1996.0,1.0,2.0
6211,1996.0,1.0,3.0
6212,1996.0,1.0,4.0
6213,1996.0,1.0,5.0
6214,1996.0,1.0,6.0
6215,1996.0,1.0,7.0
6216,1996.0,1.0,8.0
6217,1996.0,1.0,9.0
6218,1996.0,1.0,10.0
6219,1996.0,1.0,11.0
6220,1996.0,1.0,12.0
6221,1996.0,1.0,13.0
6222,1996.0,1.0,14.0
6223,1996.0,1.0,15.0
6224,1996.0,1.0,16.0
6225,1996.0,1.0,17.0
6226,1996.0,1.0,18.0
6227,1996.0,1.0,19.0
6228,1996.0,1.0,20.0
6229,1996.0,1.0,21.0
6230,1996.0,1.0,22.0
6231,1996.0,1.0,23.0
6232,1996.0,1.0,24.0
6233,1996.0,1.0,25.0
6234,1996.0,1.0,26.0
6235,1996.0,1.0,27.0
6236,1996.0,1.0,28.0
6237,1996.0,1.0,29.0
6238,1996.0,1.0,30.0
6239,1996.0,1.0,31.0
6240,1996.0,2.0,1.0
6241,1996.0,2.0,2.0
6242,1996.0,2.0,3.0
6243,1996.0,2.0,4.0
6244,1996.0,2.0,5.0
6245,1996.0,2.0,6.0
6246,1996.0,2.0,7.0
6247,1996.0,2.0,8.0
6248,1996.0,2.0,9.0
6249,1996.0,2.0,10.0
6250,1996.0,2.0,11.0
6251,1996.0,2.0,12.0
6252,1996.0,2.0,13.0
6253,1996.0,2.0,14.0
6254,1996.0,2.0,15.0
6255,1996.0,2.0,16.0
6256,1996.0,2.0,17.0
6257,1996.0,2.0,18.0
6258,1996.0,2.0,19.0
6259,1996.0,2.0,20.0
6260,1996.0,2.0,21.0
6261,1996.0,2.0,22.0
6262,1996.0,2.0,23.0
6263,1996.0,2.0,24.0
6264,1996.0,2.0,25.0
6265,1996.0,2.0,26.0
6266,1996.0,2.0,27.0
6267,1996.0,2.0,28.0
6268,1996.0,2.0,29.0
6269,1996.0,3.0,1.0
6270,1996.0,3.0,2.0
6271,1996.0,3.0,3.0
6272,1996.0,3.0,4.0
6273,1996.0,3.0,5.0
6274,1996.0,3.0,6.0
6275,1996.0,3.0,7.0
6276,1996.0,3.0,8.0
6277,1996.0,3.0,9.0
6278,1996.0,3.0,10.0
6279,1996.0,3.0,11.0
6280,1996.0,3.0,12.0
6281,1996.0,3.0,13.0
6282,1996.0,3.0,14.0
6283,1996.0,3.0,15.0
6284,1996.0,3.0,16.0
6285,1996.0,3.0,17.0
6286,1996.0,3.0,18.0
6287,1996.0,3.0,19.0
6288,1996.0,3.0,20.0
6289,1996.0,3.0,21.0
6290,1996.0,3.0,22.0
6291,1996.0,3.0,23.0
6292,1996.0,3.0,24.0
6293,1996.0,3.0,25.0
6294,1996.0,3.0,26.0
6295,1996.0,3.0,27.0
6296,1996.0,3.0,28.0
6297,1996.0,3.0,29.0
6298,1996.0,3.0,30.0
6299,1996.0,3.0,31.0
6300,1996.0,4.0,1.0
6301,1996.0,4.0,2.0
6302,1996.0,4.0,3.0
6303,1996.0,4.0,4.0
6304,1996.0,4.0,5.0
6305,1996.0,4.0,6.0
6306,1996.0,4.0,7.0
6307,1996.0,4.0,8.0
6308,1996.0,4.0,9.0
6309,1996.0,4.0,10.0
6310,1996.0,4.0,11.0
6311,1996.0,4.0,12.0
6312,1996.0,4.0,13.0
6313,1996.0,4.0,14.0
6314,1996.0,4.0,15.0
6315,1996.0,4.0,16.0
6316,1996.0,4.0,17.0
6317,1996.0,4.0,18.0
6318,1996.0,4.0,19.0
6319,1996.0,4.0,20.0
6320,1996.0,4.0,21.0
6321,1996.0,4.0,22.0
6322,1996.0,4.0,23.0
6323,1996.0,4.0,24.0
6324,1996.0,4.0,25.0
6325,1996.0,4.0,26.0
6326,1996.0,4.0,27.0
6327,1996.0,4.0,28.0
6328,1996.0,4.0,29.0
6329,1996.0,4.0,30.0
6330,1996.0,5.0,1.0
6331,1996.0,5.0,2.0
6332,1996.0,5.0,3.0
6333,1996.0,5.0,4.0
6334,1996.0,5.0,5.0
6335,1996.0,5.0,6.0
6336,1996.0,5.0,7.0
6337,1996.0,5.0,8.0
6338,1996.0,5.0,9.0
6339,1996.0,5.0,10.0
6340,1996.0,5.0,11.0
6341,1996.0,5.0,12.0
6342,1996.0,5.0,13.0
6343,1996.0,5.0,14.0
6344,1996.0,5.0,15.0
6345,1996.0,5.0,16.0
6346,1996.0,5.0,17.0
6347,1996.0,5.0,18.0
6348,1996.0,5.0,19.0
6349,1996.0,5.0,20.0
6350,1996.0,5.0,21.0
6351,1996.0,5.0,22.0
6352,1996.0,5.0,23.0
6353,1996.0,5.0,24.0
6354,1996.0,5.0,25.0
6355,1996.0,5.0,26.0
6356,1996.0,5.0,27.0
6357,1996.0,5.0,28.0
6358,1996.0,5.0,29.0
6359,1996.0,5.0,30.0
6360,1996.0,5.0,31.0
6361,1996.0,6.0,1.0
6362,1996.0,6.0,2.0
6363,1996.0,6.0,3.0
6364,1996.0,6.0,4.0
6365,1996.0,6.0,5.0
6366,1996.0,6.0,6.0
6367,1996.0,6.0,7.0
6368,1996.0,6.0,8.0
6369,1996.0,6.0,9.0
6370,1996.0,6.0,10.0
6371,1996.0,6.0,11.0
6372,1996.0,6.0,12.0
6373,1996.0,6.0,13.0
6374,1996.0,6.0,14.0
6375,1996.0,6.0,15.0
6376,1996.0,6.0,16.0
6377,1996.0,6.0,17.0
6378,1996.0,6.0,18.0
6379,1996.0,6.0,19.0
6380,1996.0,6.0,20.0
6381,1996.0,6.0,21.0
6382,1996.0,6.0,22.0
6383,1996.0,6.0,23.0
6384,1996.0,6.0,24.0
6385,1996.0,6.0,25.0
6386,1996.0,6.0,26.0
6387,1996.0,6.0,27.0
6388,1996.0,6.0,28.0
6389,1996.0,6.0,29.0
6390,1996.0,6.0,30.0
6391,1996.0,7.0,1.0
6392,1996.0,7.0,2.0
6393,1996.0,7.0,3.0
6394,1996.0,7.0,4.0
6395,1996.0,7.0,5.0
6396,1996.0,7.0,6.0
6397,1996.0,7.0,7.0
6398,1996.0,7.0,8.0
6399,1996.0,7.0,9.0
6400,1996.0,7.0,10.0
6401,1996.0,7.0,11.0
6402,1996.0,7.0,12.0
6403,1996.0,7.0,13.0
6404,1996.0,7.0,14.0
6405,1996.0,7.0,15.0
6406,1996.0,7.0,16.0
6407,1996.0,7.0,17.0
6408,1996.0,7.0,18.0
6409,1996.0,7.0,19.0
6410,1996.0,7.0,20.0
6411,1996.0,7.0,21.0
6412,1996.0,7.0,22.0
6413,1996.0,7.0,23.0
6414,1996.0,7.0,24.0
6415,1996.0,7.0,25.0
6416,1996.0,7.0,26.0
6417,1996.0,7.0,27.0
6418,1996.0,7.0,28.0
6419,1996.0,7.0,29.0
6420,1996.0,7.0,30.0
6421,1996.0,7.0,31.0
6422,1996.0,8.0,1.0
6423,1996.0,8.0,2.0
6424,1996.0,8.0,3.0
6425,1996.0,8.0,4.0
6426,1996.0,8.0,5.0
6427,1996.0,8.0,6.0
6428,1996.0,8.0,7.0
6429,1996.0,8.0,8.0
6430,1996.0,8.0,9.0
6431,1996.0,8.0,10.0
6432,1996.0,8.0,11.0
6433,1996.0,8.0,12.0
6434,1996.0,8.0,13.0
6435,1996.0,8.0,14.0
6436,1996.0,8.0,15.0
6437,1996.0,8.0,16.0
6438,1996.0,8.0,17.0
6439,1996.0,8.0,18.0
6440,1996.0,8.0,19.0
6441,1996.0,8.0,20.0
6442,1996.0,8.0,21.0
6443,1996.0,8.0,22.0
6444,1996.0,8.0,23.0
6445,1996.0,8.0,24.0
6446,1996.0,8.0,25.0
6447,1996.0,8.0,26.0
6448,1996.0,8.0,27.0
6449,1996.0,8.0,28.0
6450,1996.0,8.0,29.0
6451,1996.0,8.0,30.0
6452,1996.0,8.0,31.0
6453,1996.0,9.0,1.0
6454,1996.0,9.0,2.0
6455,1996.0,9.0,3.0
6456,1996.0,9.0,4.0
6457,1996.0,9.0,5.0
6458,1996.0,9.0,6.0
6459,1996.0,9.0,7.0
6460,1996.0,9.0,8.0
6461,1996.0,9.0,9.0
6462,1996.0,9.0,10.0
6463,1996.0,9.0,11.0
6464,1996.0,9.0,12.0
6465,1996.0,9.0,13.0
6466,1996.0,9.0,14.0
6467,1996.0,9.0,15.0
6468,1996.0,9.0,16.0
6469,1996.0,9.0,17.0
6470,1996.0,9.0,18.0
6471,1996.0,9.0,19.0
6472,1996.0,9.0,20.0
6473,1996.0,9.0,21.0
6474,1996.0,9.0,22.0
6475,1996.0,9.0,23.0
6476,1996.0,9.0,24.0
6477,1996.0,9.0,25.0
6478,1996.0,9.0,26.0
6479,1996.0,9.0,27.0
6480,1996.0,9.0,28.0
6481,1996.0,9.0,29.0
6482,1996.0,9.0,30.0
6483,1996.0,10.0,1.0
6484,1996.0,10.0,2.0
6485,1996.0,10.0,3.0
6486,1996.0,10.0,4.0
6487,1996.0,10.0,5.0
6488,1996.0,10.0,6.0
6489,1996.0,10.0,7.0
6490,1996.0,10.0,8.0
6491,1996.0,10.0,9.0
6492,1996.0,10.0,10.0
6493,1996.0,10.0,11.0
6494,1996.0,10.0,12.0
6495,1996.0,10.0,13.0
6496,1996.0,10.0,14.0
6497,1996.0,10.0,15.0
6498,1996.0,10.0,16.0
6499,1996.0,10.0,17.0
6500,1996.0,10.0,18.0
6501,1996.0,10.0,19.0
6502,1996.0,10.0,20.0
6503,1996.0,10.0,21.0
6504,1996.0,10.0,22.0
6505,1996.0,10.0,23.0
6506,1996.0,10.0,24.0
6507,1996.0,10.0,25.0
6508,1996.0,10.0,26.0
6509,1996.0,10.0,27.0
6510,1996.0,10.0,28.0
6511,1996.0,10.0,29.0
6512,1996.0,10.0,30.0
6513,1996.0,10.0,31.0
6514,1996.0,11.0,1.0
6515,1996.0,11.0,2.0
6516,1996.0,11.0,3.0
6517,1996.0,11.0,4.0
6518,1996.0,11.0,5.0
6519,1996.0,11.0,6.0
6520,1996.0,11.0,7.0
6521,1996.0,11.0,8.0
6522,1996.0,11.0,9.0
6523,1996.0,11.0,10.0
6524,1996.0,11.0,11.0
6525,1996.0,11.0,12.0
6526,1996.0,11.0,13.0
6527,1996.0,11.0,14.0
6528,1996.0,11.0,15.0
6529,1996.0,11.0,16.0
6530,1996.0,11.0,17.0
6531,1996.0,11.0,18.0
6532,1996.0,11.0,19.0
6533,1996.0,11.0,20.0
6534,1996.0,11.0,21.0
6535,1996.0,11.0,22.0
6536,1996.0,11.0,23.0
6537,1996.0,11.0,24.0
6538,1996.0,11.0,25.0
6539,1996.0,11.0,26.0
6540,1996.0,11.0,27.0
6541,1996.0,11.0,28.0
6542,1996.0,11.0,29.0
6543,1996.0,11.0,30.0
6544,1996.0,12.0,1.0
6545,1996.0,12.0,2.0
6546,1996.0,12.0,3.0
6547,1996.0,12.0,4.0
6548,1996.0,12.0,5.0
6549,1996.0,12.0,6.0
6550,1996.0,12.0,7.0
6551,1996.0,12.0,8.0
6552,1996.0,12.0,9.0
6553,1996.0,12.0,10.0
6554,1996.0,12.0,11.0
6555,1996.0,12.0,12.0
6556,1996.0,12.0,13.0
6557,1996.0,12.0,14.0
6558,1996.0,12.0,15.0
6559,1996.0,12.0,16.0
6560,1996.0,12.0,17.0
6561,1996.0,12.0,18.0
6562,1996.0,12.0,19.0
6563,1996.0,12.0,20.0
6564,1996.0,12.0,21.0
6565,1996.0,12.0,22.0
6566,1996.0,12.0,23.0
6567,1996.0,12.0,24.0
6568,1996.0,12.0,25.0
6569,1996.0,12.0,26.0
6570,1996.0,12.0,27.0
6571,1996.0,12.0,28.0
6572,1996.0,12.0,29.0
6573,1996.0,12.0,30.0
6574,1996.0,12.0,31.0
6575,1997.0,1.0,1.0
6576,1997.0,1.0,2.0
6577,1997.0,1.0,3.0
6578,1997.0,1.0,4.0
6579,1997.0,1.0,5.0
6580,1997.0,1.0,6.0
6581,1997.0,1.0,7.0
6582,1997.0,1.0,8.0
6583,1997.0,1.0,9.0
6584,1997.0,1.0,10.0
6585,1997.0,1.0,11.0
6586,1997.0,1.0,12.0
6587,1997.0,1.0,13.0
6588,1997.0,1.0,14.0
6589,1997.0,1.0,15.0
6590,1997.0,1.0,16.0
6591,1997.0,1.0,17.0
6592,1997.0,1.0,18.0
6593,1997.0,1.0,19.0
6594,1997.0,1.0,20.0
6595,1997.0,1.0,21.0
6596,1997.0,1.0,22.0
6597,1997.0,1.0,23.0
6598,1997.0,1.0,24.0
6599,1997.0,1.0,25.0
6600,1997.0,1.0,26.0
6601,1997.0,1.0,27.0
6602,1997.0,1.0,28.0
6603,1997.0,1.0,29.0
6604,1997.0,1.0,30.0
6605,1997.0,1.0,31.0
6606,1997.0,2.0,1.0
6607,1997.0,2.0,2.0
6608,1997.0,2.0,3.0
6609,1997.0,2.0,4.0
6610,1997.0,2.0,5.0
6611,1997.0,2.0,6.0
6612,1997.0,2.0,7.0
6613,1997.0,2.0,8.0
6614,1997.0,2.0,9.0
6615,1997.0,2.0,10.0
6616,1997.0,2.0,11.0
6617,1997.0,2.0,12.0
6618,1997.0,2.0,13.0
6619,1997.0,2.0,14.0
6620,1997.0,2.0,15.0
6621,1997.0,2.0,16.0
6622,1997.0,2.0,17.0
6623,1997.0,2.0,18.0
6624,1997.0,2.0,19.0
6625,1997.0,2.0,20.0
6626,1997.0,2.0,21.0
6627,1997.0,2.0,22.0
6628,1997.0,2.0,23.0
6629,1997.0,2.0,24.0
6630,1997.0,2.0,25.0
6631,1997.0,2.0,26.0
6632,1997.0,2.0,27.0
6633,1997.0,2.0,28.0
6634,1997.0,3.0,1.0
6635,1997.0,3.0,2.0
6636,1997.0,3.0,3.0
6637,1997.0,3.0,4.0
6638,1997.0,3.0,5.0
6639,1997.0,3.0,6.0
6640,1997.0,3.0,7.0
6641,1997.0,3.0,8.0
6642,1997.0,3.0,9.0
6643,1997.0,3.0,10.0
6644,1997.0,3.0,11.0
6645,1997.0,3.0,12.0
6646,1997.0,3.0,13.0
6647,1997.0,3.0,14.0
6648,1997.0,3.0,15.0
6649,1997.0,3.0,16.0
6650,1997.0,3.0,17.0
6651,1997.0,3.0,18.0
6652,1997.0,3.0,19.0
6653,1997.0,3.0,20.0
6654,1997.0,3.0,21.0
6655,1997.0,3.0,22.0
6656,1997.0,3.0,23.0
6657,1997.0,3.0,24.0
6658,1997.0,3.0,25.0
6659,1997.0,3.0,26.0
6660,1997.0,3.0,27.0
6661,1997.0,3.0,28.0
6662,1997.0,3.0,29.0
6663,1997.0,3.0,30.0
6664,1997.0,3.0,31.0
6665,1997.0,4.0,1.0
6666,1997.0,4.0,2.0
6667,1997.0,4.0,3.0
6668,1997.0,4.0,4.0
6669,1997.0,4.0,5.0
6670,1997.0,4.0,6.0
6671,1997.0,4.0,7.0
6672,1997.0,4.0,8.0
6673,1997.0,4.0,9.0
6674,1997.0,4.0,10.0
6675,1997.0,4.0,11.0
6676,1997.0,4.0,12.0
6677,1997.0,4.0,13.0
6678,1997.0,4.0,14.0
6679,1997.0,4.0,15.0
6680,1997.0,4.0,16.0
6681,1997.0,4.0,17.0
6682,1997.0,4.0,18.0
6683,1997.0,4.0,19.0
6684,1997.0,4.0,20.0
6685,1997.0,4.0,21.0
6686,1997.0,4.0,22.0
6687,1997.0,4.0,23.0
6688,1997.0,4.0,24.0
6689,1997.0,4.0,25.0
6690,1997.0,4.0,26.0
6691,1997.0,4.0,27.0
6692,1997.0,4.0,28.0
6693,1997.0,4.0,29.0
6694,1997.0,4.0,30.0
6695,1997.0,5.0,1.0
6696,1997.0,5.0,2.0
6697,1997.0,5.0,3.0
6698,1997.0,5.0,4.0
6699,1997.0,5.0,5.0
6700,1997.0,5.0,6.0
6701,1997.0,5.0,7.0
6702,1997.0,5.0,8.0
6703,1997.0,5.0,9.0
6704,1997.0,5.0,10.0
6705,1997.0,5.0,11.0
6706,1997.0,5.0,12.0
6707,1997.0,5.0,13.0
6708,1997.0,5.0,14.0
6709,1997.0,5.0,15.0
6710,1997.0,5.0,16.0
6711,1997.0,5.0,17.0
6712,1997.0,5.0,18.0
6713,1997.0,5.0,19.0
6714,1997.0,5.0,20.0
6715,1997.0,5.0,21.0
6716,1997.0,5.0,22.0
6717,1997.0,5.0,23.0
6718,1997.0,5.0,24.0
6719,1997.0,5.0,25.0
6720,1997.0,5.0,26.0
6721,1997.0,5.0,27.0
6722,1997.0,5.0,28.0
6723,1997.0,5.0,29.0
6724,1997.0,5.0,30.0
6725,1997.0,5.0,31.0
6726,1997.0,6.0,1.0
6727,1997.0,6.0,2.0
6728,1997.0,6.0,3.0
6729,1997.0,6.0,4.0
6730,1997.0,6.0,5.0
6731,1997.0,6.0,6.0
6732,1997.0,6.0,7.0
6733,1997.0,6.0,8.0
6734,1997.0,6.0,9.0
6735,1997.0,6.0,10.0
6736,1997.0,6.0,11.0
6737,1997.0,6.0,12.0
6738,1997.0,6.0,13.0
6739,1997.0,6.0,14.0
6740,1997.0,6.0,15.0
6741,1997.0,6.0,16.0
6742,1997.0,6.0,17.0
6743,1997.0,6.0,18.0
6744,1997.0,6.0,19.0
6745,1997.0,6.0,20.0
6746,1997.0,6.0,21.0
6747,1997.0,6.0,22.0
6748,1997.0,6.0,23.0
6749,1997.0,6.0,24.0
6750,1997.0,6.0,25.0
6751,1997.0,6.0,26.0
6752,1997.0,6.0,27.0
6753,1997.0,6.0,28.0
6754,1997.0,6.0,29.0
6755,1997.0,6.0,30.0
6756,1997.0,7.0,1.0
6757,1997.0,7.0,2.0
6758,1997.0,7.0,3.0
6759,1997.0,7.0,4.0
6760,1997.0,7.0,5.0
6761,1997.0,7.0,6.0
6762,1997.0,7.0,7.0
6763,1997.0,7.0,8.0
6764,1997.0,7.0,9.0
6765,1997.0,7.0,10.0
6766,1997.0,7.0,11.0
6767,1997.0,7.0,12.0
6768,1997.0,7.0,13.0
6769,1997.0,7.0,14.0
6770,1997.0,7.0,15.0
6771,1997.0,7.0,16.0
6772,1997.0,7.0,17.0
6773,1997.0,7.0,18.0
6774,1997.0,7.0,19.0
6775,1997.0,7.0,20.0
6776,1997.0,7.0,21.0
6777,1997.0,7.0,22.0
6778,1997.0,7.0,23.0
6779,1997.0,7.0,24.0
6780,1997.0,7.0,25.0
6781,1997.0,7.0,26.0
6782,1997.0,7.0,27.0
6783,1997.0,7.0,28.0
6784,1997.0,7.0,29.0
6785,1997.0,7.0,30.0
6786,1997.0,7.0,31.0
6787,1997.0,8.0,1.0
6788,1997.0,8.0,2.0
6789,1997.0,8.0,3.0
6790,1997.0,8.0,4.0
6791,1997.0,8.0,5.0
6792,1997.0,8.0,6.0
6793,1997.0,8.0,7.0
6794,1997.0,8.0,8.0
6795,1997.0,8.0,9.0
6796,1997.0,8.0,10.0
6797,1997.0,8.0,11.0
6798,1997.0,8.0,12.0
6799,1997.0,8.0,13.0
6800,1997.0,8.0,14.0
6801,1997.0,8.0,15.0
6802,1997.0,8.0,16.0
6803,1997.0,8.0,17.0
6804,1997.0,8.0,18.0
6805,1997.0,8.0,19.0
6806,1997.0,8.0,20.0
6807,1997.0,8.0,21.0
6808,1997.0,8.0,22.0
6809,1997.0,8.0,23.0
6810,1997.0,8.0,24.0
6811,1997.0,8.0,25.0
6812,1997.0,8.0,26.0
6813,1997.0,8.0,27.0
6814,1997.0,8.0,28.0
6815,1997.0,8.0,29.0
6816,1997.0,8.0,30.0
6817,1997.0,8.0,31.0
6818,1997.0,9.0,1.0
6819,1997.0,9.0,2.0
6820,1997.0,9.0,3.0
6821,1997.0,9.0,4.0
6822,1997.0,9.0,5.0
6823,1997.0,9.0,6.0
6824,1997.0,9.0,7.0
6825,1997.0,9.0,8.0
6826,1997.0,9.0,9.0
6827,1997.0,9.0,10.0
6828,1997.0,9.0,11.0
6829,1997.0,9.0,12.0
6830,1997.0,9.0,13.0
6831,1997.0,9.0,14.0
6832,1997.0,9.0,15.0
6833,1997.0,9.0,16.0
6834,1997.0,9.0,17.0
6835,1997.0,9.0,18.0
6836,1997.0,9.0,19.0
6837,1997.0,9.0,20.0
6838,1997.0,9.0,21.0
6839,1997.0,9.0,22.0
6840,1997.0,9.0,23.0
6841,1997.0,9.0,24.0
6842,1997.0,9.0,25.0
6843,1997.0,9.0,26.0
6844,1997.0,9.0,27.0
6845,1997.0,9.0,28.0
6846,1997.0,9.0,29.0
6847,1997.0,9.0,30.0
6848,1997.0,10.0,1.0
6849,1997.0,10.0,2.0
6850,1997.0,10.0,3.0
6851,1997.0,10.0,4.0
6852,1997.0,10.0,5.0
6853,1997.0,10.0,6.0
6854,1997.0,10.0,7.0
6855,1997.0,10.0,8.0
6856,1997.0,10.0,9.0
6857,1997.0,10.0,10.0
6858,1997.0,10.0,11.0
6859,1997.0,10.0,12.0
6860,1997.0,10.0,13.0
6861,1997.0,10.0,14.0
6862,1997.0,10.0,15.0
6863,1997.0,10.0,16.0
6864,1997.0,10.0,17.0
6865,1997.0,10.0,18.0
6866,1997.0,10.0,19.0
6867,1997.0,10.0,20.0
6868,1997.0,10.0,21.0
6869,1997.0,10.0,22.0
6870,1997.0,10.0,23.0
6871,1997.0,10.0,24.0
6872,1997.0,10.0,25.0
6873,1997.0,10.0,26.0
6874,1997.0,10.0,27.0
6875,1997.0,10.0,28.0
6876,1997.0,10.0,29.0
6877,1997.0,10.0,30.0
6878,1997.0,10.0,31.0
6879,1997.0,11.0,1.0
6880,1997.0,11.0,2.0
6881,1997.0,11.0,3.0
6882,1997.0,11.0,4.0
6883,1997.0,11.0,5.0
6884,1997.0,11.0,6.0
6885,1997.0,11.0,7.0
6886,1997.0,11.0,8.0
6887,1997.0,11.0,9.0
6888,1997.0,11.0,10.0
6889,1997.0,11.0,11.0
6890,1997.0,11.0,12.0
6891,1997.0,11.0,13.0
6892,1997.0,11.0,14.0
6893,1997.0,11.0,15.0
6894,1997.0,11.0,16.0
6895,1997.0,11.0,17.0
6896,1997.0,11.0,18.0
6897,1997.0,11.0,19.0
6898,1997.0,11.0,20.0
6899,1997.0,11.0,21.0
6900,1997.0,11.0,22.0
6901,1997.0,11.0,23.0
6902,1997.0,11.0,24.0
6903,1997.0,11.0,25.0
6904,1997.0,11.0,26.0
6905,1997.0,11.0,27.0
6906,1997.0,11.0,28.0
6907,1997.0,11.0,29.0
6908,1997.0,11.0,30.0
6909,1997.0,12.0,1.0
6910,1997.0,12.0,2.0
6911,1997.0,12.0,3.0
6912,1997.0,12.0,4.0
6913,1997.0,12.0,5.0
6914,1997.0,12.0,6.0
6915,1997.0,12.0,7.0
6916,1997.0,12.0,8.0
6917,1997.0,12.0,9.0
6918,1997.0,12.0,10.0
6919,1997.0,12.0,11.0
6920,1997.0,12.0,12.0
6921,1997.0,12.0,13.0
6922,1997.0,12.0,14.0
6923,1997.0,12.0,15.0
6924,1997.0,12.0,16.0
6925,1997.0,12.0,17.0
6926,1997.0,12.0,18.0
6927,1997.0,12.0,19.0
6928,1997.0,12.0,20.0
6929,1997.0,12.0,21.0
6930,1997.0,12.0,22.0
6931,1997.0,12.0,23.0
6932,1997.0,12.0,24.0
6933,1997.0,12.0,25.0
6934,1997.0,12.0,26.0
6935,1997.0,12.0,27.0
6936,1997.0,12.0,28.0
6937,1997.0,12.0,29.0
6938,1997.0,12.0,30.0
6939,1997.0,12.0,31.0
6940,1998.0,1.0,1.0
6941,1998.0,1.0,2.0
6942,1998.0,1.0,3.0
6943,1998.0,1.0,4.0
6944,1998.0,1.0,5.0
6945,1998.0,1.0,6.0
6946,1998.0,1.0,7.0
6947,1998.0,1.0,8.0
6948,1998.0,1.0,9.0
6949,1998.0,1.0,10.0
6950,1998.0,1.0,11.0
6951,1998.0,1.0,12.0
6952,1998.0,1.0,13.0
6953,1998.0,1.0,14.0
6954,1998.0,1.0,15.0
6955,1998.0,1.0,16.0
6956,1998.0,1.0,17.0
6957,1998.0,1.0,18.0
6958,1998.0,1.0,19.0
6959,1998.0,1.0,20.0
6960,1998.0,1.0,21.0
6961,1998.0,1.0,22.0
6962,1998.0,1.0,23.0
6963,1998.0,1.0,24.0
6964,1998.0,1.0,25.0
6965,1998.0,1.0,26.0
6966,1998.0,1.0,27.0
6967,1998.0,1.0,28.0
6968,1998.0,1.0,29.0
6969,1998.0,1.0,30.0
6970,1998.0,1.0,31.0
6971,1998.0,2.0,1.0
6972,1998.0,2.0,2.0
6973,1998.0,2.0,3.0
6974,1998.0,2.0,4.0
6975,1998.0,2.0,5.0
6976,1998.0,2.0,6.0
6977,1998.0,2.0,7.0
6978,1998.0,2.0,8.0
6979,1998.0,2.0,9.0
6980,1998.0,2.0,10.0
6981,1998.0,2.0,11.0
6982,1998.0,2.0,12.0
6983,1998.0,2.0,13.0
6984,1998.0,2.0,14.0
6985,1998.0,2.0,15.0
6986,1998.0,2.0,16.0
6987,1998.0,2.0,17.0
6988,1998.0,2.0,18.0
6989,1998.0,2.0,19.0
6990,1998.0,2.0,20.0
6991,1998.0,2.0,21.0
6992,1998.0,2.0,22.0
6993,1998.0,2.0,23.0
6994,1998.0,2.0,24.0
6995,1998.0,2.0,25.0
6996,1998.0,2.0,26.0
6997,1998.0,2.0,27.0
6998,1998.0,2.0,28.0
6999,1998.0,3.0,1.0
7000,1998.0,3.0,2.0
7001,1998.0,3.0,3.0
7002,1998.0,3.0,4.0
7003,1998.0,3.0,5.0
7004,1998.0,3.0,6.0
7005,1998.0,3.0,7.0
7006,1998.0,3.0,8.0
7007,1998.0,3.0,9.0
7008,1998.0,3.0,10.0
7009,1998.0,3.0,11.0
7010,1998.0,3.0,12.0
7011,1998.0,3.0,13.0
7012,1998.0,3.0,14.0
7013,1998.0,3.0,15.0
7014,1998.0,3.0,16.0
7015,1998.0,3.0,17.0
7016,1998.0,3.0,18.0
7017,1998.0,3.0,19.0
7018,1998.0,3.0,20.0
7019,1998.0,3.0,21.0
7020,1998.0,3.0,22.0
7021,1998.0,3.0,23.0
7022,1998.0,3.0,24.0
7023,1998.0,3.0,25.0
7024,1998.0,3.0,26.0
7025,1998.0,3.0,27.0
7026,1998.0,3.0,28.0
