"","etp_dsI"
"2418",9.92463090047699
"2419",9.26692881276578
"2420",9.2618023295502
"2421",9.79705470388354
"2422",9.25154936311904
"2423",8.86984269852773
"2424",9.21053749739439
"2425",9.30794067849042
"2426",8.71333671918802
"2427",9.41047034280204
"2428",9.53829438658483
"2429",9.4207233092332
"2430",9.06398038899603
"2431",7.63609592814526
"2432",9.28230826241252
"2433",9.38996440993971
"2434",9.3950908931553
"2435",9.41559682601762
"2436",5.39154511083414
"2437",5.62502470004712
"2438",5.3729792745074
"2439",5.00785651355224
"2440",4.80262371034797
"2441",5.30490454130936
"2442",5.46890276219555
"2443",4.68706544424155
"2444",4.87844171327469
"2445",5.43795970165098
"2446",4.72262183381276
"2447",2.20298103341902
"2448",2.65747348677472
"2449",3.75482882500121
"2450",4.59817447031353
"2451",4.56261808074233
"2452",4.73151093120556
"2453",3.21744927337251
"2454",5.45961984403218
"2455",5.5272446287263
"2456",6.88803646050403
"2457",5.49791060733005
"2458",5.32037607158165
"2459",4.67817634684875
"2460",5.25230133838361
"2461",5.26777286865589
"2462",5.15884044720939
"2463",5.46271415008663
"2464",5.12648674714
"2465",5.45343123192326
"2466",6.41559807301191
"2467",6.79587243878099
"2468",7.22580515640965
"2469",6.83653869688565
"2470",5.32182394625151
"2471",6.21398612795998
"2472",5.29458759437277
"2473",3.26751638387527
"2474",5.4190966315327
"2475",5.91434718074888
"2476",5.85982673815808
"2477",6.92126006793701
"2478",5.84533646228171
"2479",6.06296086382239
"2480",5.49096398018751
"2481",5.3373875758965
"2482",5.02954813659483
"2483",3.33054908393749
"2484",5.67145315176526
"2485",5.18712988675037
"2486",2.80898438930504
"2487",3.41459268402044
"2488",4.89895097372083
"2489",4.68142636174142
"2490",3.75756472847661
"2491",2.6297737714811
"2492",4.01525723755449
"2493",3.67877385339884
"2494",5.34906029813024
"2495",5.31404213142901
"2496",5.27124214990528
"2497",3.61655012037584
"2498",0.86011247738104
"2499",2.9500639288318
"2500",1.46408927298378
"2501",4.40607771358453
"2502",4.41581465576115
"2503",5.82589373628821
"2504",6.76566336771897
"2505",5.47823480641233
"2506",4.54239490405722
"2507",4.14451671785962
"2508",4.37686688705467
"2509",2.89720624273014
"2510",3.03210234563123
"2511",3.71675948361023
"2512",4.08609506479989
"2513",5.01470268746616
"2514",4.56266184252439
"2515",4.10881459654534
"2516",4.12504283350638
"2517",3.67821742082777
"2518",3.36266082173918
"2519",1.37594130822014
"2520",4.11530589132976
"2521",4.1380254230752
"2522",3.7398847212797
"2523",3.03848172154005
"2524",4.0893407121921
"2525",4.55213184623384
"2526",3.78749550471686
"2527",2.95845232734002
"2528",3.21047946539602
"2529",1.66831160531676
"2530",1.19958762372465
"2531",1.81640683089892
"2532",2.08031346975791
"2533",1.55601714365978
"2534",2.64271198378458
"2535",2.18580510993226
"2536",2.34631675285181
"2537",0.679315501883853
"2538",2.90494683604101
"2539",2.82350460702357
"2540",2.65357094765357
"2541",2.20317488953278
"2542",3.74952784519605
"2543",4.45344420893891
"2544",3.05862626903147
"2545",2.70786576699853
"2546",3.31948093785496
"2547",2.83281229033985
"2548",2.96822539482212
"2549",2.71914744139876
"2550",2.66714465248981
"2551",2.63728250185009
"2552",2.31757243672801
"2553",2.82583152785264
"2554",2.89331223189566
"2555",1.372412824419
"2556",2.87004302360496
"2557",2.42095974702142
"2558",2.96517999362955
"2559",2.11466673634922
"2560",2.13509473918247
"2561",1.14914319067178
"2562",3.71189622846428
"2563",2.48350918998239
"2564",2.41899970735108
"2565",3.80177944093058
"2566",2.90271843108177
"2567",2.0460011806072
"2568",1.11850118642191
"2569",1.05056190098101
"2570",2.06155392898277
"2571",1.10828718500528
"2572",2.94367683275245
"2573",2.61233355650406
"2574",2.83253078885414
"2575",2.76307557922109
"2576",3.02959048472742
"2577",2.99958505103292
"2578",2.98668315450666
"2579",2.76716117978774
"2580",2.92217367187534
"2581",1.98763545822649
"2582",2.51553625077112
"2583",3.06156475003164
"2584",3.72415303016423
"2585",2.26236010442705
"2586",3.54382583652641
"2587",3.81812184319718
"2588",5.40718013417895
"2589",5.91296650162655
"2590",5.41170596206092
"2591",4.47286846065265
"2592",2.82201196226314
"2593",2.1285151135832
"2594",2.9159970502456
"2595",2.68386328327917
"2596",1.29698946211499
"2597",3.30429661708062
"2598",4.43409814656401
"2599",4.45521215063126
"2600",2.37037897289185
"2601",3.2314191942679
"2602",2.51164366505495
"2603",3.51264107533304
"2604",3.58133515651002
"2605",2.74008987947611
"2606",2.3836212054079
"2607",2.46513266414102
"2608",2.66816878548238
"2609",2.40127751542929
"2610",2.01286628294309
"2611",2.72347217592656
"2612",2.42275752008969
"2613",1.65820986898007
"2614",1.74717560110036
"2615",2.69171053217757
"2616",2.66424516103318
"2617",3.51098195174277
"2618",4.08842342950612
"2619",4.96324080664773
"2620",3.7005319949447
"2621",4.85581080854979
"2622",5.80851642188131
"2623",6.06936323011106
"2624",5.7657250241685
"2625",4.79412292466751
"2626",5.70124270735363
"2627",6.85157172411347
"2628",7.3922714458273
"2629",7.03903879980768
"2630",6.48835426495592
"2631",4.80533890355519
"2632",4.55157738122125
"2633",4.77002094062393
"2634",4.48537424113234
"2635",4.36855192741848
"2636",4.86702678743748
"2637",3.95489630117074
"2638",5.49103280789098
"2639",6.43914415758619
"2640",4.84179083494018
"2641",5.98745553653852
"2642",5.0103603999875
"2643",5.53132178468491
"2644",6.45554752670943
"2645",5.85130781959412
"2646",6.03570073984218
"2647",7.91756097806098
"2648",9.62400278710695
"2649",9.09376148219312
"2650",7.7028269351575
"2651",8.83079730349464
"2652",7.133589645691
"2653",8.0737643491951
"2654",8.43546332197742
"2655",8.06186635666937
"2656",8.15308429936666
"2657",8.12928831431519
"2658",8.74537581869449
"2659",8.77384964696121
"2660",9.77776807131723
"2661",10.2706936749763
"2662",10.4367212177373
"2663",10.0005133348984
"2664",9.9634973581517
"2665",6.22386758188022
"2666",7.09194667185093
"2667",8.65151686860649
"2668",8.13722030933235
"2669",3.486971583539
"2670",8.3022058056892
"2671",8.99125570043294
"2672",8.71120722477444
"2673",8.16101629438382
"2674",7.93842928870115
"2675",7.26545906285122
"2676",7.16829212389106
"2677",7.28775030178914
"2678",7.17499402799578
"2679",10.0494369211741
"2680",11.1011281838976
"2681",10.8948740804603
"2682",10.1755859052211
"2683",8.33394565683415
"2684",10.1641178157623
"2685",11.7596244849124
"2686",11.4427331320687
"2687",11.5935349134398
"2688",12.0953563459638
"2689",8.98182525190771
"2690",6.41769536761513
"2691",6.36952939188808
"2692",10.89895594281
"2693",11.7347110491915
"2694",11.481046976397
"2695",10.9193652545588
"2696",12.9719346805622
"2697",12.2705053486076
"2698",12.1829308472857
"2699",10.0049370121787
"2700",11.6848841777497
"2701",9.13828597044588
"2702",9.83884744070613
"2703",10.6720867194382
"2704",10.9397745663075
"2705",11.6931886563233
"2706",10.0723731000917
"2707",12.2486117232772
"2708",11.6516662634552
"2709",6.53093643085311
"2710",11.6871298287354
"2711",9.34822234819345
"2712",6.39250115065875
"2713",11.5707706065122
"2714",10.2672154553033
"2715",12.0749074803362
"2716",11.465902116751
"2717",11.1727709044029
"2718",9.07512095005539
"2719",10.4491589664159
"2720",11.8669577176257
"2721",11.2132027957613
"2722",8.24921543387673
"2723",10.5098068034534
"2724",7.86538273262583
"2725",6.25406587046438
"2726",6.5704893680515
"2727",7.91086861040398
"2728",10.2065676182658
"2729",9.27544494374841
"2730",10.6216740322748
"2731",7.63795334373509
"2732",5.90681434829617
"2733",5.71187487210411
"2734",5.87432443559749
"2735",8.00184036596027
"2736",8.69936804667069
"2737",6.1947364646668
"2738",5.03723139077275
"2739",0.470709303221953
"2740",1.2711200352683
"2741",1.50944205947073
"2742",1.47673119340373
"2743",0.793493540994946
"2744",1.34121474826901
"2745",1.35990667173587
"2746",1.60757465767173
"2747",-0.453759667004192
"2748",1.16500017397243
"2749",1.49542311687059
"2750",0.781205332049142
"2751",0.750484809684631
"2752",1.86871182375282
"2753",2.39041587993567
"2754",2.43003159832811
"2755",2.19448836770516
"2756",1.61224763853844
"2757",2.36565605594039
"2758",2.75772510665344
"2759",0.71976428732012
"2760",2.26467294572255
"2761",2.61325429589316
"2762",3.02053168147162
"2763",2.90645480803196
"2764",3.11948410087731
"2765",2.7920473454331
"2766",2.94077704681163
"2767",3.15440848419696
"2768",3.42494591730356
"2769",3.32320967024196
"2770",10.5211698468662
"2771",10.7947850273045
"2772",10.6725314360448
"2773",10.7394798312585
"2774",10.6929070345881
"2775",10.7423906310504
"2776",11.8497943778114
"2777",11.9356629716724
"2778",12.5362000003383
"2779",12.1771131532833
"2780",10.8893376186471
"2781",10.5299022462419
"2782",10.8006066268883
"2783",11.0158808096001
"2784",12.8808877476524
"2785",12.7420364043878
"2786",10.396752211283
"2787",11.5063200023675
"2788",12.2395630397277
"2789",10.5328130460338
"2790",10.6055830408312
"2791",10.0227664363181
"2792",9.33357309456833
"2793",10.8064282264721
"2794",10.7685878291775
"2795",10.7976958270964
"2796",9.83630891821998
"2797",9.11826079951394
"2798",8.92957737251798
"2799",8.23606655152051
"2800",9.78724115029943
"2801",7.05100324603872
"2802",7.22984731031118
"2803",7.85134714051874
"2804",7.97320352653507
"2805",7.96505518725834
"2806",7.90149076683711
"2807",7.93283053328609
"2808",6.24359868652932
"2809",4.8568725798951
"2810",3.82467173308751
"2811",5.1372713138298
"2812",5.24920703232915
"2813",5.19119414727878
"2814",5.41011094716088
"2815",6.19202884944902
"2816",7.40554587596577
"2817",6.43372660298647
"2818",5.55657865012254
"2819",5.38845080477968
"2820",4.62484176249194
"2821",5.06177934700122
"2822",5.35750774423512
"2823",5.23682980811133
"2824",5.05099478031143
"2825",5.40392233505196
"2826",7.26804265067087
"2827",6.94914900507954
"2828",6.01424690159299
"2829",4.45594891202871
"2830",5.50768861446213
"2831",6.85009411625387
"2832",6.89753808404263
"2833",7.21646697862265
"2834",6.8026501484651
"2835",5.83084618640534
"2836",5.42298753894395
"2837",6.44186169803784
"2838",6.0040278515691
"2839",3.70503747842476
"2840",5.50597176591661
"2841",6.81959442267538
"2842",6.05783625406124
"2843",6.08602160774759
"2844",7.08573248960473
"2845",6.08345930286701
"2846",5.88156215197264
"2847",6.16145887790813
"2848",6.79248358393894
"2849",6.98225945509399
"2850",6.97548174540989
"2851",7.02970342288276
"2852",6.97887060025194
"2853",7.29130972706254
"2854",5.99890324180794
"2855",6.01171476621083
"2856",5.56100031358998
"2857",5.73665939320893
"2858",7.1417615563267
"2859",7.87584374046
"2860",6.17896796125875
"2861",6.84331640656976
"2862",7.44973128573529
"2863",7.47894211226515
"2864",6.81191384305792
"2865",3.70134265849725
"2866",3.9952169378181
"2867",3.68592583338426
"2868",4.040656001309
"2869",4.76365259598832
"2870",5.90882562310288
"2871",6.9185360873267
"2872",7.05068030258084
"2873",5.85141123992349
"2874",6.39406347017215
"2875",6.04651381980159
"2876",5.50626539752685
"2877",3.26304441331683
"2878",5.52868987041846
"2879",5.34368796906266
"2880",5.77485872901765
"2881",7.22041848709444
"2882",7.23723684176315
"2883",6.75024654260599
"2884",5.45020421529782
"2885",6.67912186204273
"2886",6.98460819495377
"2887",5.80675560856175
"2888",5.63896551357956
"2889",6.43846392649754
"2890",6.52054880373776
"2891",5.37732467840008
"2892",3.81468162841
"2893",3.00731766475048
"2894",2.58674041266574
"2895",3.6313567677982
"2896",3.00243113100944
"2897",4.52160930146106
"2898",5.37572612342543
"2899",2.87702378609217
"2900",3.82554059227899
"2901",3.60692409909297
"2902",2.11739363755761
"2903",2.27996327689208
"2904",2.99754459726839
"2905",5.48584422971875
"2906",4.34709023928084
"2907",3.38333438295855
"2908",3.79296370067201
"2909",3.3414498080353
"2910",3.61506832199471
"2911",4.53557082643548
"2912",5.44512311521004
"2913",3.93748373451668
"2914",3.29504826914973
"2915",4.40457887152844
"2916",2.74789175752256
"2917",2.70243628506404
"2918",3.0830589377367
"2919",2.76226391558446
"2920",3.85604150549924
"2921",4.24700775677706
"2922",2.2171364145072
"2923",5.65231616817795
"2924",6.84795515753582
"2925",3.09353901533586
"2926",3.70372502733098
"2927",2.93077493622619
"2928",3.08998631919094
"2929",2.71164507797032
"2930",3.2768999328386
"2931",2.87937214212949
"2932",4.71846461008651
"2933",3.61191917930391
"2934",1.9386716350166
"2935",2.64166607339283
"2936",2.34877588992612
"2937",0.507763984069001
"2938",0.68650900885994
"2939",2.46630666128071
"2940",2.60185765761521
"2941",2.44050286822818
"2942",2.54822105530432
"2943",2.49919384850452
"2944",2.85213480501849
"2945",2.04016460836913
"2946",2.44910413257902
"2947",2.62909499472621
"2948",2.91828262371663
"2949",3.16730970587434
"2950",2.36319565663195
"2951",2.85991690133591
"2952",1.02541974364777
"2953",0.59509798777838
"2954",3.26898399703784
"2955",2.66032153658399
"2956",1.30945273977714
"2957",0.90815142728176
"2958",3.01103634281908
"2959",2.90086307022726
"2960",3.41294860938934
"2961",3.19289633603941
"2962",2.87059511019059
"2963",1.57148528439318
"2964",3.31312477209132
"2965",3.08468837890831
"2966",1.52012147342186
"2967",2.55016652328344
"2968",1.31360716566453
"2969",2.54053580872632
"2970",3.87251713594613
"2971",4.9590423138875
"2972",4.60823350414998
"2973",3.47291437778491
"2974",2.03808958297364
"2975",0.864010652228282
"2976",2.25725904082251
"2977",2.81114654071152
"2978",4.11963190828719
"2979",4.23358867588358
"2980",1.68857872221686
"2981",2.54695628509773
"2982",5.62623012882083
"2983",5.43741291965788
"2984",1.45637956038427
"2985",2.14467779418314
"2986",4.81094689299904
"2987",5.01877238415326
"2988",5.51981064845807
"2989",5.17528064837466
"2990",5.64048948837865
"2991",5.13427222556655
"2992",4.96028524464354
"2993",4.78290694577982
"2994",4.16132729227609
"2995",4.85300681382787
"2996",5.04120434192864
"2997",5.42374344538851
"2998",4.85020281910595
"2999",4.77729895633597
"3000",4.03731925119187
"3001",4.47853950399765
"3002",6.87500510857524
"3003",5.78712072302491
"3004",3.85051122493191
"3005",4.51271318967108
"3006",4.82496686660865
"3007",5.06083230498209
"3008",3.91513055784166
"3009",4.02516860739688
"3010",6.75370288312604
"3011",7.56743864551443
"3012",6.41180520904745
"3013",3.98871667601189
"3014",7.80984747473882
"3015",8.14118630684093
"3016",7.99047840151496
"3017",6.99575956756936
"3018",6.20906119118153
"3019",7.60764299495163
"3020",8.78523917826789
"3021",8.19671027196102
"3022",6.74455898811754
"3023",8.90482925698809
"3024",9.49907386558674
"3025",9.2914033489856
"3026",8.91621878829478
"3027",9.80114658294675
"3028",9.68425402479918
"3029",9.73101104805821
"3030",10.131883762176
"3031",6.89581643035319
"3032",7.10582766313096
"3033",7.42100781807737
"3034",5.7792403788401
"3035",5.41071366917047
"3036",5.5495235819707
"3037",7.18217311517108
"3038",8.44656811500144
"3039",9.12793007611317
"3040",10.0745452883919
"3041",7.92089540497901
"3042",6.67052703462408
"3043",8.58211191220638
"3044",10.1411816368446
"3045",10.964265740406
"3046",10.9765113274553
"3047",11.4701001637318
"3048",11.6682752206024
"3049",11.9652824542946
"3050",11.7513200063387
"3051",12.7321603423408
"3052",11.4263129130708
"3053",10.5516717801206
"3054",11.701493134897
"3055",9.67975968450153
"3056",11.5412544460558
"3057",11.6599707420288
"3058",12.2267180979467
"3059",10.1870539946799
"3060",11.4317863194034
"3061",8.83732732472658
"3062",10.6892888536265
"3063",12.7000496918561
"3064",11.8011468777805
"3065",12.9861011440113
"3066",12.9011023633165
"3067",10.2558625314328
"3068",11.5686214777189
"3069",13.7360903854358
"3070",13.6397584339818
"3071",12.9294352902148
"3072",13.0144340709096
"3073",13.4836697639786
"3074",12.9152688267656
"3075",10.176243699747
"3076",12.3023368692269
"3077",12.3276068013259
"3078",12.2897019031774
"3079",11.5813487176234
"3080",12.3907816315733
"3081",13.2146557413295
"3082",13.1435840573011
"3083",13.3852277829975
"3084",13.8303569612543
"3085",14.0500213812935
"3086",13.7063045673139
"3087",13.5409013753933
"3088",10.6758238867726
"3089",6.45183055645633
"3090",5.84183452289882
"3091",9.42099975263848
"3092",6.16673364988559
"3093",8.81802685826586
"3094",9.38461105041597
"3095",11.6025049398458
"3096",11.3142825241572
"3097",12.0875424463857
"3098",10.5350342650783
"3099",10.2368915367846
"3100",7.57300826690747
"3101",8.79825038966667
"3102",7.30422808003659
"3103",10.1307578219689
"3104",9.63933196597359
"3105",1.54682590640444
"3106",2.49935910551489
"3107",1.59355571507159
"3108",2.09240170877079
"3109",1.44402032733673
"3110",1.29448493960187
"3111",1.21239755133481
"3112",1.97117380128622
"3113",2.56373464790261
"3114",3.03799387313145
"3115",3.14276702309041
"3116",3.0729182564511
"3117",3.06709752589783
"3118",2.047738795487
"3119",1.58888273420487
"3120",2.54887875350544
"3121",2.15620587060477
"3122",2.61820626069222
"3123",2.0413583793036
"3124",2.16258628678817
"3125",1.08916437019261
"3126",0.603026302334979
"3127",0.701331973901414
"3128",1.46271225080359
"3129",1.8385498563404
"3130",1.99031504983642
"3131",1.07968489472013
"3132",0.400860536582645
"3133",2.07964087640399
"3134",2.44488749272528
"3135",2.62811019029033
"3136",10.6084938406231
"3137",10.724925832299
"3138",10.6026722410393
"3139",10.6637990366691
"3140",10.6259586393745
"3141",10.468775450612
"3142",10.4654470863718
"3143",10.0325799899022
"3144",10.5415454454094
"3145",9.24129639668788
"3146",9.77742759671532
"3147",10.497883448531
"3148",9.154146182023
"3149",10.3624047737386
"3150",10.6899962347962
"3151",11.3817954818009
"3152",12.7493443698228
"3153",12.3956877558386
"3154",11.6494343254692
"3155",10.0620206506546
"3156",10.5590102441608
"3157",10.9254928160623
"3158",10.6521558375016
"3159",10.6608882368772
"3160",12.7347284389528
"3161",12.5885691302533
"3162",10.7453014308423
"3163",9.27718177919694
"3164",10.5473670449932
"3165",11.0701136057229
"3166",10.666709836461
"3167",7.23748637838312
"3168",8.13617031206977
"3169",8.6557755283249
"3170",8.71444357111739
"3171",8.44531933133068
"3172",6.37940434114157
"3173",7.43610214825353
"3174",7.65903158546241
"3175",8.05468691930242
"3176",7.52740456637669
"3177",5.67391473570753
"3178",7.88268690696772
"3179",8.39293715026596
"3180",8.55663146609322
"3181",8.22924283443869
"3182",8.10357695496283
"3183",8.93444873158923
"3184",9.17041025762122
"3185",9.26859774590588
"3186",8.98707262389468
"3187",8.35365051446741
"3188",7.82627532735956
"3189",7.3138770591025
"3190",5.18040958058898
"3191",7.03063239784689
"3192",7.88895486025752
"3193",7.90775872012691
"3194",6.33866264475789
"3195",7.9202946267065
"3196",8.23579060707178
"3197",8.07463053621359
"3198",7.89200597124518
"3199",7.52246545150212
"3200",5.22844216838156
"3201",5.90153565634599
"3202",5.39964209447646
"3203",4.98299457380378
"3204",5.97584249788274
"3205",4.2151416821368
"3206",3.81009197852845
"3207",5.94765714419639
"3208",6.1264407112069
"3209",6.9144823582529
"3210",6.11164465655337
"3211",6.56004801065449
"3212",6.99920372930427
"3213",7.90272317240755
"3214",6.84670526141181
"3215",6.88398266467441
"3216",6.87381610014825
"3217",7.41387331051684
"3218",7.361346060465
"3219",5.52598214688874
"3220",5.26346033508279
"3221",1.99326709438226
"3222",5.11709355334791
"3223",5.92203409539061
"3224",6.24900429466121
"3225",5.7511496690853
"3226",5.24400579802655
"3227",5.2401148906153
"3228",5.1000881803996
"3229",4.05688423827003
"3230",5.43899197885201
"3231",5.4165675059604
"3232",5.15868606770687
"3233",4.98624085648834
"3234",5.37171856017718
"3235",5.9152049990117
"3236",4.49371019317412
"3237",4.01793646956355
"3238",4.14127107046741
"3239",2.87958701402959
"3240",3.14055173608117
"3241",-0.0540145646123007
"3242",4.06662118044665
"3243",1.62888088259483
"3244",2.67748409658209
"3245",3.58571647014987
"3246",1.22830253596169
"3247",1.33894092794898
"3248",3.06399922517533
"3249",3.29150624429465
"3250",4.81915316639505
"3251",4.95777902551053
"3252",4.06012988566224
"3253",4.87465373680179
"3254",4.07311247523107
"3255",4.07635812262327
"3256",4.09583200697651
"3257",3.01296421790476
"3258",2.61284983314486
"3259",1.96290890745669
"3260",1.742444565377
"3261",1.90861408811174
"3262",2.27298251440487
"3263",2.55009140960789
"3264",2.7421428942978
"3265",2.91658144018635
"3266",4.21146932956945
"3267",2.89098531106659
"3268",2.85840841945961
"3269",3.88047417420447
"3270",2.88865839023752
"3271",3.25839926609188
"3272",2.67257413442431
"3273",1.98462683519468
"3274",2.54194718670615
"3275",2.6888625802278
"3276",4.05294007094728
"3277",2.40763283681857
"3278",3.69344449062561
"3279",3.03419360032624
"3280",2.76513834719684
"3281",2.02167506486535
"3282",1.6161885787456
"3283",2.75938948397208
"3284",1.53158447495455
"3285",2.09784750259343
"3286",2.43428665722428
"3287",2.6209940560466
"3288",1.60315782210281
"3289",1.46337394013619
"3290",0.937653278986368
"3291",0.530745487256408
"3292",2.13918033974912
"3293",2.61861909583736
"3294",1.3888718121561
"3295",2.82435958772084
"3296",2.89104528660563
"3297",2.12283793748252
"3298",2.53187865303772
"3299",2.34396930102418
"3300",3.72006742959758
"3301",2.61023837672629
"3302",2.43190160387734
"3303",2.47060729345613
"3304",2.32474294541642
"3305",2.64376125317059
"3306",2.27721683376032
"3307",2.65842751161498
"3308",2.40609781082481
"3309",3.83854984603043
"3310",3.22859371437409
"3311",2.48780982215781
"3312",2.77533238092104
"3313",3.3340983407717
"3314",3.3259271396384
"3315",2.2920735630936
"3316",1.49401594438606
"3317",0.891870519695378
"3318",2.3343561232203
"3319",2.21656642107037
"3320",2.73178102770133
"3321",2.3747930503972
"3322",2.39686343792394
"3323",1.55222385527894
"3324",0.78141222690946
"3325",2.2054671980931
"3326",2.31900094992856
"3327",3.25721312369025
"3328",3.17363490692516
"3329",2.26667573950059
"3330",1.06028383463621
"3331",3.98703302002654
"3332",4.41644183654262
"3333",4.22181780253599
"3334",4.07422996823218
"3335",3.48615661030095
"3336",2.09862550304699
"3337",1.62995977294584
"3338",3.27192671537474
"3339",3.31626311431766
"3340",3.38688835440322
"3341",2.07340220301643
"3342",3.28075487038543
"3343",3.39781462937101
"3344",3.46339520945046
"3345",2.90590773023338
"3346",4.29244304262155
"3347",3.79845872446752
"3348",4.89821844255559
"3349",4.40760756818811
"3350",4.27733020333067
"3351",5.31213620841271
"3352",5.08326426275747
"3353",6.89843849303702
"3354",5.57161076147885
"3355",3.91015983992553
"3356",5.56009962525201
"3357",7.66117218336154
"3358",7.58306090182228
"3359",4.64270720968371
"3360",5.01316439470942
"3361",3.82843538948085
"3362",5.06924428914786
"3363",6.11983513510566
"3364",4.04946989498687
"3365",5.77998882340611
"3366",3.39629621131807
"3367",3.42754072393377
"3368",4.68800409500771
"3369",5.11691219942053
"3370",4.89230731854721
"3371",4.88665475049093
"3372",6.35809221603605
"3373",5.05522431553825
"3374",7.10933895319302
"3375",7.55281888693756
"3376",8.15005691017195
"3377",5.55434405713859
"3378",7.35021152499846
"3379",8.52658794708628
"3380",8.75676535000118
"3381",8.89343972568141
"3382",8.11342432428088
"3383",8.04203636912648
"3384",9.85959286202053
"3385",8.86496589741469
"3386",9.48519287430671
"3387",9.88946540465824
"3388",7.96765242823804
"3389",9.75438955968772
"3390",9.97583601706727
"3391",9.19886340711878
"3392",7.87413838171998
"3393",8.09756033424657
"3394",4.80376052104396
"3395",7.96180780033066
"3396",7.79231359101669
"3397",8.29110101266518
"3398",8.51270695580626
"3399",10.0868839473075
"3400",10.2429316924162
"3401",9.98200534652506
"3402",5.85327233233356
"3403",9.63749700154016
"3404",9.83621435039102
"3405",7.46542699017344
"3406",5.23793615417912
"3407",9.38394329085243
"3408",6.58415642221505
"3409",3.23874096963028
"3410",10.7236931220029
"3411",10.4730816376528
"3412",11.4153661004056
"3413",11.5769259562925
"3414",12.0455590805063
"3415",9.98832805503144
"3416",12.7642709928255
"3417",13.3465126405848
"3418",13.2260977012671
"3419",10.0953092790094
"3420",8.75421740582502
"3421",9.81393400498525
"3422",11.5303076333906
"3423",12.0188002051024
"3424",12.9436017536639
"3425",11.013248088603
"3426",11.5576746650537
"3427",13.5712442653005
"3428",13.3960952626567
"3429",11.5852304348662
"3430",5.50852322447983
"3431",6.2410867899493
"3432",6.61655709828229
"3433",9.35298659427493
"3434",11.3442118180815
"3435",7.93437873903817
"3436",6.22503146470695
"3437",7.78617573680111
"3438",9.88036983357427
"3439",7.97142948959743
"3440",9.79095155856742
"3441",7.6143590648876
"3442",9.51197150819478
"3443",8.43529402478733
"3444",10.6541639449734
"3445",10.3430252516002
"3446",7.03325873327265
"3447",7.24220188306639
"3448",6.37272468205955
"3449",9.70431179137095
"3450",10.0701099849313
"3451",10.9465731592615
"3452",11.1525549587237
"3453",11.9198482731817
"3454",11.9621607176265
"3455",11.8140671620697
"3456",11.4967238287338
"3457",9.96423109296036
"3458",10.7949535666677
"3459",11.9738277519403
"3460",12.251797005029
"3461",12.1380823105836
"3462",10.3278632923409
"3463",11.1020150945258
"3464",11.8458014954033
"3465",11.2536346871196
"3466",9.84510141306522
"3467",11.4355781982322
"3468",12.4755102274346
"3469",10.3581872108596
"3470",1.31784984393544
"3471",1.33186878653558
"3472",0.854934585723968
"3473",0.725908391793023
"3474",1.51878802120416
"3475",1.2597949286972
"3476",0.830358167832359
"3477",1.00384909094031
"3478",0.148592564555783
"3479",-0.536705077388371
"3480",1.74806395410311
"3481",2.0732604602206
"3482",1.37859859520273
"3483",2.37060802073945
"3484",2.12430378968778
"3485",0.68904376495561
"3486",0.762773018630435
"3487",1.98393463365302
"3488",2.99798077811106
"3489",2.89501406177208
"3490",3.08455971755765
"3491",3.30574747858213
"3492",3.45379649482849
"3493",3.71345169255288
"3494",3.48264707235342
"3495",2.68908062909412
"3496",2.700521375354
"3497",2.81492883795287
"3498",3.25336090360265
"3499",3.13694629253713
"3500",3.19515359806989
"3501",12.6251089574282
"3502",12.9228298035454
"3503",12.7858841969977
"3504",12.6689567500381
"3505",12.8078080933026
"3506",12.8224240241726
"3507",13.1927025271085
"3508",13.7551972935804
"3509",11.7925486485708
"3510",10.9978032108926
"3511",14.3517332766543
"3512",14.2506006459364
"3513",13.5834601058585
"3514",10.853182421232
"3515",11.7066800547098
"3516",12.8589638513474
"3517",14.2754056376667
"3518",14.1697831458319
"3519",14.7057262380213
"3520",13.8506068423148
"3521",12.1927256248944
"3522",10.5357238458257
"3523",9.45242579272386
"3524",10.6754422358367
"3525",10.5852074422879
"3526",10.979725612185
"3527",10.5037050481148
"3528",10.2593624611054
"3529",10.6230478395826
"3530",10.7103718333395
"3531",11.4130204250231
"3532",7.79493556091058
"3533",5.4224881713787
"3534",8.16876366917671
"3535",7.95163439315548
"3536",7.80120351420037
"3537",7.37498960367802
"3538",8.16061532989997
"3539",8.32745942393505
"3540",8.787778624608
"3541",8.59710748553241
"3542",8.5697270113594
"3543",8.03839024074895
"3544",5.71302676423585
"3545",5.24301842022024
"3546",5.39773372294305
"3547",6.84729476412035
"3548",8.1198736335163
"3549",8.08728027640936
"3550",7.13248663880607
"3551",7.83881123393915
"3552",7.42846308018159
"3553",7.45138028439741
"3554",8.24233837970487
"3555",7.5086007065073
"3556",7.47099298676853
"3557",7.71972012143303
"3558",8.26852947023723
"3559",8.00579688364201
"3560",7.7635957944616
"3561",8.47805819449613
"3562",8.23032628121066
"3563",8.09373135441426
"3564",7.98867685431057
"3565",7.93137439970856
"3566",6.88059380983236
"3567",7.47678958189182
"3568",7.06238704513724
"3569",7.18845244526167
"3570",6.92803777762112
"3571",3.83635560355438
"3572",5.48095878970145
"3573",5.31793303884026
"3574",5.83809132434352
"3575",5.95021944907697
"3576",6.06808547358355
"3577",6.90431579372674
"3578",6.53378438562857
"3579",7.09040157849822
"3580",7.16510700079418
"3581",6.95853747119961
"3582",5.72216911733256
"3583",6.54691619814153
"3584",5.9579063637187
