"","ref_prec_proj"
"1266",5.14176017045975
"1267",26.9279479980469
"1268",13.5546875
"1269",9.31440341472626
"1270",36.7842359542847
"1271",6.75064790248871
"1272",2.28144359588623
"1273",0.136072158813477
"1274",0.0106595158576965
"1275",0.0237677097320557
"1276",1.66483014822006
"1277",13.7589656710625
"1278",2.03363260929473
"1279",0.00388634204864502
"1280",0.00178594118915498
"1281",0.0859375
"1282",0.1875
"1283",0.00461457669734955
"1284",0.00796415563672781
"1285",0.0045204758644104
"1286",0.940747320652008
"1287",32.4343665838242
"1288",0.629303812980652
"1289",0.184317708015442
"1290",0.0102165341377258
"1291",0.00726318359375
"1292",0.00515350326895714
"1293",0.00581395626068115
"1294",0.0104457139968872
"1295",0.00920891761779785
"1296",0.0107017233967781
"1297",0.0111090713180602
"1298",0.00611758232116699
"1299",0.00483846664428711
"1300",0.00353550910949707
"1301",0.00097966194152832
"1302",0.00241851806640625
"1303",0.00253391987644136
"1304",9.88245010375977e-05
"1305",0.00795727968215942
"1306",0
"1307",0.00189405679702759
"1308",0
"1309",0
"1310",0.0078125
"1311",2.66069310903549
"1312",13.4845213890076
"1313",12.2546057701111
"1314",1.86838400363922
"1315",0.227170720696449
"1316",0
"1317",0
"1318",0
"1319",0.1015625
"1320",0.00150012969970703
"1321",0.180550873279572
"1322",0.00347858667373657
"1323",0
"1324",0
"1325",0.00789106194861233
"1326",0.00536209344863892
"1327",0
"1328",0.00124791637063026
"1329",0.0254560708999634
"1330",0.0165980458259583
"1331",0.495997667312622
"1332",0.00131863355636597
"1333",0.00923836231231689
"1334",0.292279601097107
"1335",3.00286155939102
"1336",0.00973153486847878
"1337",0.00303095579147339
"1338",0
"1339",0
"1340",0.00245511531829834
"1341",0
"1342",0.0409535765647888
"1343",0.834659576416016
"1344",7.87204444408417
"1345",1.98903274536133
"1346",0.390625
"1347",7.35275024175644
"1348",0.00942301750183105
"1349",10.8142358064651
"1350",37.328125
"1351",3.0703125
"1352",0.00837923288054299
"1353",0.00287306308746338
"1354",0.133773930370808
"1355",0.492192149162292
"1356",0.446369111537933
"1357",0.141085684299469
"1358",0.492285192012787
"1359",0.954217612743378
"1360",0.00665014982223511
"1361",0.00295740365982056
"1362",0.0100290775299072
"1363",0.149220049381256
"1364",12.7637336179614
"1365",0.00737723591737449
"1366",0
"1367",0.75
"1368",0.00177383422851562
"1369",0
"1370",0.00399881601333618
"1371",0.00267560407519341
"1372",0.00350171327590942
"1373",0.0475242733955383
"1374",0.00603163242340088
"1375",0
"1376",0.00545978546142578
"1377",6.0546875
"1378",0.368985235691071
"1379",0.00266486406326294
"1380",0.0111693143844604
"1381",0.00390236382372677
"1382",0.853156864643097
"1383",0.0390625
"1384",0.0178245306015015
"1385",1.04958134889603
"1386",0.0390625
"1387",0.0185102820396423
"1388",0.171875
"1389",0.00504792924039066
"1390",0.00408734660595655
"1391",0.00379659165628254
"1392",0
"1393",0.000859260559082031
"1394",0
"1395",0
"1396",0.00312846899032593
"1397",0.00360971689224243
"1398",1.94093587622046
"1399",39.2196373939514
"1400",8.4921875
"1401",0.917323302477598
"1402",0.000886917114257812
"1403",0.000157177448272705
"1404",0
"1405",0.00384610891342163
"1406",0.00500822067260742
"1407",0.00183868408203125
"1408",0.00439387559890747
"1409",0.00505775213241577
"1410",0
"1411",0.00431019440293312
"1412",0.00126582384109497
"1413",0.00807461887598038
"1414",0.00425636768341064
"1415",0.00383847951889038
"1416",0.00052381306886673
"1417",0
"1418",0.00163799524307251
"1419",8.89301300048828e-05
"1420",0.0050361156463623
"1421",0.0052105188369751
"1422",0.474435772746801
"1423",1.20621460676193
"1424",0.000492386519908905
"1425",0.0234375
"1426",0
"1427",0
"1428",0
"1429",0.000189494341611862
"1430",0
"1431",0.00493717193603516
"1432",0.425993680953979
"1433",14.3777897357941
"1434",22.1525091528893
"1435",1.61113369464874
"1436",0.00108832120895386
"1437",0.00806175917387009
"1438",0.0016479603946209
"1439",51.8988788127899
"1440",0.141083836555481
"1441",0.110383689403534
"1442",0.657137155532837
"1443",0.00875407457351685
"1444",0
"1445",0.00452840328216553
"1446",0.0122639536857605
"1447",0.0395445942413062
"1448",0.03617262840271
"1449",0.0212647051084787
"1450",0.000876273959875107
"1451",0.0238160490989685
"1452",0.0266043543815613
"1453",0.00436141598038375
"1454",0.00416626036167145
"1455",0.00813096761703491
"1456",0
"1457",0.0031808614730835
"1458",0.00824816152453423
"1459",0.00730383396148682
"1460",0.0109602101147175
"1461",0.0133368410170078
"1462",0.727826472371817
"1463",0.1328125
"1464",5.86602532863617
"1465",0.106712140142918
"1466",0
"1467",0
"1468",0.328411340713501
"1469",4.2460760474205
"1470",0.00417411327362061
"1471",0.00747257471084595
"1472",0.00976037979125977
"1473",0.00381459295749664
"1474",0
"1475",0.00825750827789307
"1476",0.0126821994781494
"1477",0.00475937128067017
"1478",0.00189781188964844
"1479",0
"1480",0.00993281207047403
"1481",0.0078125
"1482",0.0281124599277973
"1483",0.0110967010259628
"1484",0.0027355614292901
"1485",0.0078125
"1486",0.0091552808880806
"1487",1.0509902536869
"1488",6.68993473052979
"1489",0.636064652353525
"1490",0.017732311040163
"1491",0.00334924459457397
"1492",0.467543741222471
"1493",0.6640625
"1494",0
"1495",0.00383949279785156
"1496",0.00494548678398132
"1497",0.00443917512893677
"1498",0.0246259570121765
"1499",0.00796790421009064
"1500",0
"1501",0.0051310658454895
"1502",0.00410106778144836
"1503",0.00708208535797894
"1504",0.00657938420772552
"1505",0.00209524855017662
"1506",0.00393185741268098
"1507",0.000534720718860626
"1508",0.00730546563863754
"1509",12.7931738600601
"1510",1.02201301604509
"1511",0.0140436477959156
"1512",0.00550170987844467
"1513",0.00792157277464867
"1514",3.17169334227219
"1515",14.5072870254517
"1516",0.57478679344058
"1517",6.06315702199936
"1518",0.0477824211120605
"1519",0.00823515653610229
"1520",0.00438041985034943
"1521",0.00347048044204712
"1522",0.00822271755896509
"1523",17.1876487284899
"1524",4.31165844202042
"1525",0.00305545702576637
"1526",0.0030951164662838
"1527",0.0108021013438702
"1528",3.23084201663733
"1529",10.1867680549622
"1530",0.00463476404547691
"1531",0.0123081207275391
"1532",0.0165897100232542
"1533",0.0128126665949821
"1534",2.0766749382019
"1535",2.97181551414542
"1536",0.1171875
"1537",2.40201663970947
"1538",5.89417737722397
"1539",0.611241522943601
"1540",0.437720835208893
"1541",0
"1542",9.32107734680176
"1543",15.4151341915131
"1544",18.5440136194229
"1545",0.046875
"1546",0.0105480551719666
"1547",0.0489017926156521
"1548",0.0537382885813713
"1549",0.00714892894029617
"1550",3.9415311217308
"1551",0.00617230623902287
"1552",0.102816250175238
"1553",16.9151940345764
"1554",2.08889525383711
"1555",0.110679622506723
"1556",0.00342279672622681
"1557",0.00854185223579407
"1558",0.00266057997941971
"1559",0.00235864403657615
"1560",0.00145304203033447
"1561",0.00965660810470581
"1562",0.00679785013198853
"1563",6.42276120185852
"1564",8.87554067373276
"1565",3.05259186029434
"1566",0.00377023220062256
"1567",0.261273104697466
"1568",11.8383730053902
"1569",0.00396311283111572
"1570",0.00600254535675049
"1571",0.229791700839996
"1572",2.05801892280579
"1573",0.00384533405303955
"1574",0.0060930997133255
"1575",2.46635991334915
"1576",0.104728400707245
"1577",0.508001994341612
"1578",0.0715506225824356
"1579",11.8894982933998
"1580",0.00809836387634277
"1581",1.06026297807693
"1582",16.3902072906494
"1583",36.929955303669
"1584",0.00234955549240112
"1585",0.00333160161972046
"1586",0.0098225474357605
"1587",0.00349467992782593
"1588",0.00247657299041748
"1589",0.00140619277954102
"1590",0.0711703659035265
"1591",2.08720344305038
"1592",0.205954432487488
"1593",0.00810205936431885
"1594",0.0023277688305825
"1595",0.00789022445678711
"1596",0.00426465272903442
"1597",0.00225454568862915
"1598",0.00328385829925537
"1599",0.105067253112793
"1600",0.00453442335128784
"1601",0
"1602",0.0178821086883545
"1603",0.423175692558289
"1604",1.42290687561035
"1605",0.00927555561065674
"1606",9.18240875005722
"1607",5.85328215360641
"1608",16.3169353604317
"1609",1.50275558233261
"1610",0.00120349181815982
"1611",0.00213956832885742
"1612",3.25441360473633e-05
"1613",0
"1614",0.00346136093139648
"1615",3.59923952817917
"1616",10.4989080429077
"1617",7.52831500768661
"1618",2.18239510059357
"1619",0
"1620",0.00481235980987549
"1621",0.00753062963485718
"1622",1.78529763221741
"1623",7.26252311468124
"1624",5.6877036690712
"1625",0.456376791000366
"1626",0.250325322151184
"1627",2.394875228405
"1628",0.551095008850098
"1629",16.4921875
"1630",28.6826419830322
"1631",2.4140625
"1632",6.8046875
"1633",1.82661914825439
"1634",8.25367241352797
"1635",1.25876140594482
"1636",2.87138456106186
"1637",1.00307387113571
"1638",5.30417802557349
"1639",14.2585511803627
"1640",15.1012382805347
"1641",29.995044708252
"1642",4.59846657514572
"1643",0.119224548339844
"1644",6.12441876530647
"1645",18.0859079360962
"1646",0.845762653509155
"1647",0.0439578436780721
"1648",0.00248175859451294
"1649",0.00683873891830444
"1650",0.499691367149353
"1651",0.0078621506690979
"1652",0.00368934869766235
"1653",0.00733542442321777
"1654",0.00374652375467122
"1655",0.00128328800201416
"1656",0.0055851936340332
"1657",0
"1658",0.00299195200204849
"1659",0.00298118591308594
"1660",0.928970515727997
"1661",0.00209158658981323
"1662",0.00701642036437988
"1663",0.719840168952942
"1664",6.44968044757843
"1665",20.8828936219215
"1666",0.10154914855957
"1667",0.109215497970581
"1668",0.326804641634226
"1669",0.00575757026672363
"1670",2.54317796230316
"1671",1.6516165137291
"1672",4.3515625
"1673",0.3125
"1674",0.00417528161779046
"1675",0.000740885734558105
"1676",0.00392943620681763
"1677",0.00935374945402145
"1678",0.00110989809036255
"1679",0
"1680",0.203355848789215
"1681",0.1328125
"1682",0
"1683",0.00222975015640259
"1684",0.00749897956848145
"1685",0.00275540351867676
"1686",0.00671043992042542
"1687",0.00655102729797363
"1688",0.00661730766296387
"1689",0.0633599162101746
"1690",0.0104412436485291
"1691",0.020464301109314
"1692",0.0714573860168457
"1693",0.00303882360458374
"1694",0.00112730264663696
"1695",0
"1696",0.00707972049713135
"1697",0.000986814498901367
"1698",0.00248569250106812
"1699",0.00691932439804077
"1700",0.00334548950195312
"1701",0.1015625
"1702",0.962314546108246
"1703",0.00850695371627808
"1704",0.00452971458435059
"1705",0.00105080753564835
"1706",0.000512778759002686
"1707",0
"1708",0.00626677274703979
"1709",0.00892221927642822
"1710",0.00135104893706739
"1711",0.000403165817260742
"1712",0
"1713",0.000925183296203613
"1714",6.38961791992188e-05
"1715",0
"1716",0
"1717",0.530322749167681
"1718",0.00105667114257812
"1719",0.00617027282714844
"1720",0.00465311761945486
"1721",0.00193125009536743
"1722",0
"1723",0.0012778639793396
"1724",0.00172215700149536
"1725",0.00601798295974731
"1726",0.00822502374649048
"1727",0.046875
"1728",7.37191694974899
"1729",34.472600877285
"1730",0.00109231472015381
"1731",0.000776231288909912
"1732",0
"1733",0
"1734",0.00484256446361542
"1735",0.00749006750993431
"1736",0
"1737",0
"1738",0.00337040424346924
"1739",0.000366747379302979
"1740",0
"1741",2.01590928435326
"1742",0.109375
"1743",0.00481300405226648
"1744",0
"1745",0.000896692276000977
"1746",0.000211656093597412
"1747",0.000434756278991699
"1748",0.337341208010912
"1749",1.84142792224884
"1750",11.0471625328064
"1751",15.296875
"1752",0
"1753",0.00469237565994263
"1754",0.00164836645126343
"1755",7.95667403936386
"1756",9.64851194620132
"1757",36.0183343887329
"1758",32.8125
"1759",10.6426223516464
"1760",32.0651025176048
"1761",25.9796099662781
"1762",1.77510739862919
"1763",3.6171875
"1764",14.1875
"1765",0.00900403270497918
"1766",0.0970384001266211
"1767",3.2109375
"1768",0.3125
"1769",21.6615883708
"1770",3.26250916719437
"1771",0.5234375
"1772",5.3046875
"1773",2.49756270647049
"1774",20.4033420085907
"1775",0.445648103952408
"1776",0.00537468446418643
"1777",0.604034602642059
"1778",0.109375
"1779",0.00370174646377563
"1780",0.0021977424621582
"1781",0.0390625
"1782",0.0113241672515869
"1783",0.003777522360906
"1784",0.0449103266000748
"1785",0.000693775713443756
"1786",0
"1787",0.00305736064910889
"1788",2.76393574848771
"1789",8.66844403743744
"1790",19.1206912994385
"1791",1.2109375
"1792",0.53125
"1793",0.0104869334027171
"1794",0.00593886151909828
"1795",0.0038750171661377
"1796",0
"1797",0
"1798",0
"1799",0.0102850794792175
"1800",0.00367927551269531
"1801",0.00717014074325562
"1802",0.279411971569061
"1803",0
"1804",0.000268220901489258
"1805",0.015625
"1806",0.0128466598689556
"1807",0.0234375
"1808",6.59716618061066
"1809",19.3530352711678
"1810",0.139061272144318
"1811",0.837517917156219
"1812",0.917934477329254
"1813",0.00337424874305725
"1814",0.0239907503128052
"1815",0.00321131944656372
"1816",0.0115339756011963
"1817",0.00334823131561279
"1818",0.00558960437774658
"1819",0
"1820",0
"1821",5.015625
"1822",11.8302407264709
"1823",0.746307030320168
"1824",5.3203125
"1825",0.0799530185759068
"1826",0.09375
"1827",2.4921875
"1828",1.06363993883133
"1829",0.0794995427131653
"1830",0.0248397812247276
"1831",0.931344371289015
"1832",0.0698351834435016
"1833",0.0084984302520752
"1834",0.00212889909744263
"1835",0
"1836",0.00129044055938721
"1837",2.77800792455673
"1838",4.76168197393417
"1839",0.548926591873169
"1840",0.49469131231308
"1841",0.00568443699739873
"1842",0.00397904217243195
"1843",0.424441754817963
"1844",1.81425845623016
"1845",0.0408236868679523
"1846",0.010579526424408
"1847",0.0818624496459961
"1848",0.00973236560821533
"1849",0.00840014219284058
"1850",0.231319308280945
"1851",0.246997773647308
"1852",0.170178830623627
"1853",0.0129138231277466
"1854",10.0189680457115
"1855",25.7578125
"1856",11.4100213646889
"1857",0.00018029659986496
"1858",0.00431168079376221
"1859",0.00859350548125803
"1860",0.0126266479492188
"1861",0.00633051991462708
"1862",0.00368935405276716
"1863",0.00052381306886673
"1864",0.0122544795740396
"1865",0.00203456054441631
"1866",5.0703125
"1867",13.5037196874619
"1868",0.00235968828201294
"1869",0.0201104283332825
"1870",0.0332914590835571
"1871",0.362963207066059
"1872",3.9453125
"1873",7.47770728170872
"1874",2.73498484492302
"1875",0.00832375884056091
"1876",0.03125
"1877",0
"1878",0.00200080871582031
"1879",0.00970112322829664
"1880",3.75056028366089
"1881",24.1328125
"1882",12.6328125
"1883",0.0256016850471497
"1884",0.0542157404124737
"1885",1.4733002781868
"1886",2.16469025611877
"1887",0.34375
"1888",0.0427901959046721
"1889",0.0585042834281921
"1890",0.00636881589889526
"1891",7.46846199035645e-05
"1892",0
"1893",0.0078125
"1894",7.53686779737473
"1895",1.16755462437868
"1896",0.00467499974183738
"1897",6.02551264967769
"1898",6.3654028326273
"1899",0.00209525227546692
"1900",0.00666581839323044
"1901",0.626047611236572
"1902",0.00771415233612061
"1903",0.034753106534481
"1904",0.181878495961428
"1905",0.09375
"1906",0.00505142286419868
"1907",0
"1908",0.00278669595718384
"1909",0.0037500262260437
"1910",0.0400558114051819
"1911",0.00307446718215942
"1912",1.40230263397098
"1913",2.01583212614059
"1914",1.88422834873199
"1915",0.105201102793217
"1916",0.0124877095222473
"1917",1.09145826101303
"1918",0.00202679634094238
"1919",0.00732409954071045
"1920",0.00263941287994385
"1921",0.000166952610015869
"1922",0.00011861085658893
"1923",0.00657099112868309
"1924",0.0629283778835088
"1925",0.000320374965667725
"1926",0.0005340576171875
"1927",3.48714590072632
"1928",14.4377028604504
"1929",0.000366628170013428
"1930",0.0256261229515076
"1931",3.73141849040985
"1932",3.38220459222794
"1933",0.00486469268798828
"1934",0.00150346755981445
"1935",0
"1936",0.285009812563658
"1937",0.202199995517731
"1938",0.00741302967071533
"1939",5.70552241057158
"1940",0.255886420607567
"1941",0.00120780477300286
"1942",0.00201725959777832
"1943",0.0029502846300602
"1944",0.0109942033886909
"1945",0.0034031867980957
"1946",0.00510834157466888
"1947",0.00381243228912354
"1948",0.582738611847162
"1949",0.000464856624603271
"1950",0.325916536152363
"1951",10.5557302832603
"1952",18.5705294832587
"1953",1.54814207553864
"1954",6.08813297748566
"1955",0.840950965881348
"1956",0.0101985335350037
"1957",0.180089391767979
"1958",0.0266821570694447
"1959",0.00276219844818115
"1960",0
"1961",0.00122737645870075
"1962",0.00909262895584106
"1963",0
"1964",0.3828125
"1965",23.5546875
"1966",9.34115350246429
"1967",19.151897251606
"1968",2.37529201805592
"1969",0.00786584615707397
"1970",0.00890612369403243
"1971",0.00270678337255958
"1972",0.00426310300827026
"1973",0.00667053461074829
"1974",2.48570543527603
"1975",27.9201450943947
"1976",21.5428400635719
"1977",35.8774781227112
"1978",0.046875
"1979",0.000731279840692878
"1980",0
"1981",0.00345444679260254
"1982",0.00272804498672485
"1983",0.00510984659194946
"1984",0.00518280267715454
"1985",0.0146693736314774
"1986",0.000713586807250977
"1987",0.0066152811050415
"1988",0.00767368078231812
"1989",0.0050734281539917
"1990",0.38307112455368
"1991",6.23580086231232
"1992",3.01692187786102
"1993",1.237508893013
"1994",0.0566864013671875
"1995",0.359375
"1996",0
"1997",0
"1998",0.173046588897705
"1999",2.46599048376083
"2000",0
"2001",0.00198554992675781
"2002",0.00687748193740845
"2003",0.00768965482711792
"2004",0.00333511829376221
"2005",0.16154956817627
"2006",3.189857006073
"2007",4.71730589866638
"2008",3.4187713265419
"2009",1.04926908016205
"2010",0.00516778230667114
"2011",0.00183099508285522
"2012",0
"2013",0.00458610616624355
"2014",0.00812053680419922
"2015",0.00455152988433838
"2016",0.00404441356658936
"2017",0.00661316397599876
"2018",0.00793505902402103
"2019",0.00561923277564347
"2020",0
"2021",0.0228245258331299
"2022",0.165214073611423
"2023",0.926201999187469
"2024",2.8630063533783
"2025",1.47755706310272
"2026",0
"2027",0.00164556503295898
"2028",0.00804108381271362
"2029",0.00536006689071655
"2030",0.00583130121231079
"2031",0.00612896680831909
"2032",0.00285261869430542
"2033",0.00288659334182739
"2034",0.00956851243972778
"2035",0.000150442123413086
"2036",2.4140625
"2037",7.04871791601181
"2038",0.00286149978637695
"2039",0.111100912094116
"2040",0.0106132626533508
"2041",0.491533100605011
"2042",0.0417437553405762
"2043",0.00431621074676514
"2044",0.00548601150512695
"2045",0.0222419500350952
"2046",0.012804409256205
"2047",0.0546875
"2048",0.0587993264198303
"2049",0.522091805934906
"2050",19.9041562080383
"2051",5.73112010955811
"2052",1.97710639238358
"2053",0.0191592574119568
"2054",0.0461321473121643
"2055",0.340009693056345
"2056",4.56683558225632
"2057",3.97928482294083
"2058",0.0031297542154789
"2059",0.00841275602579117
"2060",0.00547009706497192
"2061",4.35367327928543
"2062",0.965310752391815
"2063",0.813161194324493
"2064",0.328529119491577
"2065",27.9850043058395
"2066",0.0859375
"2067",1.13501763343811
"2068",0.049202024936676
"2069",0.056504875421524
"2070",0.0214655995368958
"2071",0.0444069132208824
"2072",0.0469322800636292
"2073",1.88816899061203
"2074",2.734375
"2075",6.6875
"2076",4.296875
"2077",1.125
"2078",7.84375
"2079",2.4614040756278
"2080",0.0243514776229858
"2081",0.0043032169342041
"2082",0.00145804882049561
"2083",0
"2084",4.1484375
"2085",24.2578125
"2086",0.1875
"2087",0.81467342376709
"2088",29.6575169190764
"2089",5.20500349998474
"2090",6.78125
"2091",1.21875
"2092",0
"2093",0.00243473052978516
"2094",0.00627690553665161
"2095",0.00566041213460267
"2096",0.0027812123298645
"2097",0.00396585464477539
"2098",0.00360322347842157
"2099",0
"2100",0.0034453272819519
"2101",0.00451555103063583
"2102",0.00665879249572754
"2103",0.00970876216888428
"2104",0.00162708759307861
"2105",0.00464093685150146
"2106",0.00443661212921143
"2107",0.006584782153368
"2108",0.101855002343655
"2109",13.2927792668343
"2110",17.0081388950348
"2111",8.64239567518234
"2112",0.00381721975281835
"2113",14.7356584668159
"2114",0.00101166963577271
"2115",0.00489294528961182
"2116",0.00313800573348999
"2117",0
"2118",0.00134122371673584
"2119",0.00615602731704712
"2120",0.00299276039004326
"2121",0.00180435180664062
"2122",0.00490498542785645
"2123",0.00484520196914673
"2124",0.00376862287521362
"2125",0.00293636322021484
"2126",0
"2127",0
"2128",0.00433039665222168
"2129",0.0118449255824089
"2130",0.00500708818435669
"2131",0.00267022848129272
"2132",0.00270915031433105
"2133",0.000321567058563232
"2134",10.3102477937937
"2135",0.171875
"2136",0.196573615074158
"2137",0
"2138",0.00753309950232506
"2139",0.158468127250671
"2140",0.52398145198822
"2141",0
"2142",0.00871390104293823
"2143",0.53265118598938
"2144",0
"2145",0.0110546946525574
"2146",0.15826919558458
"2147",0.111195802688599
"2148",8.9375
"2149",2.30802410840988
"2150",7.25127617130056
"2151",0.00447160005569458
"2152",0
"2153",0.00531631708145142
"2154",0.568689242005348
"2155",1.5422767996788
"2156",0.00291639566421509
"2157",0.141947238473222
"2158",0.523936092853546
"2159",7.23073613643646
"2160",1.909847676754
"2161",0.0480107069015503
"2162",0.0207179635763168
"2163",0.00355631113052368
"2164",0.00610417127609253
"2165",0.0222758278250694
"2166",0.0159406661987305
"2167",0.00194466114044189
"2168",0.00281596183776855
"2169",0.00178050994873047
"2170",0.0030895484960638
"2171",0.00201129913330078
"2172",2.46483623981476
"2173",5.48984974622726
"2174",2.16526508703828
"2175",0.621007427573204
"2176",0.494485855102539
"2177",21.9328510761261
"2178",1.56695121526718
"2179",0.00927760358899832
"2180",0.00366395711898804
"2181",0.00128206610679626
"2182",0.0166316628456116
"2183",0.219058714807034
"2184",0.0133951976895332
"2185",0.0066717155277729
"2186",0
"2187",0.00170996785163879
"2188",0.0377066731452942
"2189",0.00924354791641235
"2190",0.0037652850151062
"2191",1.9640993475914
"2192",0.563575148582458
"2193",0.631680369377136
"2194",0.046875
"2195",0
"2196",0.0359257459640503
"2197",9.63494561985135
"2198",0.0093068890273571
"2199",0.0100397393107414
"2200",0.00558434426784515
"2201",0.00557518750429153
"2202",0.0392400026321411
"2203",0.00678471103310585
"2204",0.000982999801635742
"2205",3.63439321517944e-05
"2206",0
"2207",0.00337457656860352
"2208",0.0137820430099964
"2209",0.0350200198590755
"2210",0.311443090438843
"2211",1.55932515859604
"2212",0.00220244331285357
"2213",0
"2214",0.00140117108821869
"2215",6.4140625
"2216",2.265625
"2217",0
"2218",7.31468171579763e-05
"2219",0
"2220",0.00154748139902949
"2221",0.00392169947735965
"2222",20.7958969473839
"2223",16.3537228703499
"2224",0.00591981410980225
"2225",0.0954790115356445
"2226",0.0554577112197876
"2227",2.59375
"2228",11.3702785968781
"2229",3.0755050778389
"2230",0.0144226253032684
"2231",0.0254889153875411
"2232",0.00357237900607288
"2233",0.0036047101020813
"2234",0.005825518630445
"2235",0.00315743684768677
"2236",0.00280165299773216
"2237",0.0105060152709484
"2238",0.415300309658051
"2239",0.0068061426281929
"2240",0.00450035813264549
"2241",0
"2242",5.16093200445175
"2243",0.0185009182896465
"2244",0.0107588171958923
"2245",0.00512440920283552
"2246",0.00209524855017662
"2247",0.00623846054077148
"2248",0
"2249",0.00665390491485596
"2250",0.00516873598098755
"2251",0.00204659253358841
"2252",0.318781577050686
"2253",5.67258882522583
"2254",0.0119461440481246
"2255",0.0119766592979431
"2256",9.69171524047852e-05
"2257",0.00248986482620239
"2258",0.00122004747390747
"2259",0.0164011120796204
"2260",0.478457808494568
"2261",0.00799959897994995
"2262",0.00152236223220825
"2263",0
"2264",0
"2265",0
"2266",0.0101029276847839
"2267",0.0391350649297237
"2268",0.0130993351340294
"2269",22.0583937168121
"2270",15.8259154558182
"2271",5.35749308019876
"2272",0.00707472860813141
"2273",0.00202304124832153
"2274",0.00909886811859906
"2275",0.0031144879758358
"2276",1.63425993919373
"2277",0.00472915172576904
"2278",0
"2279",0
"2280",0
"2281",2.81798759102821
"2282",1.96462178230286
"2283",0.00723975896835327
"2284",0.00816790014505386
"2285",0.00643843016587198
"2286",0.0129435553681105
"2287",0.0102776885032654
"2288",2.71614134311676
"2289",43.0078623890877
"2290",17.6662373542786
"2291",0.00247800350189209
"2292",2.02448512613773
"2293",0.0414213538169861
"2294",7.51734960079193
"2295",35.2123222833034
"2296",0.0532553566154093
"2297",0.132012635469437
"2298",0.148191370069981
"2299",0.630479373037815
"2300",0.00227135419845581
"2301",2.0021782591939
"2302",0.3203125
"2303",0.20063328742981
"2304",0.00272524356842041
"2305",0
"2306",0
"2307",2.17871618270874
"2308",13.9231262207031
"2309",2.67132620816119
"2310",0.00179773569107056
"2311",0.00834012031555176
"2312",0.0044596791267395
"2313",0.00362718105316162
"2314",0.0157658457756042
"2315",0.453125
"2316",0.00122731924057007
"2317",4.24159284681082
"2318",3.05545368045568
"2319",0.00266271829605103
"2320",0
"2321",0.814492702484131
"2322",2.90712738037109
"2323",0.0488454699516296
"2324",0.38489180803299
"2325",0.494043099926785
"2326",0.00551199913024902
"2327",0.00378567702136934
"2328",0.560885443584993
"2329",28.5261065363884
"2330",0.00602763891220093
"2331",0.000698089599609375
"2332",0.00882548093795776
"2333",0.0114147067070007
"2334",0.00337296724319458
"2335",0.0908091068267822
"2336",5.33625072240829
"2337",6.72568315267563
"2338",3.36102265119553
"2339",4.78334808349609
"2340",8.30038672685623
"2341",0.4140625
"2342",0.00725662708282471
"2343",0.00677293539047241
"2344",0.00811749696731567
"2345",0.00593391060829163
"2346",0.00365650653839111
"2347",14.8151728510857
"2348",31.681085050106
"2349",0
"2350",0.00196933746337891
"2351",0.1796875
"2352",9.53268146514893
"2353",0.00318557024002075
"2354",0.0020715594291687
"2355",2.30579620599747
"2356",23.3199571371078
"2357",0.198919553309679
"2358",8.81358313560486
"2359",10.9533628933132
"2360",0.00692703947424889
"2361",0.00164926052093506
"2362",0.0108053684234619
"2363",0.00404503825120628
"2364",0.0174426436424255
"2365",0.0091865062713623
"2366",0.00598543882369995
"2367",0.0114306807518005
"2368",0.00367552042007446
"2369",0.00652284547686577
"2370",0.00841498374938965
"2371",0.00652402639389038
"2372",0.00300711393356323
"2373",0.642954766750336
"2374",20.5916457176208
"2375",5.21043682098389
"2376",7.91710048913956
"2377",5.34763449430466
"2378",3.71850383281708
"2379",2.53606176376343
"2380",0.609347641468048
"2381",0.011810302734375
"2382",0
"2383",0.0143617391586304
"2384",3.62033599615097
"2385",2.8984375
"2386",0.056204617023468
"2387",0.0038713812828064
"2388",0.00509059429168701
"2389",0.183085680007935
"2390",2.38147813081741
"2391",0.0497775673866272
"2392",0.00616538524627686
"2393",0
"2394",0.00267338752746582
"2395",0.450563371181488
"2396",0.248675867915154
"2397",4.05522510409355
"2398",1.19408512115479
"2399",0.0132375955581665
"2400",0.055074155330658
"2401",2.12773448228836
"2402",28.2057790756226
"2403",0.235877573490143
"2404",0
"2405",0.0181145071983337
"2406",0.0872221104800701
"2407",0
"2408",0
"2409",0.0131529381033033
"2410",0.00773781538009644
"2411",0.0184491707477719
"2412",0.00821065902709961
"2413",0.00522863492369652
"2414",0.405189331388101
"2415",0.0625
"2416",2.2109375
"2417",10.9304959177971
"2418",13.63660633564
"2419",0
"2420",0
"2421",0.00320810079574585
"2422",0.00595629215240479
"2423",0
"2424",0.0742751955986023
"2425",0.21011620387435
"2426",0
"2427",0.0234375
"2428",0.28125
"2429",6.703125
"2430",1.18046921491623
"2431",23.475201189518
"2432",0.0102171897888184
"2433",0.00491464138031006
"2434",0.00223797559738159
"2435",0.0137264728546143
"2436",0.00583884492516518
"2437",0.00309383869171143
"2438",0.00448909774422646
"2439",0.00116568803787231
"2440",0
"2441",0
"2442",0.000200819966266863
"2443",10.96875
"2444",18.910047352314
"2445",1.21352559328079
"2446",0
"2447",0.34582407027483
"2448",2.06334185600281
"2449",12.3785593509674
"2450",4.56417196989059
"2451",0.00944095849990845
"2452",0.00852192565798759
"2453",2.85215669870377
"2454",32.2943845391273
"2455",0.00497937202453613
"2456",0
"2457",0.00302971736527979
