"","IPSL_prec_proj"
"3498",11.4887232484762
"3499",3.39616744895466
"3500",3.63955150533002
"3501",1.28902993310476
"3502",0.712193832441699
"3503",3.45791268046014
"3504",5.60782391403336
"3505",3.80570236302447
"3506",3.95948954974301
"3507",0
"3508",0
"3509",0
"3510",0
"3511",0
"3512",0
"3513",0
"3514",0
"3515",0
"3516",0
"3517",0
"3518",0
"3519",0
"3520",0
"3521",0
"3522",0
"3523",0
"3524",4.37496673839632
"3525",6.48510904284194
"3526",5.97989674133714
"3527",0
"3528",0
"3529",6.80400262353942
"3530",2.43349695665529
"3531",0.789079604146536
"3532",5.90249837841839
"3533",0
"3534",0
"3535",0
"3536",0.149607490129711
"3537",0
"3538",0
"3539",0
"3540",0
"3541",5.0816684961319
"3542",0.956460553425131
"3543",0
"3544",12.3277175589465
"3545",0.000444171899260937
"3546",0
"3547",0
"3548",0
"3549",12.7217179397121
"3550",1.77833517227555
"3551",5.50420227227733
"3552",1.48920862557134
"3553",0
"3554",1.90077389561338
"3555",2.26887095777784
"3556",0.174593401425227
"3557",0
"3558",0
"3559",3.44197469530627
"3560",16.3770586368628
"3561",8.06546449894086
"3562",0.702950001141289
"3563",0.948162869462976
"3564",0
"3565",0
"3566",0
"3567",0
"3568",0
"3569",0
"3570",0
"3571",0
"3572",0
"3573",0
"3574",0
"3575",0
"3576",0
"3577",0
"3578",0
"3579",0
"3580",0
"3581",0
"3582",0
"3583",0
"3584",8.51582371979021
"3585",0
"3586",0
"3587",0
"3588",0
"3589",0
"3590",0
"3591",0
"3592",0
"3593",0
"3594",40.0847231503576
"3595",0.409004906032351
"3596",0
"3597",2.27898708544672
"3598",6.32965675322339
"3599",0
"3600",0
"3601",0
"3602",0
"3603",0
"3604",0
"3605",0
"3606",0
"3607",0
"3608",0
"3609",0
"3610",2.22607141040498
"3611",0.0335623383307393
"3612",0
"3613",0
"3614",2.27579785132548
"3615",7.58565875003114
"3616",9.6314302936662
"3617",16.7179430718534
"3618",10.157105862163
"3619",0.0405486872523397
"3620",0.000219287632496901
"3621",0
"3622",0
"3623",0
"3624",0
"3625",0
"3626",0
"3627",0
"3628",7.48417005524971
"3629",2.19899411604274
"3630",0
"3631",0
"3632",1.52558923218749
"3633",1.93912191859269e-05
"3634",0
"3635",0
"3636",0
"3637",0
"3638",3.33913048962131
"3639",0.0176045659827651
"3640",6.73161325850367e-24
"3641",0
"3642",0
"3643",0
"3644",16.1633419338614
"3645",4.2175357521046
"3646",0.0481891333947715
"3647",0.0303987093275282
"3648",0.0663825119318062
"3649",0.132850436784793
"3650",0.199311989490525
"3651",0.273202886091894
"3652",0.0584750637244724
"3653",0
"3654",0
"3655",0
"3656",0.283729741568095
"3657",1.07503628896666
"3658",0.431752596341539
"3659",0.0296171776881238
"3660",0
"3661",0
"3662",0
"3663",0
"3664",1.84633827302605
"3665",0.398787688027369
"3666",0
"3667",4.34348803537432
"3668",18.000410636887
"3669",0.00928904739794234
"3670",0
"3671",0
"3672",0.0711355482962972
"3673",0.310152131532959
"3674",0
"3675",0
"3676",0
"3677",0.0292795846235094
"3678",0.837016523291823
"3679",0.00396326491625132
"3680",22.0932401134633
"3681",7.00889868312515
"3682",0
"3683",0
"3684",0
"3685",0.588385091759847
"3686",0.430227964898222
"3687",0
"3688",0
"3689",0.00125093269076615
"3690",0.06639629646088
"3691",0.495014683110639
"3692",0
"3693",0
"3694",0.0289250010609976
"3695",0.0856154770190187
"3696",0.157250360643957
"3697",3.60902959073428
"3698",17.8008122020401
"3699",5.97946855123155
"3700",0.00353466624858356
"3701",0
"3702",0.0308976382257242
"3703",0
"3704",0
"3705",0
"3706",0.478366655443097
"3707",1.7039785234374
"3708",4.17684350395575
"3709",0
"3710",4.83623189211357
"3711",1.94115818885621
"3712",1.33931607706472
"3713",0
"3714",0
"3715",6.1901802837383
"3716",0.909176651475718
"3717",0
"3718",0.00607538410690722
"3719",1.93432242667768
"3720",28.9391377009451
"3721",5.95266901655123
"3722",0.355734437107458
"3723",1.44605137393228
"3724",6.94806731189601
"3725",0.767325855122181
"3726",0
"3727",0
"3728",10.6889332528226
"3729",1.89657403097954
"3730",0.00745986170613833
"3731",2.2556770340465e-05
"3732",11.9651944260113
"3733",0.0769584971749282
"3734",0
"3735",0
"3736",0
"3737",12.2868877951987
"3738",0.0445163522044822
"3739",0.0123024960885232
"3740",0
"3741",0.355230986315291
"3742",0.421253980675829
"3743",0
"3744",0.0956376538852055
"3745",0
"3746",0
"3747",0
"3748",0
"3749",0
"3750",7.67320889281109
"3751",6.69101937091909
"3752",2.629536429103e-26
"3753",1.73333955899579
"3754",4.63041396869812
"3755",25.5568098509684
"3756",0.83376817201497
"3757",0.672782380206627
"3758",0
"3759",0
"3760",6.48360364721157
"3761",16.5012883371674
"3762",9.73249261733145
"3763",8.02603535703383
"3764",15.6448513735086
"3765",0
"3766",0
"3767",1.37591478051036
"3768",0.794433071860112
"3769",0
"3770",0
"3771",0
"3772",0
"3773",1.11587360152043
"3774",44.6258200099692
"3775",0.171993485764688
"3776",3.0677405447932
"3777",10.9998341940809
"3778",3.29551003233064
"3779",20.8221055800095
"3780",7.00897653587162
"3781",0
"3782",26.9877957180142
"3783",2.73338227998465
"3784",7.67512901802547
"3785",0
"3786",0
"3787",0
"3788",0
"3789",0
"3790",0
"3791",8.73646786203608
"3792",8.23363297968172
"3793",4.64945624116808
"3794",3.17858866765164
"3795",5.70925840293057
"3796",7.89210826042108
"3797",0
"3798",0
"3799",0
"3800",0
"3801",0
"3802",0.0219523727196247
"3803",0.0663612013340753
"3804",0
"3805",0
"3806",15.8056835061871
"3807",5.63684588996693
"3808",4.76880559290294
"3809",9.99291150947101
"3810",10.466952517163
"3811",8.66745904204436
"3812",5.14640523761045
"3813",0
"3814",0
"3815",0
"3816",0
"3817",0
"3818",30.8848539134488
"3819",3.14223398163449
"3820",1.1782745787059
"3821",0
"3822",0
"3823",0
"3824",0
"3825",0
"3826",0
"3827",0
"3828",0
"3829",2.22795042645885
"3830",4.27854756708257
"3831",0
"3832",2.30305213335669
"3833",1.92879215319408
"3834",0
"3835",0
"3836",0
"3837",8.38847408886068
"3838",3.11574549414217
"3839",9.14765332709067
"3840",2.07312914426439
"3841",0.00151498706912889
"3842",3.46532942785416
"3843",4.76168643217534
"3844",9.0151464974042
"3845",12.2243785881437
"3846",13.1660985061899
"3847",9.22182225622237
"3848",4.49508916062769
"3849",4.1616443922976
"3850",10.8481537608895
"3851",8.30203207442537
"3852",3.52899296558462
"3853",6.55675685266033
"3854",0.556409440832795
"3855",0
"3856",0
"3857",0
"3858",0
"3859",0
"3860",7.52643391024321
"3861",11.7917181341909
"3862",1.84117488970514
"3863",0
"3864",8.04304945631884
"3865",3.53831565007567
"3866",5.62060304218903
"3867",14.4691774039529
"3868",5.31890837009996
"3869",7.82931674621068
"3870",12.2910874779336
"3871",3.50105074176099
"3872",6.58570934319869
"3873",5.2287126891315
"3874",0
"3875",0
"3876",0
"3877",0
"3878",0
"3879",0
"3880",0
"3881",0
"3882",0
"3883",18.1341558345594
"3884",1.33818957692711
"3885",0
"3886",0
"3887",0
"3888",0
"3889",0
"3890",0
"3891",0
"3892",0
"3893",0
"3894",16.9075967278332
"3895",0.260070351032482
"3896",0
"3897",0
"3898",0
"3899",16.9363469467498
"3900",10.1322715636343
"3901",11.8735508294776
"3902",9.86118175205775
"3903",1.87821515282849
"3904",0
"3905",0
"3906",0
"3907",0
"3908",0
"3909",0
"3910",0.878804985404713
"3911",33.5458491463214
"3912",0
"3913",0
"3914",0
"3915",0
"3916",0
"3917",2.43297945416998
"3918",3.90806562791113
"3919",11.8696385470685
"3920",0.933382762013935
"3921",0
"3922",0
"3923",0
"3924",8.65614638314582
"3925",2.98641261906596
"3926",2.62677822320256
"3927",0
"3928",0
"3929",0
"3930",0
"3931",0
"3932",0
"3933",0
"3934",0
"3935",0
"3936",1.64885532285552
"3937",5.01513568451628
"3938",8.48819108796306
"3939",5.75739322812296
"3940",5.88207949476782
"3941",4.31954722444061
"3942",0.759348040446639
"3943",0
"3944",0
"3945",0
"3946",0
"3947",0
"3948",0
"3949",0
"3950",0
"3951",0
"3952",0
"3953",0
"3954",0
"3955",0
"3956",9.07678913790733
"3957",0
"3958",17.616746481508
"3959",0
"3960",0
"3961",0
"3962",0
"3963",0
"3964",0
"3965",0
"3966",0
"3967",0
"3968",0
"3969",36.8725857697427
"3970",0
"3971",0.376698426407529
"3972",18.3767449925654
"3973",0
"3974",0
"3975",0
"3976",0
"3977",0
"3978",0
"3979",0
"3980",0
"3981",0
"3982",0
"3983",0
"3984",0.388419584851363
"3985",0.256014209298883
"3986",0
"3987",0
"3988",0
"3989",0
"3990",0
"3991",0
"3992",0.0393868333503633
"3993",0
"3994",0
"3995",0
"3996",0
"3997",0
"3998",0.00446232313322525
"3999",0
"4000",0
"4001",32.4726075632498
"4002",0.598329415879562
"4003",0
"4004",2.19624125747941
"4005",0.926728171180002
"4006",0
"4007",0
"4008",0
"4009",0.6275974556047
"4010",19.1076804185286
"4011",0.028404943464011
"4012",0
"4013",0
"4014",0
"4015",0.258424120147538
"4016",0.000963108703899707
"4017",0
"4018",0
"4019",3.1139948987402
"4020",1.91913495655172
"4021",1.43282095450559
"4022",0.0969815914686478
"4023",0
"4024",0
"4025",0
"4026",0
"4027",0
"4028",0
"4029",0
"4030",0
"4031",0
"4032",0
"4033",0
"4034",0
"4035",0
"4036",0
"4037",0
"4038",0
"4039",0
"4040",0
"4041",0
"4042",0
"4043",0
"4044",0
"4045",0
"4046",0
"4047",0
"4048",0
"4049",0
"4050",2.70896725851344
"4051",0
"4052",0
"4053",0
"4054",0
"4055",0
"4056",0
"4057",0.00714654149192029
"4058",0.0397926157802431
"4059",7.49096725485288
"4060",65.0851172395051
"4061",43.6971517046914
"4062",5.20580651937053
"4063",0
"4064",0
"4065",0
"4066",0
"4067",0.464860750071239
"4068",0
"4069",0
"4070",0.241565885517048
"4071",0
"4072",0
"4073",5.98675498064694e-05
"4074",0
"4075",0
"4076",0
"4077",0
"4078",0
"4079",0
"4080",0
"4081",0
"4082",0
"4083",0
"4084",0
"4085",0
"4086",0
"4087",0
"4088",0
"4089",0
"4090",0.0499740792747616
"4091",0
"4092",0
"4093",6.31314833299257
"4094",0.00201337684302416
"4095",0
"4096",0
"4097",0
"4098",0
"4099",0
"4100",0
"4101",0
"4102",0
"4103",0
"4104",0
"4105",0
"4106",0
"4107",13.3639783598483
"4108",31.3193449983373
"4109",0
"4110",0
"4111",5.76439488213509
"4112",1.27998200696311
"4113",0
"4114",0
"4115",0
"4116",0
"4117",0
"4118",15.1029409607872
"4119",2.03201743715908
"4120",0
"4121",15.4017398017459
"4122",16.5058867423795
"4123",0
"4124",0
"4125",0
"4126",0
"4127",0
"4128",0
"4129",0
"4130",0
"4131",0
"4132",0
"4133",0
"4134",0
"4135",0
"4136",0
"4137",0
"4138",0.360139028998674
"4139",9.11162351258099
"4140",1.13483056338737
"4141",0
"4142",0
"4143",34.4567699357867
"4144",0
"4145",0
"4146",0
"4147",0
"4148",0
"4149",10.2597594377585
"4150",0
"4151",0
"4152",0
"4153",0
"4154",0
"4155",106.203020550311
"4156",55.0003722310066
"4157",7.65339354984462
"4158",0.218047307498637
"4159",0
"4160",58.929662918672
"4161",18.8125122804195
"4162",1.22056871987297
"4163",0
"4164",0
"4165",0
"4166",0
"4167",0
"4168",0
"4169",0
"4170",0
"4171",0
"4172",8.22572910692543
"4173",7.28893501218408
"4174",4.11571709264535
"4175",0
"4176",0
"4177",0
"4178",0
"4179",0
"4180",0
"4181",0
"4182",0
"4183",0
"4184",9.71911067608744
"4185",8.90842857188545
"4186",4.08173254982103
"4187",0.417588398704538
"4188",0
"4189",0
"4190",0
"4191",0
"4192",0.911071765585802
"4193",5.93701843172312
"4194",0
"4195",0
"4196",0
"4197",0
"4198",0
"4199",0
"4200",0
"4201",0
"4202",1.30644857563311
"4203",9.24494015634991
"4204",0
"4205",5.01680224260781
"4206",15.2421154780313
"4207",0.0742636757422588
"4208",0
"4209",0
"4210",0
"4211",6.78697106195614
"4212",6.27232802798972
"4213",0
"4214",0
"4215",0
"4216",0
"4217",0
"4218",0
"4219",0
"4220",0
"4221",0
"4222",1.91733379324432
"4223",13.5260110255331
"4224",2.56341008935124
"4225",0
"4226",5.82172724534757
"4227",2.67021805484546
"4228",0
"4229",0
"4230",0
"4231",0
"4232",0
"4233",0
"4234",0
"4235",0
"4236",0
"4237",0
"4238",0
"4239",0
"4240",0
"4241",0
"4242",0
"4243",7.46295627322979
"4244",0
"4245",0
"4246",0
"4247",0
"4248",0
"4249",5.51080374862067
"4250",2.8225862479303
"4251",5.69576441193931
"4252",0
"4253",0
"4254",0
"4255",9.10033631953411
"4256",3.71916503354441
"4257",0.0217180414097129
"4258",0
"4259",0
"4260",0
"4261",0
"4262",0
"4263",0
"4264",0
"4265",0
"4266",0
"4267",0
"4268",0
"4269",0
"4270",0
"4271",0
"4272",0
"4273",13.0121115944348
"4274",9.13086551008746
"4275",3.36570483341347
"4276",0
"4277",0
"4278",0
"4279",0
"4280",3.18790443998296
"4281",3.04363729810575
"4282",9.48414963204414
"4283",1.00181059679016
"4284",0
"4285",0.00447877184228673
"4286",0
"4287",0
"4288",0
"4289",0
"4290",0
"4291",0
"4292",0
"4293",14.9617408169433
"4294",8.20427521830425
"4295",27.6731880148873
"4296",0.947386615735013
"4297",3.27828747685999
"4298",1.67176858667517
"4299",0
"4300",0
"4301",0
"4302",0
"4303",0
"4304",1.29892505356111
"4305",2.78856041404651
"4306",0
"4307",0.0390362941971034
"4308",10.0970311905257
"4309",0
"4310",0
"4311",0
"4312",0
"4313",0
"4314",0
"4315",0
"4316",0
"4317",0
"4318",0
"4319",0
"4320",0
"4321",0
"4322",0
"4323",0
"4324",0
"4325",13.1621127366088
"4326",11.1418310552835
"4327",0.0517744354056049
"4328",0
"4329",0
"4330",0
"4331",0
"4332",0
"4333",0
"4334",0
"4335",0
"4336",0
"4337",0
"4338",0
"4339",0
"4340",0
"4341",1.41965920192888
"4342",0.390578043152345
"4343",0
"4344",0
"4345",0
"4346",0
"4347",0
"4348",0
"4349",8.17804248072207
"4350",0
"4351",1.20609738587518
"4352",0.0998733298729348
"4353",1.01881255168412e-06
"4354",0
"4355",0.236242681239673
"4356",0
"4357",0.0012085992651123
"4358",10.2798374427948
"4359",20.7399163627997
"4360",0.461362333226134
"4361",0.096055725862243
"4362",0
"4363",0.146552531532507
"4364",2.29766737902537
"4365",0.449458912044065
"4366",0
"4367",0
"4368",0
"4369",0
"4370",0.419352772951243
"4371",2.66391198238125
"4372",0
"4373",0.00459459457147204
"4374",0
"4375",0
"4376",0
"4377",0
"4378",0
"4379",0
"4380",0
"4381",0
"4382",0
"4383",0.124288339975465
"4384",0
"4385",0
"4386",0
"4387",0
"4388",2.0432525410332e-23
"4389",0
"4390",0.0936866740630649
"4391",0.913266740099061
"4392",0.00980474013090316
"4393",0.908601577975787
"4394",6.3053987105377
"4395",62.0359613094479
"4396",24.901342112571
"4397",1.53133878484368
"4398",0
"4399",0
"4400",0
"4401",0
"4402",0
"4403",0.807504784461344
"4404",4.22779448854271
"4405",0
"4406",0
"4407",0
"4408",0.051947426982224
"4409",0
"4410",0
"4411",0
"4412",0
"4413",0
"4414",0
"4415",0
"4416",0
"4417",0
"4418",0
"4419",0
"4420",0
"4421",0
"4422",0.103715467503207
"4423",0
"4424",0
"4425",0
"4426",5.35700492036995
"4427",0.143274155561812
"4428",0
"4429",0
"4430",0
"4431",0
"4432",0
"4433",0.25576516691217
"4434",0
"4435",0
"4436",0
"4437",0
"4438",0
"4439",3.26541303365957
"4440",0
"4441",0
"4442",0
"4443",0
"4444",0
"4445",0
"4446",0
"4447",0
"4448",0
"4449",0
"4450",0
"4451",0
"4452",0
"4453",0
"4454",0
"4455",0
"4456",0
"4457",0
"4458",0
"4459",0
"4460",0
"4461",0
"4462",0
"4463",3.31912051478866
"4464",0.0100025367544276
"4465",50.9229255840182
"4466",0.00104394102251604
"4467",0
"4468",0
"4469",0
"4470",0
"4471",0
"4472",0.00413083753869614
"4473",0
"4474",0
"4475",0
"4476",0
"4477",0
"4478",0
"4479",0
"4480",0
"4481",0
"4482",0
"4483",0
"4484",10.9029017039575
"4485",0
"4486",11.9142016046681
"4487",2.55356480920454
"4488",13.6506612761877
"4489",0.834849106468027
"4490",0
"4491",0
"4492",0
"4493",0
"4494",0
"4495",0
"4496",0
"4497",0
"4498",0
"4499",0
"4500",0
"4501",0
"4502",0.385626481147483
"4503",4.78983020002488
"4504",1.08918029582128
"4505",1.07477790152188
"4506",0
"4507",13.4407397126779
"4508",11.4831716928165
"4509",0.0521400238540082
"4510",0
"4511",0
"4512",11.6116840217728
"4513",0.000160754165534627
"4514",0
"4515",0
"4516",0
"4517",0
"4518",14.8200866533443
"4519",0
"4520",0
"4521",0.948186789173633
"4522",12.7962630358525
"4523",5.07341719639953
"4524",0.666937648929888
"4525",0
"4526",0
"4527",0
"4528",7.32778062229045
"4529",12.0265802252106
"4530",2.25986459554406
"4531",0
"4532",0
"4533",0
"4534",0
"4535",0
"4536",0
"4537",0
"4538",0
"4539",0
"4540",10.1882476883475
"4541",11.6965151391923
"4542",3.64727420674171
"4543",5.01764770888258
"4544",1.12735797301866
"4545",0.614866439718753
"4546",3.16834614100259e-05
"4547",0
"4548",21.0633399547078
"4549",13.9240582939237
"4550",16.2817028467543
"4551",17.2897693119012
"4552",2.8666012440226
"4553",14.5692931255326
"4554",0.0287976092749886
"4555",0
"4556",0
"4557",0
"4558",0
"4559",0
"4560",0
"4561",0
"4562",0
"4563",0
"4564",0
"4565",0
"4566",0
"4567",0
"4568",0
"4569",0
"4570",0
"4571",0
"4572",0
"4573",0
"4574",0
"4575",9.97979441308416
"4576",12.19499099534
"4577",38.9740103855729
"4578",7.17046277713962
"4579",7.18179799150676
"4580",4.59217953903135
"4581",5.84456174692605
"4582",2.63670717686182
"4583",12.6380531582981
"4584",6.12988587818108
"4585",0.104360572095175
"4586",0
"4587",9.1211186372675
"4588",11.5675888082478
"4589",10.5647704913281
"4590",6.36094991932623
"4591",0.0581205540584051
"4592",0
"4593",12.5686739920639
"4594",7.670208287891
"4595",0
"4596",0
"4597",0
"4598",0
"4599",0
"4600",0
"4601",0
"4602",0
"4603",0
"4604",10.0677105365321
"4605",1.41469799928018
"4606",5.65618138352875
"4607",4.15771282860078
"4608",0.168374458553444
"4609",0
"4610",15.3782617417164
"4611",4.61913259641733
"4612",4.46144222223666
"4613",4.99543857586104
"4614",0.916203771339497
"4615",2.95563077088445
"4616",4.143628757447
"4617",1.77643632923719
"4618",0.0553722088625364
"4619",0
"4620",0
"4621",0
"4622",0
"4623",0
"4624",0
"4625",0
"4626",0
"4627",3.28340720443521
"4628",0.484187512483913
"4629",0
"4630",0
"4631",2.90742009383393
"4632",0.381630661649979
"4633",0
"4634",0
"4635",0
"4636",0
"4637",8.2876555097755
"4638",0.991118122328771
"4639",0
"4640",0
"4641",0
"4642",21.8417219002731
"4643",0
"4644",0
"4645",13.6757938889787
"4646",12.4104088172317
"4647",1.19471187645104
"4648",0.0556677491658775
"4649",4.37967646575999
"4650",7.02171673765406
"4651",3.85785024263896
"4652",0.884066412254469
"4653",0
"4654",0
"4655",0
"4656",0
"4657",0
"4658",42.7987892180681
"4659",1.04219234344782
"4660",0
"4661",0
"4662",0
"4663",0
"4664",0
"4665",0
"4666",0
"4667",0
"4668",0.00411338447747767
"4669",34.475713619031
"4670",0.0271880736590902
"4671",0
"4672",0
"4673",0
"4674",61.7493060417473
"4675",3.487653521006
"4676",2.76813188975211
"4677",0
"4678",3.72545291611459
"4679",43.6360365711153
"4680",0.0182495895728607
"4681",0
"4682",9.34825002332218
"4683",0.00298033384638074
"4684",0
"4685",0
"4686",0
"4687",0
"4688",0
"4689",0
"4690",0
"4691",0
"4692",0
"4693",0
"4694",0
"4695",0.0292173041316346
"4696",0
"4697",0
"4698",0
"4699",0
"4700",1.14229933387833
"4701",0.947463558986783
"4702",0
"4703",0
"4704",0.400300223191152
"4705",0.00433822400225381
"4706",0
"4707",0
"4708",0
"4709",0
"4710",0
"4711",0
"4712",0
"4713",0
"4714",0
"4715",0
"4716",0
"4717",0
"4718",0
"4719",0
"4720",0
"4721",0
"4722",0.356456212102785
"4723",0.00617759425836084
"4724",0
"4725",0
"4726",0
"4727",0
"4728",0
"4729",0
"4730",0
"4731",0
"4732",0.0453746253015197
"4733",0
"4734",0
"4735",0
"4736",0
"4737",0
"4738",0
"4739",0
"4740",0
"4741",0.369346707884688
"4742",0.275601769317291
"4743",0
"4744",0
"4745",0
"4746",0
"4747",4.0078412810729e-05
"4748",0
"4749",0
"4750",0
"4751",0
"4752",0
"4753",0
"4754",0
"4755",0
"4756",0
"4757",0
"4758",0
"4759",0
"4760",0
"4761",0
"4762",0
"4763",0
"4764",0
"4765",0
"4766",0
"4767",0
"4768",0
"4769",0
"4770",0
"4771",0
"4772",14.0841730171815
"4773",2.15805248444667
"4774",2.07467383006588
"4775",1.1070583241235
"4776",0
"4777",0
"4778",0.339060693477222
"4779",0
"4780",0
"4781",0
"4782",0
"4783",0
"4784",0
"4785",0
"4786",0
"4787",0
"4788",1.37171491587651
"4789",2.69264530340147e-23
"4790",0
"4791",0
"4792",0
"4793",0
"4794",0
"4795",0.106394861631998
"4796",0
"4797",0
"4798",1.68291480804328
"4799",0.237471704167547
"4800",7.34955538064241
"4801",36.8490815162659
"4802",0.0238960268461597
"4803",0
"4804",0
"4805",0
"4806",0
"4807",0
"4808",0
"4809",0
"4810",0
"4811",0
"4812",0
"4813",0
"4814",0
"4815",0
"4816",0
"4817",0
"4818",0
"4819",3.32238159899134
"4820",0.00946247880051487
"4821",0
"4822",0
"4823",0
"4824",0
"4825",0
"4826",0.183630140782043
"4827",0
"4828",0
"4829",0
"4830",0.00631680023843728
"4831",0
"4832",0
"4833",0
"4834",0
"4835",0
"4836",0
"4837",0
"4838",1.33443554659607
"4839",14.0571311931126
"4840",67.144661443308
"4841",2.34401431953302
"4842",0.0160232886514677
"4843",0
"4844",0
"4845",0
"4846",0
"4847",0
"4848",0
"4849",16.5381818078458
"4850",0.640484358882532
"4851",0.16014718084989
"4852",0
"4853",0
"4854",1.73275911947712
"4855",1.56405385496328
"4856",0
"4857",0
"4858",0
"4859",0
"4860",0
"4861",17.1753097674809
"4862",5.88941838941537
"4863",0.238913798966678
"4864",0
"4865",0
"4866",7.65495715313591
"4867",72.5695339497179
"4868",6.20662467554212
"4869",0.000427261515056898
"4870",0
"4871",0
"4872",0.00788630458714579
"4873",0
"4874",0
"4875",0.0413503386198499
"4876",0.230191585615103
"4877",4.66870769741945
"4878",0.0294585049687157
"4879",0
"4880",0
"4881",13.1604814669117
"4882",16.7572448845021
"4883",1.77604597411118
"4884",0
"4885",0
"4886",0
"4887",0
"4888",0
"4889",0
"4890",0
"4891",0
"4892",0.0505236187109404
"4893",0
"4894",0
"4895",0
"4896",0
"4897",9.62620106292889
"4898",15.4114270117134
"4899",4.62014140794054
"4900",0.322398432217597
"4901",0.0516094360136776
"4902",5.46372066310141
"4903",10.4774713690858
"4904",13.4958798298612
"4905",4.9666461563902
"4906",0
"4907",4.93160041514784
"4908",4.3639574869303
"4909",1.89700240298407
"4910",3.11176190734841
"4911",0
"4912",0
"4913",0.10645803740772
"4914",6.27009940217249
"4915",33.6707918904722
"4916",0.0277175445262401
"4917",0
"4918",0
"4919",0
"4920",0
"4921",0
"4922",0
"4923",0
"4924",0
"4925",0
"4926",0
"4927",0
"4928",5.7067609304795
"4929",0
"4930",0
"4931",0
"4932",13.1514985696413
"4933",8.65994079504162
"4934",5.33093480044045
"4935",5.64335168746766
"4936",6.85549093759619
"4937",13.6785020004027
"4938",6.38024866930209
"4939",0
"4940",5.07221629959531
"4941",4.02100995415822
"4942",3.08760281768627
"4943",6.14336022408679
"4944",0
"4945",0
"4946",0
"4947",9.75267903413624
"4948",6.67787535348907
"4949",25.8852931438014
"4950",0.128473095628578
"4951",0
"4952",0
"4953",0
"4954",0
"4955",0
"4956",10.4923688923009
"4957",4.27603008574806
"4958",0
"4959",0
"4960",0
"4961",0
"4962",0
"4963",0
"4964",0
"4965",0
"4966",0
"4967",0
"4968",0
"4969",0
"4970",0
"4971",0
"4972",0
"4973",22.5400071940385
"4974",4.95093372592237
"4975",7.9258497862611
"4976",4.04387901653536
"4977",1.04391292552464
"4978",0
"4979",0
"4980",0
"4981",0
"4982",1.11193849079427
"4983",13.3310692035593
"4984",8.82548629306257
"4985",12.0739627163857
"4986",6.49486682959832
"4987",8.42936642584391
"4988",6.06109751970507
"4989",9.13567710085772
"4990",11.2520523543935
"4991",13.4342946694233
"4992",8.5921652498655
"4993",9.89756736089475
"4994",4.32772139902227
"4995",7.16016947990283
"4996",0
"4997",19.0436694538221
"4998",0
"4999",0
"5000",0
"5001",0
"5002",0
"5003",0
"5004",20.4244133783504
"5005",0
"5006",0
"5007",0
"5008",0
"5009",0
"5010",31.3571508741006
"5011",0
"5012",1.01773721326026
"5013",20.7818360649981
"5014",10.4214494058397
"5015",7.64064971008338
"5016",1.55893012561137
"5017",0.00076307520302521
"5018",3.94266171497293
"5019",0.0083014107588042
"5020",2.83316057902994
"5021",0
"5022",0.393999744119355
"5023",12.650599819608
"5024",3.30715811287519
"5025",68.8913511112332
"5026",71.1384520400316
"5027",0.573009265281144
"5028",0.215915611079254
"5029",0
"5030",0
"5031",0
"5032",0
"5033",0
"5034",0
"5035",51.5355262905359
"5036",0.816851297713583
"5037",0.000138405420457843
"5038",0
"5039",0
"5040",0
"5041",0
"5042",0.178104426140635
"5043",22.6327378186397
"5044",0.370411362382583
"5045",0
"5046",0
"5047",0
"5048",0
"5049",0
"5050",0
"5051",0
"5052",0
"5053",0
"5054",0
"5055",0
"5056",58.0905005335808
"5057",12.5657970784232
"5058",0.441994006905588
"5059",0
"5060",0
"5061",12.4499565572478
"5062",16.547592531424
"5063",0.314981753035681
"5064",0
"5065",0
"5066",0
"5067",33.2114199409261
"5068",9.45460706134327
"5069",9.48754604905844
"5070",0
"5071",0
"5072",0
"5073",0
"5074",0.0182067893206295
"5075",33.7559176841751
"5076",0
"5077",0
"5078",0
"5079",0
"5080",0
"5081",0
"5082",0
"5083",22.7628464926966
"5084",0
"5085",0
"5086",0.27190646960662
"5087",36.159050068818
"5088",23.716758005321
"5089",0.209785685001407
"5090",0.220196807276807
"5091",0.00518886444922373
"5092",0.0160989870323647
"5093",1.14993690658594
"5094",0.290545176540036
"5095",0
"5096",0
"5097",0
"5098",0
"5099",0.00383145817295372
"5100",0.00360768055429617
"5101",0
"5102",0.0266064404286226
"5103",0
"5104",0.0250100754328741
"5105",0.274873514172214
"5106",0
"5107",0
"5108",0
"5109",0.535980188942631
"5110",0.0395906909034238
"5111",0
"5112",0.0702958629972272
"5113",0
"5114",0
"5115",0
"5116",0
"5117",1.83449465112062
"5118",0.314372800858109
"5119",2.9500318854403e-05
"5120",0
"5121",0.286106615021708
"5122",0
"5123",0
"5124",0
"5125",0
"5126",0
"5127",0
"5128",0
"5129",5.3892596042715
"5130",0.461131276097149
"5131",1.86340504658433e-07
"5132",3.43955434800591
"5133",4.22353587055113
"5134",0.182061000941758
"5135",1.1317536518618
"5136",0.0665147695144697
"5137",40.7105719204992
"5138",0.381728659704095
"5139",3.72846770915203
"5140",15.3124245116487
"5141",0.502034663441009
"5142",0.0700075986515003
"5143",0
"5144",0
"5145",0.240386088989908
"5146",0.237844506045803
"5147",0
"5148",0.0665135985400411
"5149",0.0705298702996515
"5150",0.144078683206317
"5151",0.0674667944622342
"5152",2.78506649920018
"5153",2.43015474552521
"5154",0
"5155",37.3996852431446
