"","etp_ds3"
"1147",3.59150595922432
"1148",3.31061658080638
"1149",3.75037300702517
"1150",4.40599944670682
"1151",4.92340308933401
"1152",3.91682849072256
"1153",4.34142539818461
"1154",6.03800737425023
"1155",5.2208200623746
"1156",4.66215674965885
"1157",5.78113371900106
"1158",4.33628724678538
"1159",6.21663978348269
"1160",5.21413978513841
"1161",4.62662462310647
"1162",2.7736337239682
"1163",1.35386875284832
"1164",4.09269266796101
"1165",3.91199185324808
"1166",3.52050508993205
"1167",2.05361729857158
"1168",1.32802720626477
"1169",4.31905954906301
"1170",3.00164737029367
"1171",3.69784903707408
"1172",2.94477063296026
"1173",2.95769140625204
"1174",3.64616594390698
"1175",4.28460415361827
"1176",4.3484479745894
"1177",5.76517276375828
"1178",4.7311308776723
"1179",3.92168243321691
"1180",5.35246806390919
"1181",5.31066556208286
"1182",2.37080961545989
"1183",2.9195624576165
"1184",3.90230127327925
"1185",4.16603705752903
"1186",5.81837594790089
"1187",5.62569560471829
"1188",5.38046088141823
"1189",5.83207005648003
"1190",5.75114259779101
"1191",7.96391437033692
"1192",6.13767025013087
"1193",5.55052172992208
"1194",7.89600321619229
"1195",6.35149606463904
"1196",7.39600734380244
"1197",6.04316056061293
"1198",6.53495050187697
"1199",3.76587319162962
"1200",5.04373474211777
"1201",7.97594030388337
"1202",6.44581711206214
"1203",6.42365166591771
"1204",6.40761708785578
"1205",6.39158250979386
"1206",7.56493633973721
"1207",7.71490680513994
"1208",7.28165879397651
"1209",5.55533210334066
"1210",3.50865969530683
"1211",2.98942232924267
"1212",3.96069331508203
"1213",6.50099492480465
"1214",6.51702950286658
"1215",6.08095186028045
"1216",6.09698643834238
"1217",6.18351826650576
"1218",5.24410872080596
"1219",6.5180816876844
"1220",7.54940759841604
"1221",6.97621737745918
"1222",7.24511179083268
"1223",8.14281479204667
"1224",8.00362426129912
"1225",8.25044554469958
"1226",8.07952336228031
"1227",6.63196484920512
"1228",7.61506124103273
"1229",7.2605999007995
"1230",8.26411152408207
"1231",8.52242533044907
"1232",8.56771063467731
"1233",8.02943777791049
"1234",7.624741309762
"1235",7.34259577709441
"1236",8.29144348284704
"1237",7.96920623915064
"1238",7.85481693024538
"1239",7.7749376702858
"1240",7.72565732039138
"1241",4.9510493851593
"1242",6.83126038186638
"1243",4.72836400317033
"1244",4.68368676288143
"1245",6.07621502098401
"1246",8.16862830865803
