 Title = "Transient water balance summary"
VARIABLES ="Time","CritDepth_1","Rain_2","PotET_3","NET1 Sources/Sinks","PM","Overland","NET2 Accumulation","ERROR (NET1-NET2)","Error rel","Error percent","Infilt","Exfilt","Canopy_evap","Surf_evap","PM_evap","PM_trans","Tot_ET","Delta_Stor-Int",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
 zone t="LW"
  2.244448293E+004 -9.548710028E-006  6.781477898E-005  0.000000000E+000  5.826606895E-005  5.065184055E-005  7.544968279E-006  5.819680883E-005  6.926011506E-008  1.189393846E-003  1.021312996E-001  5.500255051E-005 -4.275394392E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.649029189E-009
  3.366722439E+004 -9.951998558E-006  5.503326462E-005  0.000000000E+000  4.508126606E-005  4.017706914E-005  4.779286562E-006  4.495635570E-005  1.249103562E-007  2.774625846E-003  2.269724631E-001  4.459737265E-005 -4.294146999E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.620453688E-009
  5.050133659E+004 -9.162392989E-006  3.586091431E-005  0.000000000E+000  2.669852132E-005  2.484094032E-005  1.719642260E-006  2.656058258E-005  1.379387458E-007  5.179912381E-003  3.846492720E-001  2.930151455E-005 -4.317768116E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.498820876E-009
  6.845066829E+004 -7.537193784E-006  1.541858382E-005  0.000000000E+000  7.881390035E-006  9.059237513E-006 -1.314622794E-006  7.744614718E-006  1.367753169E-007  1.750611485E-002  8.870809312E-001  1.356846359E-005 -4.338866880E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.511122876E-009
  8.640000000E+004 -5.721478154E-006 -3.101927297E-021 -3.520865651E-006 -9.242343804E-006 -5.200866737E-006 -4.059756100E-006 -9.260622837E-006  1.827903268E-008  1.975794805E-003  1.977748617E-001  2.262053794E-006 -3.920054868E-006 -1.952860564E-005 -5.734453723E-008  0.000000000E+000 -3.463521113E-006 -2.304947129E-005  1.107548286E-006
  1.133239976E+005 -4.661160601E-006  0.000000000E+000 -4.761753045E-006 -9.422913646E-006 -7.426892436E-006 -2.051371444E-006 -9.478263880E-006  5.535023396E-008  5.856802719E-003  5.874004161E-001  1.009817696E-006 -3.764610968E-006 -1.268068116E-005 -2.363315644E-007  0.000000000E+000 -4.525421480E-006 -1.744243420E-005  0.000000000E+000
  1.430619988E+005 -4.161955520E-006  9.926167351E-022 -4.821522398E-006 -8.983477917E-006 -7.709357016E-006 -1.309168072E-006 -9.018525088E-006  3.504717055E-008  3.893696778E-003  3.901292002E-001  6.637804152E-007 -3.772234587E-006 -6.340340579E-006 -2.976996444E-007  0.000000000E+000 -4.523822753E-006 -1.116186298E-005  0.000000000E+000
  1.728000000E+005 -3.894692372E-006  0.000000000E+000 -4.878250558E-006 -8.772942930E-006 -7.797111068E-006 -9.956357521E-007 -8.792746820E-006  1.980388955E-008  2.254837679E-003  2.257382695E-001  5.492584856E-007 -3.779860434E-006  0.000000000E+000 -3.546765314E-007  0.000000000E+000 -4.523574027E-006 -4.878250558E-006  0.000000000E+000
  2.160000000E+005 -3.946940312E-006  0.000000000E+000 -2.604326534E-006 -6.551266846E-006 -6.227965563E-006 -3.528684764E-007 -6.580834039E-006  2.956719300E-008  4.503040795E-003  4.513202362E-001  3.146093210E-007 -4.069024777E-006 -2.249950165E-007 -1.834868548E-007  0.000000000E+000 -2.420839680E-006 -2.829321551E-006  0.000000000E+000
  2.592000000E+005 -3.942174123E-006  0.000000000E+000 -2.585911199E-006 -6.528085322E-006 -6.213801064E-006 -3.026303488E-007 -6.516431413E-006 -1.165390892E-008  1.786790444E-003  1.785195559E-001  2.805279092E-007 -4.079667210E-006 -4.499900330E-007 -1.772290880E-007  0.000000000E+000 -2.408682111E-006 -3.035901232E-006  0.000000000E+000
