"","IPSL_etp_proj"
"2424",13.7247057864442
"2425",15.6466718181036
"2426",8.56822662171908
"2427",17.0525570865721
"2428",17.2713334904984
"2429",17.1120467712171
"2430",11.2553301732987
"2431",7.66052835388109
"2432",15.2322696521878
"2433",16.9059363543056
"2434",16.9194870977663
"2435",17.0528917806223
"2436",14.8242237628438
"2437",16.9376915437169
"2438",14.3343961099163
"2439",10.7805666630156
"2440",9.40217287279665
"2441",12.7686813357286
"2442",15.6472728122026
"2443",8.4847240941599
"2444",10.0652359833475
"2445",15.2652588440105
"2446",8.76813573995605
"2447",2.09653680940391
"2448",4.16428265452851
"2449",5.74318655708339
"2450",8.13181541161612
"2451",7.60574257583357
"2452",8.78591818036512
"2453",4.74183434562292
"2454",15.4649576870725
"2455",16.4701632456854
"2456",21.0231868550181
"2457",15.9248214913532
"2458",13.2431276142597
"2459",8.48331255838275
"2460",11.9117787107825
"2461",12.125275679864
"2462",11.2217974674422
"2463",15.4656139784493
"2464",11.1031789856497
"2465",15.4210400069132
"2466",15.393782814499
"2467",15.996815636754
"2468",22.8798075113446
"2469",16.7448932188563
"2470",7.1840659074951
"2471",15.0402396684512
"2472",6.92229150445201
"2473",3.20826984534506
"2474",7.83511059125885
"2475",11.4005750219803
"2476",11.0295790364034
"2477",18.096441635862
"2478",10.9924614662305
"2479",13.7699433253147
"2480",8.54960817378014
"2481",7.23055927664973
"2482",6.20989958406426
"2483",3.31034789269324
"2484",10.1092722616158
"2485",6.43588064122014
"2486",2.30621608352521
"2487",3.44063082593493
"2488",6.0781414504163
"2489",5.9258694818709
"2490",4.16239927290007
"2491",2.2643398551736
"2492",4.50559055025224
"2493",3.96749092033133
"2494",7.3810551839415
"2495",7.14525594958104
"2496",6.76185372867621
"2497",4.34095054515637
"2498",0.649104276817525
"2499",3.17778431053739
"2500",1.61546740855556
"2501",6.48724380880594
"2502",6.52668240945786
"2503",11.1385037598666
"2504",15.2694366988726
"2505",9.4521623395849
"2506",6.74609837005846
"2507",5.73396391700953
"2508",6.43218227196485
"2509",3.0762890673941
"2510",3.30627190123778
"2511",4.4691903895
"2512",5.39856409886852
"2513",7.54388820496388
"2514",6.76831259625033
"2515",5.59109721507411
"2516",5.62665409233887
"2517",4.42084783571772
"2518",4.18143063143361
"2519",1.40660158649553
"2520",5.60584594495595
"2521",5.70072552363854
"2522",4.5970271457918
"2523",3.33468124154024
"2524",5.48520874872338
"2525",6.76292111165822
"2526",4.71640123578254
"2527",4.88200857944321
"2528",5.65495101909619
"2529",1.87604255188489
"2530",0.883377742866287
"2531",2.07557513931533
"2532",2.45295523200184
"2533",1.63874829013366
"2534",3.52999704773538
"2535",2.62681423919275
"2536",2.86428694380447
"2537",0.472451711175381
"2538",4.65656194137409
"2539",4.23371711804066
"2540",3.56756609107833
"2541",2.64212612819392
"2542",7.40170071367174
"2543",9.86616723821498
"2544",5.21428264619317
"2545",3.78980221285019
"2546",5.76958518649917
"2547",4.28316125180572
"2548",4.88987752760295
"2549",3.81232348445337
"2550",3.58922079612967
"2551",3.49902911693789
"2552",2.82231358141871
"2553",4.23749988840427
"2554",4.60621049569454
"2555",1.20822851386038
"2556",4.43744938820601
"2557",2.95807967631845
"2558",4.15245012845844
"2559",2.37750209635124
"2560",2.46367671934422
"2561",1.49672914631083
"2562",5.32294434378855
"2563",3.20100334647577
"2564",3.02503249258734
"2565",5.79945917706937
"2566",4.01365068682935
"2567",2.21622449316783
"2568",1.43396473504254
"2569",1.29874570120592
"2570",2.24694922508206
"2571",1.42257085826714
"2572",4.11971523135435
"2573",3.33482748828828
"2574",3.84068516723346
"2575",3.65369342034683
"2576",4.33875757153146
"2577",4.24808131356258
"2578",4.19919706473593
"2579",3.68495348084252
"2580",4.07091356464662
"2581",2.10362904908834
"2582",3.20553699566517
"2583",4.52242456958629
"2584",5.36900770384818
"2585",2.65723756456282
"2586",5.17616426805034
"2587",6.00392813794315
"2588",11.1609580926597
"2589",11.8653864774387
"2590",10.7907202618662
"2591",6.74685361445881
"2592",3.77273463527672
"2593",2.29483521252405
"2594",3.95012211811263
"2595",3.38333702529781
"2596",1.11918916445575
"2597",4.63472606497817
"2598",6.52362577966414
"2599",6.65549450786784
"2600",2.7441072234069
"2601",4.2952142393915
"2602",2.95963436656166
"2603",5.36879924766254
"2604",5.49861106264871
"2605",3.54544645233545
"2606",2.76210193987936
"2607",2.90870284516132
"2608",3.35041877406184
"2609",2.78091192740249
"2610",2.02884675672976
"2611",3.51936068909708
"2612",2.89207728201291
"2613",1.72196068888297
"2614",1.75825043697841
"2615",3.47671266354155
"2616",3.33003918058239
"2617",2.89202635030961
"2618",4.21989207097795
"2619",6.45213076495565
"2620",3.46350643667392
"2621",5.8089161029784
"2622",9.20106176636182
"2623",9.8139098554384
"2624",8.81324376678094
"2625",5.53453173779417
"2626",8.7126150901895
"2627",11.3803500426002
"2628",12.9024352645501
"2629",11.8821524665691
"2630",10.6695159047376
"2631",5.6293181842193
"2632",5.24291681358591
"2633",5.48149182577617
"2634",5.01246140629519
"2635",4.75949600513559
"2636",5.90364070376381
"2637",4.05367172788829
"2638",7.89331970736384
"2639",10.4452243249398
"2640",5.75446174480021
"2641",9.6301366284024
"2642",6.70395893394016
"2643",8.27160110929981
"2644",10.4775586805772
"2645",9.29354864638299
"2646",9.76545197772793
"2647",15.4861525516026
"2648",17.7616777364165
"2649",16.0527386469766
"2650",9.96900489553809
"2651",14.8256280226633
"2652",7.69719990785234
"2653",11.8988747999538
"2654",13.3378896862268
"2655",11.7448711534962
"2656",12.2681813081726
"2657",12.1692079119384
"2658",14.4048695801757
"2659",14.5137368235737
"2660",19.625318236649
"2661",26.4942907961085
"2662",31.746449531056
"2663",22.6249030674808
"2664",21.480699069798
"2665",5.06632895849179
"2666",7.48833626857959
"2667",13.9541560201906
"2668",12.1811419376172
"2669",2.42581245402107
"2670",12.8660525660962
"2671",15.6596361193806
"2672",14.1505588544533
"2673",12.2707700938918
"2674",11.0747467260808
"2675",8.57786581036635
"2676",7.83482100814581
"2677",8.70982912601903
"2678",6.57753043924458
"2679",12.4060519738123
"2680",17.0142404385842
"2681",15.1814238051884
"2682",13.0120664834976
"2683",8.04666196927428
"2684",12.9211010062136
"2685",21.7441716813482
"2686",18.0702714715153
"2687",19.8906302102841
"2688",24.1936053498648
"2689",9.40672907745466
"2690",5.78349245188292
"2691",5.64526235393714
"2692",15.1814703713171
"2693",21.5384556213394
"2694",18.493935931474
"2695",15.4955050675198
"2696",30.8540649712086
"2697",25.0865094130859
"2698",24.7779214987531
"2699",12.2008103062399
"2700",21.0843005334027
"2701",9.51004767557606
"2702",11.3028392661363
"2703",14.1150769195519
"2704",15.8297116286121
"2705",21.3266263017431
"2706",12.5779595691711
"2707",24.995842250064
"2708",20.5628617550246
"2709",6.85331033309922
"2710",22.4572941078804
"2711",11.1466397356708
"2712",6.64013859932311
"2713",21.7088352655992
"2714",14.666371862404
"2715",25.6198603892699
"2716",20.901056996081
"2717",19.2246778169647
"2718",10.4790058685467
"2719",15.1753862155601
"2720",23.7697851844132
"2721",19.3314743228257
"2722",9.11281022126786
"2723",15.207334945444
"2724",8.43937887111679
"2725",6.28694542683661
"2726",6.89117077854462
"2727",8.47153423819691
"2728",14.542970166076
"2729",10.952752927551
"2730",15.7764050527476
"2731",8.38111955090426
"2732",5.59051077289041
"2733",5.36970546818338
"2734",5.57548846700229
"2735",8.58277853694744
"2736",9.73077621893026
"2737",6.1446895415429
"2738",4.31218977610115
"2739",9.41625548875891
"2740",15.8889990416355
"2741",19.5469459868036
"2742",18.8465957762673
"2743",12.4922633403912
"2744",16.7255391716026
"2745",16.9860606547445
"2746",20.8180717891082
"2747",6.65974075673148
"2748",14.9149534991011
"2749",19.3070358363912
"2750",12.2034187370446
"2751",11.9331758469343
"2752",21.6182583244517
"2753",27.4167134193704
"2754",28.2254361081868
"2755",25.0098179094493
"2756",20.8803074201569
"2757",26.8824252998456
"2758",34.7147142747417
"2759",11.4664209831972
"2760",26.0224303929135
"2761",31.2583375489339
"2762",38.839178159833
"2763",37.0341324014589
"2764",41.4272770285606
"2765",34.7901019267738
"2766",37.4989467673004
"2767",42.1158270910382
"2768",54.0223903954029
"2769",49.9672605656087
"2770",23.7595173530281
"2771",33.3211239194497
"2772",28.0040636425838
"2773",31.4462406095117
"2774",28.6290916847065
"2775",31.4843171508983
"2776",39.5158247556537
"2777",39.6897841710597
"2778",46.2471536593512
"2779",42.4959900556132
"2780",34.4521773513407
"2781",23.9265020354651
"2782",33.3318399498239
"2783",35.1743481587619
"2784",52.3545721080154
"2785",49.8640409205109
"2786",21.9468929572031
"2787",38.030807627365
"2788",43.1718217441812
"2789",23.9410117501393
"2790",25.8497573668137
"2791",19.9562680791132
"2792",16.1694217240438
"2793",33.649243414402
"2794",32.4068096233532
"2795",33.3252770360559
"2796",18.5733195394278
"2797",11.912713671336
"2798",10.2450467238668
"2799",8.09808479971252
"2800",18.0052680661902
"2801",21.6643020394258
"2802",22.757901751902
"2803",28.6223861621693
"2804",30.8663584291935
"2805",30.8532849885523
"2806",29.3869874440134
"2807",29.8914063023403
"2808",18.8795296708122
"2809",9.9723765742965
"2810",5.75594276597258
"2811",11.1642053525429
"2812",11.905436986126
"2813",11.3232737930957
"2814",15.0490755913779
"2815",18.6795528861694
"2816",25.1733581535518
"2817",19.7319459402934
"2818",16.5917721460573
"2819",14.7068567457609
"2820",8.23528607725166
"2821",10.9105545561761
"2822",14.1012904350646
"2823",11.5946182631887
"2824",10.9062930278014
"2825",14.9602012243122
"2826",23.3075174037367
"2827",21.3111998164095
"2828",17.8914619027637
"2829",6.94481932441704
"2830",16.1262665642425
"2831",16.9002465554513
"2832",17.7275040186942
"2833",22.5412179133855
"2834",16.1744130309671
"2835",10.9163542219903
"2836",7.96194071881473
"2837",15.4155946802348
"2838",12.9378313431516
"2839",3.99298478441779
"2840",8.6391948570963
"2841",16.5320001542568
"2842",13.7307739350945
"2843",13.9680807478726
"2844",20.4247873625718
"2845",13.9296345878392
"2846",11.1714500235394
"2847",14.9166764458641
"2848",15.9530551172793
"2849",19.2211533430964
"2850",19.1640079719946
"2851",19.8256369912997
"2852",19.1648985492066
"2853",23.2152553508058
"2854",12.8002880956046
"2855",13.1132634123787
"2856",9.03094987734221
"2857",10.3430436865892
"2858",21.1387829040177
"2859",31.8127364153042
"2860",14.9612067616545
"2861",16.7783568031155
"2862",22.2811198909767
"2863",23.4184073633514
"2864",15.6414898810908
"2865",4.44321813120041
"2866",4.87324687128421
"2867",4.42550226580352
"2868",5.12086116941646
"2869",7.03398036421277
"2870",11.6606606752612
"2871",16.172397590708
"2872",17.0521001564339
"2873",11.3750160380732
"2874",13.3579233079217
"2875",12.2019846457988
"2876",9.70786859397776
"2877",3.81967001885641
"2878",9.81781704467721
"2879",8.45237009343691
"2880",10.799244773807
"2881",18.0271934368648
"2882",18.2133502676152
"2883",15.036464901641
"2884",9.30729802348651
"2885",14.908479352016
"2886",16.703455185052
"2887",11.0192078864202
"2888",10.1864374300931
"2889",13.6122092953883
"2890",14.1929602250457
"2891",8.60773652675562
"2892",7.54661887185648
"2893",5.06610922457185
"2894",3.30577204294968
"2895",6.9012436142657
"2896",5.03776827827096
"2897",10.3779617347755
"2898",13.7791532324627
"2899",4.49434737674892
"2900",7.56481458665803
"2901",6.8924346123822
"2902",2.49166769208387
"2903",2.73169098363724
"2904",5.02269394928589
"2905",14.6177029819228
"2906",9.74286595010199
"2907",6.00260100327432
"2908",7.50691615394317
"2909",5.83633373025805
"2910",6.89828739268705
"2911",10.7351945189293
"2912",14.5524521940388
"2913",8.10439523775131
"2914",5.76363199797925
"2915",9.805600711843
"2916",3.9090165955713
"2917",3.77279357053339
"2918",5.22142727277242
"2919",4.01242868974805
"2920",7.67733727116138
"2921",9.21403989195824
"2922",2.66712686425308
"2923",11.9886433822103
"2924",15.6478694407269
"2925",4.66110068373382
"2926",5.28839154867455
"2927",4.07885345339309
"2928",4.66096244053915
"2929",3.60030207957607
"2930",4.80271664855536
"2931",3.96948707930278
"2932",8.20077184471302
"2933",5.25944051332772
"2934",2.03480594791472
"2935",3.44078689522576
"2936",2.85448822978651
"2937",0.449980234407121
"2938",0.887137230165536
"2939",3.16561818181071
"2940",3.29090689774603
"2941",3.0628296372015
"2942",3.21737534250133
"2943",3.20317012665328
"2944",3.881613156409
"2945",2.20985020860098
"2946",3.08281669276766
"2947",3.38187237503007
"2948",4.06828985433094
"2949",4.68671059934422
"2950",2.91115611616988
"2951",3.89738561352715
"2952",1.27336916193599
"2953",0.759127260607784
"2954",4.43394892499782
"2955",3.31696028297301
"2956",1.16168030217523
"2957",0.691404738972778
"2958",4.0490303945262
"2959",3.92093388654757
"2960",4.93858933623414
"2961",4.23462115577422
"2962",3.84490085707512
"2963",1.61846728587989
"2964",4.68362777610309
"2965",4.15732429246418
"2966",1.49316419992829
"2967",3.11523253913037
"2968",1.18454781841137
"2969",3.08032431348693
"2970",5.74557925574481
"2971",8.67106646182947
"2972",7.57310408516787
"2973",5.25752730027307
"2974",2.11576680158032
"2975",0.561408205612679
"2976",2.52871341217542
"2977",3.76758034690283
"2978",6.08831578574609
"2979",6.23815358267166
"2980",1.74576507561142
"2981",3.1101044442039
"2982",11.8025600386318
"2983",7.7967946708668
"2984",1.08319518403732
"2985",1.37658580570132
"2986",5.63308676646557
"2987",6.72554524498992
"2988",8.05256640887819
"2989",7.43693235563114
"2990",8.60949003254063
"2991",7.41907424526289
"2992",6.42430240986869
"2993",5.51177217857912
"2994",4.30911895819008
"2995",5.80595697101671
"2996",6.99559386703186
"2997",7.79646070441231
"2998",5.80517698836047
"2999",5.48504649486858
"3000",4.17780538555235
"3001",4.95044005219825
"3002",11.4446229417808
"3003",9.00567029020749
"3004",3.63152503268793
"3005",5.09600686200429
"3006",5.67054703424219
"3007",7.11854881956242
"3008",3.91108223993797
"3009",4.17596893385053
"3010",11.154921958223
"3011",14.2338452860713
"3012",10.3282043710351
"3013",4.1220206185244
"3014",10.4306876892224
"3015",12.2103447210975
"3016",11.272139090579
"3017",7.14839043212123
"3018",5.05947973579168
"3019",9.53279522946104
"3020",14.5800004247576
"3021",12.4823636724614
"3022",6.58708668197505
"3023",15.1963904500008
"3024",17.0605970197357
"3025",16.4783326908946
"3026",15.3185552335344
"3027",19.6756300283596
"3028",18.5529352165759
"3029",19.4395077414811
"3030",25.4115147981793
"3031",6.91162422299385
"3032",7.58480382501148
"3033",8.98967409739271
"3034",4.18038434872869
"3035",3.71871574316174
"3036",3.97690200770739
"3037",7.89326732046902
"3038",13.3567082230002
"3039",16.0785421030596
"3040",24.355978530366
"3041",11.0035398392938
"3042",6.46095213596709
"3043",13.8017159770243
"3044",12.8415282233618
"3045",15.9821778652258
"3046",16.2302167154849
"3047",18.4061456820928
"3048",20.7936987862922
"3049",23.1806872761808
"3050",21.6939981328323
"3051",28.0437699984759
"3052",17.906681750901
"3053",13.6847433168441
"3054",21.3665291084908
"3055",10.6001527456101
"3056",18.7706842552871
"3057",20.7111632335
"3058",24.9474018346518
"3059",13.0193118820898
"3060",17.9154361831024
"3061",9.25856074900366
"3062",14.1233467729762
"3063",27.8504856396466
"3064",22.2440910874866
"3065",30.8830989524722
"3066",30.1286607282236
"3067",13.3077453938313
"3068",19.2758918274194
"3069",44.3359807832167
"3070",40.352824726142
"3071",30.41212039534
"3072",31.8913633236662
"3073",36.9732355466112
"3074",30.3993612760678
"3075",14.3434241181239
"3076",27.998595032841
"3077",28.0357809970155
"3078",27.9888103250414
"3079",21.8521759961732
"3080",28.9956282358617
"3081",48.7306562718004
"3082",44.4488745415583
"3083",56.4532703720033
"3084",68.659131648019
"3085",73.3861641492695
"3086",65.3036229778081
"3087",59.8549493588507
"3088",16.1276562721469
"3089",6.76146373734809
"3090",5.54175385332201
"3091",11.3192203571089
"3092",5.97706457483582
"3093",9.94906804407947
"3094",11.1797082354315
"3095",22.054543660488
"3096",20.0724651222117
"3097",25.7143634371459
"3098",15.4218359966762
"3099",14.5836849696934
"3100",8.26600225991569
"3101",9.93605717667378
"3102",7.68999743741006
"3103",14.1942175105214
"3104",11.9072246889118
"3105",20.0505295651965
"3106",29.1811506031081
"3107",20.7054385100491
"3108",23.4530903981067
"3109",18.2811068953015
"3110",16.0262483404949
"3111",15.4804540215991
"3112",22.0473288209178
"3113",30.1700667478144
"3114",39.6376708522439
"3115",41.9317773776129
"3116",40.4373073251918
"3117",40.3866899432614
"3118",22.934474691283
"3119",20.6930868444033
"3120",29.9922947306186
"3121",24.6217066887766
"3122",31.3927914248779
"3123",22.7093129069544
"3124",24.7801042860374
"3125",14.4037956488319
"3126",10.2849015092943
"3127",11.3124209747184
"3128",18.5098644578829
"3129",21.5790176298469
"3130",22.1018228330649
"3131",14.3677461892366
"3132",9.38144949031994
"3133",23.2990831136703
"3134",28.2932742265984
"3135",31.4764329232275
"3136",25.9105232544243
"3137",30.9839175315574
"3138",25.8287560427561
"3139",27.8826773865148
"3140",26.1924782535061
"3141",22.1775480895303
"3142",22.1547423279844
"3143",20.0600465177558
"3144",24.3712624069303
"3145",14.6734266309068
"3146",17.9754802957177
"3147",22.9107565246522
"3148",12.9007152281702
"3149",21.8561835936271
"3150",28.5777583485469
"3151",37.4593859305605
"3152",49.8736626468599
"3153",44.5827259682119
"3154",38.4035723982379
"3155",20.2689872821793
"3156",24.7755175223574
"3157",34.6221728250384
"3158",27.2997014690191
"3159",27.7254323009402
"3160",49.8495995998383
"3161",47.2556304885074
"3162",31.5125769702718
"3163",15.1551779708825
"3164",24.4051261688583
"3165",35.7331911800429
"3166",27.922197477892
"3167",23.1042082305066
"3168",32.8906404320151
"3169",46.5296063339338
"3170",47.3335734568536
"3171",41.4647540310398
"3172",19.3663479876705
"3173",25.4065089393407
"3174",26.3317342614755
"3175",31.6629157168791
"3176",25.9886030107737
"3177",17.142147407867
"3178",29.2976794298738
"3179",40.5259401304647
"3180",45.3976186690852
"3181",34.4949978170916
"3182",32.2078267345205
"3183",53.0957826413214
"3184",58.0301275476813
"3185",58.3030749112368
"3186",54.2975496500731
"3187",38.9613036531955
"3188",28.4965324681252
"3189",23.4988066949882
"3190",11.2864159746096
"3191",21.6615764657035
"3192",29.3230987153947
"3193",29.4519879389554
"3194",19.204500131309
"3195",29.6406913548708
"3196",34.5139706041664
"3197",37.3039802070707
"3198",31.9384213071316
"3199",25.8898740867153
"3200",6.46255357423797
"3201",11.2811932922341
"3202",7.72432176745497
"3203",6.14113159826957
"3204",12.3003235785291
"3205",4.88686782773584
"3206",4.23760466219392
"3207",11.7981246148702
"3208",14.5717378472909
"3209",17.9688766365871
"3210",14.5236233947799
"3211",15.8697337610647
"3212",19.4567735888995
"3213",31.9726968882605
"3214",16.843322373461
"3215",17.4280343344435
"3216",17.3093925695866
"3217",24.5259958319366
"3218",23.784174118191
"3219",8.76441481523216
"3220",6.72664391458966
"3221",1.39554158522515
"3222",6.3226259953808
"3223",11.4638103696052
"3224",15.1320797158405
"3225",10.3894606581889
"3226",6.57513228361495
"3227",6.53856550343335
"3228",7.94197840150446
"3229",5.21219517395366
"3230",9.09359296201728
"3231",8.9438290160615
"3232",8.1571466580499
"3233",7.30488391127437
"3234",8.57335980981588
"3235",11.6668066766579
"3236",6.66264604660682
"3237",5.00221613037866
"3238",5.71223536098842
"3239",3.03997512673959
"3240",3.60233534593135
"3241",0.243604017668986
"3242",5.25141003890894
"3243",2.01819129870273
"3244",2.52162462857086
"3245",4.27321210736409
"3246",1.16785649879603
"3247",1.38292070914758
"3248",3.44356485584285
"3249",3.84715458494611
"3250",7.09965679561719
"3251",7.2304617788177
"3252",5.22558366355952
"3253",7.16231515980326
"3254",5.2776846132474
"3255",5.28504642716143
"3256",5.51875527889933
"3257",3.24271532008424
"3258",3.38953759637661
"3259",2.3115844669519
"3260",1.93526066141203
"3261",2.24619743676158
"3262",2.72412780759623
"3263",3.23795793519821
"3264",3.90481909562368
"3265",4.66371238871943
"3266",8.97035715752281
"3267",4.60122100776061
"3268",4.40261756011751
"3269",7.80886184656993
"3270",4.59685725218151
"3271",5.75212106923573
"3272",3.61017846444156
"3273",2.34848994296044
"3274",3.21308325510472
"3275",3.68129076377954
"3276",8.32978039397858
"3277",2.94151850539492
"3278",7.35121793695726
"3279",5.17240441695321
"3280",4.01342294935603
"3281",2.38784505199874
"3282",1.76061748788925
"3283",3.99273631046526
"3284",1.62652158905985
"3285",2.46341933234362
"3286",2.97310652968008
"3287",3.42409948643763
"3288",1.73197458934737
"3289",1.68533952091821
"3290",1.17669833343825
"3291",0.575638387090294
"3292",2.47437092184555
"3293",3.35722215822898
"3294",1.62039868882857
"3295",3.83611404686235
"3296",4.00235512643121
"3297",2.43848608079134
"3298",3.21554580295924
"3299",2.84721099887975
"3300",5.3686904720962
"3301",3.32379240717273
"3302",3.05712419503834
"3303",3.17049671139102
"3304",2.81500560959103
"3305",3.44601139659062
"3306",2.66857223323314
"3307",3.50761511072051
"3308",2.98980630759615
"3309",6.15483513684012
"3310",4.73086583951954
"3311",3.20287508657202
"3312",3.73015755030792
"3313",4.93148363602813
"3314",4.88229416077957
"3315",2.68277763098013
"3316",1.70590174093377
"3317",1.1475146493467
"3318",2.83263216260821
"3319",2.59641419688705
"3320",3.53654140781146
"3321",2.75912225333741
"3322",2.7780564778368
"3323",1.56284677359508
"3324",0.428852899858612
"3325",2.4035634851316
"3326",2.63155561697204
"3327",4.38244678662159
"3328",4.18829149566591
"3329",2.5808445570874
"3330",0.944173825701
"3331",5.93579025007784
"3332",6.52157395961694
"3333",6.23138184892014
"3334",6.05388340773061
"3335",5.28029486304149
"3336",2.26124720938969
"3337",1.70366693055257
"3338",4.45806545030791
"3339",4.68692196591292
"3340",4.88185542053543
"3341",2.19519388338085
"3342",4.48285463789944
"3343",4.90502025058959
"3344",5.25252507941332
"3345",3.92336187360343
"3346",6.39597128611058
"3347",5.68397008464672
"3348",5.99217892158777
"3349",4.817859371542
"3350",4.54872824775521
"3351",7.65313598094508
"3352",7.21920368960127
"3353",11.5079827082809
"3354",8.36217222968116
"3355",3.90510977013037
"3356",8.33217418403365
"3357",14.592963270843
"3358",14.247874787543
"3359",5.32038575329352
"3360",6.70843292027712
"3361",3.62947794201318
"3362",7.16629874659702
"3363",10.0408193247858
"3364",4.189038372715
"3365",8.93995893420652
"3366",2.67963951046113
"3367",2.73970217676833
"3368",5.36681582161691
"3369",7.37964874133468
"3370",5.98336118855514
"3371",5.96634126850404
"3372",10.2647391031496
"3373",7.09076193743385
"3374",12.0966265967581
"3375",13.9577095978893
"3376",19.191563478671
"3377",8.31046418170445
"3378",12.7028586575761
"3379",13.6020506033674
"3380",14.421614469029
"3381",15.120895113796
"3382",12.0818796858657
"3383",11.6993818664923
"3384",19.9293455807492
"3385",15.0424297316931
"3386",16.9933438883163
"3387",20.353274885565
"3388",11.1647008452564
"3389",19.6066917851567
"3390",22.1186157432385
"3391",16.1806150572374
"3392",10.7918989669997
"3393",12.0292235806119
"3394",3.05958528770134
"3395",11.1177745566238
"3396",10.3618505818304
"3397",12.8574451082386
"3398",13.5355730890296
"3399",24.8566211666912
"3400",26.494255871512
"3401",22.3146926146001
"3402",4.28528401243966
"3403",17.9159658728167
"3404",19.9025322217494
"3405",9.08428919501603
"3406",3.63177423423622
"3407",16.6283702128567
"3408",6.06098255957477
"3409",2.42654987232527
"3410",14.2608507303521
"3411",13.4703310322948
"3412",17.8493792191148
"3413",19.3649029824883
"3414",23.5302941291593
"3415",12.1287790534552
"3416",28.2510794932023
"3417",34.970446722582
"3418",34.0118538588285
"3419",12.603570939973
"3420",9.12436444195919
"3421",11.1724199086893
"3422",18.7582467333414
"3423",23.3847749768756
"3424",30.7410344248638
"3425",16.6109675774351
"3426",19.2053048522212
"3427",38.8460088288411
"3428",35.3439681930467
"3429",19.6783381397836
"3430",4.07548395742197
"3431",5.31452751602046
"3432",5.97401922277641
"3433",9.96539602056146
"3434",17.4034503288567
"3435",7.34803252271377
"3436",5.22239934070967
"3437",7.18190567567945
"3438",11.400045332266
"3439",7.36550791771151
"3440",12.5988590298221
"3441",8.31035358714871
"3442",11.5746537630912
"3443",9.29304951569065
"3444",16.0597352078184
"3445",14.8254694067873
"3446",7.39425086067058
"3447",7.59016038500704
"3448",6.60529258311726
"3449",12.2464247397147
"3450",13.9226860483177
"3451",17.6196932443418
"3452",19.0416089026257
"3453",24.4785274844617
"3454",24.9350734520704
"3455",23.5830986639485
"3456",21.1964943446219
"3457",13.3656489197165
"3458",16.8181999470107
"3459",25.0764103839174
"3460",27.5412457995117
"3461",26.4830334344879
"3462",14.7347658639774
"3463",18.8461519428529
"3464",23.6467647482641
"3465",19.5036307559349
"3466",12.6984319649637
"3467",20.618129929062
"3468",29.8653700156137
"3469",14.8419552715495
"3470",16.4372992003337
"3471",16.6785655892454
"3472",12.9506413941272
"3473",11.5837799967267
"3474",19.6113818674348
"3475",15.8795897732489
"3476",12.821912241634
"3477",13.8664472615346
"3478",8.43514571897686
"3479",6.635241152253
"3480",21.4618237805553
"3481",23.2641497859731
"3482",17.0487081049941
"3483",26.9885844318196
"3484",23.8166016060859
"3485",11.2462344986852
"3486",12.078694999218
"3487",22.0984671614133
"3488",38.3347331080586
"3489",36.6933119948953
"3490",40.9721018513665
"3491",48.4388991026208
"3492",54.7883042600006
"3493",62.9627495072782
"3494",55.097253061831
"3495",33.0585695337504
"3496",33.2637515384704
"3497",35.468689748086
"3498",45.4650027677417
"3499",41.7664006818086
"3500",43.3466804679483
"3501",47.8615605970845
"3502",52.8064789250493
"3503",50.5657226312906
"3504",48.5492084408179
"3505",50.7643970195204
"3506",50.8785946294665
"3507",55.5744045414031
"3508",60.9090144280344
"3509",39.0874833101407
"3510",35.0410147802904
"3511",71.0378284566104
"3512",69.0958113409579
"3513",57.9050043597817
"3514",34.4002153724432
"3515",38.5859602829441
"3516",51.5780237037688
"3517",69.9532509315759
"3518",68.1593781337142
"3519",75.8346228394657
"3520",61.8019781541079
"3521",42.6946964580566
"3522",24.0511173615232
"3523",17.1836392837577
"3524",28.1325803371146
"3525",25.5911640124395
"3526",34.7370834788308
"3527",23.1040074140765
"3528",21.3952051126398
"3529",26.1779787251726
"3530",29.8882921924815
"3531",37.6440555555746
"3532",27.7695537079126
"3533",15.1038344483823
"3534",33.5852266289294
"3535",30.5559893604368
"3536",27.7900020591915
"3537",24.5282717514783
"3538",33.3461881382391
"3539",38.2702390197664
"3540",48.6262288177386
"3541",46.0274110082537
"3542",45.7924674265087
"3543",31.5055978717282
"3544",17.4769782461226
"3545",11.8518051749561
"3546",14.9194602272473
"3547",20.7460019737482
"3548",32.579802791588
"3549",32.0332124829292
"3550",21.9756591832265
"3551",28.5378220723942
"3552",25.395886041224
"3553",25.6837636698037
"3554",34.5359003404155
"3555",25.9722670307383
"3556",25.9492575423792
"3557",26.4683680143207
"3558",36.3953440682963
"3559",31.2076619593427
"3560",27.1445722319186
"3561",42.2136741690338
"3562",50.4031253512949
"3563",38.3281207177788
"3564",33.8292127707973
"3565",32.2624953696504
"3566",17.4009284819476
"3567",25.1147779636085
"3568",20.1776711037382
"3569",21.9499983359128
"3570",18.1223178515211
"3571",4.25746475229971
"3572",8.53637393447571
"3573",7.18032970326021
"3574",10.9370768768713
"3575",11.8481395475101
"3576",13.8249277370051
"3577",17.8489557583816
"3578",15.7630754983984
"3579",20.4735086299479
"3580",21.5353575185873
"3581",18.8899284694344
"3582",10.3125792520586
"3583",15.8365990500897
"3584",11.8980453407858
"3585",10.6670879176818
"3586",9.05478955246508
"3587",14.088828174863
"3588",15.2424181578681
"3589",20.9684789297171
"3590",23.162632714957
"3591",6.298615335254
"3592",10.4413680674043
"3593",16.6431258548982
"3594",34.5164851751179
