"","etp_ds4"
"610",8.89542781355467
"611",8.79865287278453
"612",7.37243298589637
"613",4.80234228947782
"614",5.82914560264193
"615",8.69458802406732
"616",9.25978193362213
"617",8.73781887352085
"618",7.41173375812685
"619",7.8641036272451
"620",7.97578974336152
"621",8.63144111381047
"622",8.59662635409649
"623",7.13507751321716
"624",8.9626130116887
"625",10.3118940634131
"626",8.42384423356819
"627",9.74266769647229
"628",10.3290491624026
"629",6.97865608725782
"630",5.66077133343046
"631",3.44678673226681
"632",3.39875245509623
"633",2.68657365739944
"634",5.58399690933559
"635",5.03972344893627
"636",6.95997609058037
"637",6.98666180011959
"638",6.54683421448476
"639",6.29516285756806
"640",7.19482739197995
"641",7.65564214510709
"642",8.39851192134457
"643",7.6861490451399
"644",6.88433940283026
"645",5.66305988506952
"646",5.3624866384305
"647",4.02596329173004
"648",5.18993533017476
"649",4.4519588912859
"650",3.58658364994174
"651",4.12097049468935
"652",5.48093598562555
"653",4.69433200683477
"654",4.63867029449421
"655",4.58430837488687
"656",3.84977256382126
"657",4.57650961848751
"658",4.11707111648967
"659",3.77029406110421
"660",2.39922298813853
"661",3.33627797580038
"662",1.45310768054213
"663",2.99129769272262
"664",2.65144012218169
"665",4.63321116501465
"666",3.03304397697804
"667",3.60023147364062
"668",2.97764986902373
"669",2.95035422162595
"670",3.68974514084215
"671",5.2019158233318
"672",5.42902543507125
"673",4.80947956727823
"674",3.90461652352791
"675",4.21052802196033
"676",2.87275515784772
"677",2.59158544961109
"678",2.86546133530445
"679",1.00339134484622
"680",2.52725419480878
"681",2.27569142542337
"682",1.25009416616269
"683",-0.459234599271769
"684",2.133933839053
"685",3.08084362452335
"686",1.88594387258184
"687",2.47545635343198
"688",1.70677326704835
"689",2.15166783896213
"690",2.00497415307789
"691",2.15815123677837
"692",1.97996676150096
"693",2.51134040016892
"694",2.73088315857471
"695",2.52990649391542
