"","ref_etp_proj"
"2414",8.51359163224697
"2415",10.8864908243995
"2416",11.778028190136
"2417",7.0989231467247
"2418",8.50919282436371
"2419",9.20557884126902
"2420",9.27651291247457
"2421",11.0592073202133
"2422",11.4444857537746
"2423",11.0876756608486
"2424",10.8928210884333
"2425",11.7193853259087
"2426",11.991058588028
"2427",11.136829033494
"2428",10.5896703153849
"2429",6.94008755683899
"2430",8.83971645496786
"2431",8.23812998831272
"2432",8.55925752967596
"2433",7.9995684325695
"2434",8.60599436052144
"2435",8.38923681271262
"2436",9.22739734686911
"2437",9.65046421438456
"2438",9.75658068805933
"2439",9.30847645550966
"2440",9.10435528680682
"2441",8.3889046870172
"2442",9.05134762823582
"2443",4.78222286701202
"2444",2.9072881070897
"2445",5.45273266546428
"2446",7.75037967413664
"2447",6.65376409143209
"2448",7.74530507065356
"2449",6.3393642604351
"2450",6.32063236087561
"2451",5.4649810269475
"2452",7.73147298418917
"2453",9.16553027182817
"2454",6.70550560951233
"2455",6.72778436727822
"2456",7.06383657827973
"2457",7.10828337073326
"2458",6.51345343142748
"2459",6.71181701123714
"2460",5.83723559044302
"2461",6.03073455300182
"2462",5.79491814924404
"2463",7.46245873719454
"2464",7.46243589371443
"2465",7.68086007982492
"2466",7.84974217414856
"2467",7.57146289944649
"2468",6.82726107165217
"2469",7.3985892701894
"2470",6.08231008937582
"2471",7.55988672375679
"2472",4.951270991005
"2473",2.25622486323118
"2474",1.77517894282937
"2475",4.35202538222075
"2476",4.42088453378528
"2477",4.66485374094918
"2478",6.04275488853455
"2479",4.66241160407662
"2480",5.09216444380581
"2481",4.41331006772816
"2482",4.65135448088404
"2483",4.04958358407021
"2484",1.68899557634722
"2485",3.83999971300364
"2486",3.1048279015813
"2487",3.56091608013958
"2488",1.31518846936524
"2489",1.67848147638142
"2490",3.33468575030565
"2491",2.9539236278506
"2492",2.21916382014751
"2493",1.109310076572
"2494",2.75104545499198
"2495",2.9541401444003
"2496",1.56495423801243
"2497",1.34394516795874
"2498",0.975372560322285
"2499",1.4973603405524
"2500",1.50444065593183
"2501",3.22617489844561
"2502",3.27651021257043
"2503",3.91277494467795
"2504",4.5553481541574
"2505",5.0710687887622
"2506",3.14204341545701
"2507",2.93342875875533
"2508",3.35490429401398
"2509",3.76629223383497
"2510",3.52711664512753
"2511",2.95947265252471
"2512",2.67836480331607
"2513",3.04636307153851
"2514",3.99354147911072
"2515",3.28784541913774
"2516",2.91806272789836
"2517",3.42917380854487
"2518",2.74854779127054
"2519",3.29682204592973
"2520",2.62223946116865
"2521",3.94766137003899
"2522",3.16708306223154
"2523",2.71805960685015
"2524",2.36831743712537
"2525",3.02358204871416
"2526",3.43030980351614
"2527",3.21290773805231
"2528",3.51399901509285
"2529",1.54093606024981
"2530",0.894691154360771
"2531",0.762812753207982
"2532",1.60976319963811
"2533",1.58986866287887
"2534",1.61368166375905
"2535",1.2325232103467
"2536",1.83445139206015
"2537",1.62852438935079
"2538",1.42578712850809
"2539",2.8630295433104
"2540",2.2037125932402
"2541",2.24619505158626
"2542",1.94644920993596
"2543",3.39013666845858
"2544",3.87518847268075
"2545",2.10656862705946
"2546",2.69630567729473
"2547",3.68676457926631
"2548",1.18823272315785
"2549",1.11347044631839
"2550",1.16365833580494
"2551",0.384773436060641
"2552",0.353829362429678
"2553",0.301970451138914
"2554",1.78032274916768
"2555",1.95199909992516
"2556",1.47275098226964
"2557",3.36011985689402
"2558",2.34890967886895
"2559",3.20115157216787
"2560",1.90770825650543
"2561",2.10404148465022
"2562",0.987185002304614
"2563",2.4421461969614
"2564",2.09057315997779
"2565",2.40060211764649
"2566",3.22085197269917
"2567",2.84525337070227
"2568",2.45506617426872
"2569",1.96668943762779
"2570",1.74331166176125
"2571",2.06349515169859
"2572",2.40913451462984
"2573",2.89199754688889
"2574",0.995296609122306
"2575",1.05438204342499
"2576",1.28863740712404
"2577",2.38574879430234
"2578",2.06367237865925
"2579",3.02904541790485
"2580",3.40600119531155
"2581",2.63870631530881
"2582",2.71211399137974
"2583",1.97208960633725
"2584",2.44778562430292
"2585",2.54470254015177
"2586",2.45187206147239
"2587",2.63164427690208
"2588",3.25466530676931
"2589",4.09893319755793
"2590",4.17644676705822
"2591",3.54959646239877
"2592",2.74613523902372
"2593",3.37090917304158
"2594",1.64473570138216
"2595",1.88664501160383
"2596",1.27320412546396
"2597",0.102919342811219
"2598",0.367163433227688
"2599",2.62115323042963
"2600",3.1446229708381
"2601",1.89844201531378
"2602",3.60118881613016
"2603",3.31332782097161
"2604",3.44497960805893
"2605",2.99300583777949
"2606",2.59760877722874
"2607",3.01890695467591
"2608",3.11787109170109
"2609",1.11291478574276
"2610",3.50309662520885
"2611",2.32726345956326
"2612",2.68688350170851
"2613",2.20678186416626
"2614",0.87609850615263
"2615",1.19532651873305
"2616",0.0333949122577906
"2617",0.233720098622143
"2618",0.40276001021266
"2619",0.790337648242712
"2620",2.81501928716898
"2621",3.15830660006031
"2622",3.46873556729406
"2623",3.56541380379349
"2624",4.93101007514633
"2625",3.81987084363936
"2626",3.80939213559031
"2627",4.83065767074004
"2628",4.54615136160282
"2629",5.2183740735054
"2630",4.95715588983148
"2631",5.45674204453826
"2632",6.01868252176791
"2633",5.11142250522971
"2634",3.66229807585478
"2635",3.1387929841876
"2636",3.16797825694084
"2637",4.68356939195655
"2638",3.75650363235036
"2639",5.6783691868186
"2640",6.65375110483728
"2641",3.67502604238689
"2642",5.69611332396744
"2643",6.88350337743759
"2644",4.8833729326725
"2645",5.6741598546505
"2646",5.06626126449555
"2647",7.16938390210271
"2648",8.57762947678566
"2649",7.59342786483467
"2650",4.79388981312513
"2651",6.90970793925226
"2652",5.26957599632442
"2653",6.60803117230535
"2654",6.02044784888858
"2655",5.45290726423264
"2656",5.26236393209547
"2657",6.22090512444265
"2658",6.29896439670119
"2659",6.63346806913614
"2660",7.13378990255296
"2661",8.56734797824174
"2662",6.68099635373801
"2663",8.45830875635147
"2664",6.0108069148846
"2665",8.01757254893892
"2666",6.48880018293858
"2667",7.01515961624682
"2668",7.1298742715735
"2669",6.03211906534852
"2670",4.96918483451009
"2671",8.4407061021775
"2672",6.59290779801086
"2673",6.50952860340476
"2674",7.90129056666046
"2675",7.48493911512196
"2676",7.96937645878643
"2677",9.14904436469078
"2678",7.8583074323833
"2679",6.02103704586625
"2680",7.49239311681595
"2681",10.2508515776135
"2682",9.66849026083946
"2683",8.91254859557375
"2684",7.0609129909426
"2685",9.18331960774958
"2686",8.74622663110495
"2687",9.1393428882584
"2688",8.56581720337272
"2689",8.90536394790979
"2690",9.35477937757969
"2691",7.16574377194047
"2692",6.07050109282136
"2693",8.10896994918585
"2694",7.97352066636086
"2695",7.81269970908761
"2696",8.54278651950881
"2697",5.79799804091454
"2698",3.96801287680864
"2699",5.98323758691549
"2700",6.80689831450582
"2701",7.4258303376846
"2702",7.83750800788403
"2703",6.73526463657618
"2704",8.57645192883865
"2705",9.11333742085844
"2706",9.47226724907523
"2707",11.6234815716743
"2708",10.2864623293281
"2709",9.24150560609996
"2710",9.66257886961102
"2711",7.99153562542051
"2712",4.4360771169886
"2713",5.1739839175716
"2714",8.47083320701495
"2715",8.31448554410599
"2716",8.95004589110613
"2717",8.57590948417783
"2718",9.04660592973232
"2719",8.8146106377244
"2720",8.98726862668991
"2721",7.23486438207328
"2722",6.07448463700712
"2723",7.76624313369393
"2724",8.77180798631161
"2725",8.36399558372796
"2726",8.63380525261164
"2727",8.81517215608619
"2728",8.09698192821816
"2729",9.5624033883214
"2730",10.2217302210629
"2731",10.8189903525636
"2732",10.6462950222194
"2733",10.6296608299017
"2734",6.81331253051758
"2735",9.11566878948361
"2736",9.19008441345068
"2737",8.42003032937646
"2738",7.6744563318789
"2739",8.3204644061625
"2740",10.6973437275738
"2741",10.9867060948163
"2742",11.174483904615
"2743",11.2598811369389
"2744",11.2627925798297
"2745",9.80645758658648
"2746",11.6026853919029
"2747",12.6621947661042
"2748",12.9732824414968
"2749",12.6865588724613
"2750",13.8351535201073
"2751",13.5240848660469
"2752",14.081672757864
"2753",13.9242236018181
"2754",13.0991626679897
"2755",12.7417879104614
"2756",12.7841167896986
"2757",13.2994690388441
"2758",14.2560867965221
"2759",13.389580398798
"2760",12.6645198613405
"2761",12.7409534752369
"2762",12.0634922981262
"2763",12.5607136487961
"2764",13.7852821350098
"2765",12.8610738664865
"2766",12.932135283947
"2767",11.7707350850105
"2768",7.60951098799706
"2769",9.51768726110458
"2770",10.8336877003312
"2771",10.3876349925995
"2772",8.99413473904133
"2773",12.2726079076529
"2774",12.3356037288904
"2775",11.8295453675091
"2776",11.5490320622921
"2777",11.6748016923666
"2778",9.29222831130028
"2779",8.9618368241936
"2780",8.42434287816286
"2781",9.51245855167508
"2782",7.22056778334081
"2783",7.73794797807932
"2784",9.3428334298078
"2785",9.52269034832716
"2786",10.411958605051
"2787",10.9164825379848
"2788",11.4670693874359
"2789",11.5830671042204
"2790",11.3504359573126
"2791",11.1437738984823
"2792",10.6068231984973
"2793",9.46446887403727
"2794",11.1962858960032
"2795",11.5052340328693
"2796",10.2426865249872
"2797",10.7552716434002
"2798",9.09155943989754
"2799",7.19499370455742
"2800",4.20192143693566
"2801",3.77768851816654
"2802",4.24965921416879
"2803",6.55910290405154
"2804",7.45559076219797
"2805",7.48741109482944
"2806",6.98126286594197
"2807",7.13528445223346
"2808",7.48190930765122
"2809",8.12248212238774
"2810",8.30242054909468
"2811",5.69184741377831
"2812",5.15623961947858
"2813",2.45775661990047
"2814",3.42957112472504
"2815",6.37347625277471
"2816",7.32665089285001
"2817",7.93656754866242
"2818",6.38284242525697
"2819",8.03651639819145
"2820",6.5016216924414
"2821",4.26424343930557
"2822",5.78110473696142
"2823",6.68074566032737
"2824",7.39969409629703
"2825",6.28905817307532
"2826",6.63093467964791
"2827",6.24344251304865
"2828",5.27789606433362
"2829",3.28200782835484
"2830",5.84321314096451
"2831",5.03186263144016
"2832",4.68220174312592
"2833",6.02994915097952
"2834",3.43677585059777
"2835",4.64377019926906
"2836",4.72651394410059
"2837",5.01115779671818
"2838",5.31342206243426
"2839",5.53487189859152
"2840",4.73249314911664
"2841",4.77377225086093
"2842",5.85337501415052
"2843",6.02671430818737
"2844",5.85166829824448
"2845",5.9498085193336
"2846",5.63001121720299
"2847",4.25611154269427
"2848",5.02519291616045
"2849",5.43273934349418
"2850",5.95077364146709
"2851",5.09645882970653
"2852",5.51061478257179
"2853",5.54431423963979
"2854",6.20268354564905
"2855",5.48983864113688
"2856",5.00498642772436
"2857",4.87701098620892
"2858",4.09022584557533
"2859",5.89234827831388
"2860",6.737489387393
"2861",3.72798751294613
"2862",4.30024362355471
"2863",4.64154372829944
"2864",5.95142368739471
"2865",5.13452823087573
"2866",3.91864864528179
"2867",3.81719975918531
"2868",2.13440257310867
"2869",1.66564569249749
"2870",1.8637118190527
"2871",3.58434077107813
"2872",4.02495931950398
"2873",5.41996197216213
"2874",4.82208162546158
"2875",2.37047338485718
"2876",2.73782608471811
"2877",3.09161359630525
"2878",2.46048581600189
"2879",3.43438481166959
"2880",3.83541310206056
"2881",4.78716385364532
"2882",4.0122775323689
"2883",3.03885542877833
"2884",4.19463083334267
"2885",2.88021672144532
"2886",4.41192245483398
"2887",2.80640344135463
"2888",2.44171228469349
"2889",3.05185159109533
"2890",4.33061558380723
"2891",4.13673678040504
"2892",3.09274018602446
"2893",3.67972944676876
"2894",3.84614457935095
"2895",2.0498434882611
"2896",3.38304740632884
"2897",1.99630419863388
"2898",3.73684715479612
"2899",3.61620463430882
"2900",1.92265222314745
"2901",3.42319867014885
"2902",2.02576653799042
"2903",0.786664524581283
"2904",0.651349359657615
"2905",0.0989782717078924
"2906",2.26712547801435
"2907",3.51459988951683
"2908",2.64641743339598
"2909",2.87463888153434
"2910",2.30048394203186
"2911",3.04724857211113
"2912",3.46571662276983
"2913",1.87669580383226
"2914",3.07885593175888
"2915",2.30295490962453
"2916",3.20591755956411
"2917",2.60549584194086
"2918",1.7763406765298
"2919",3.52107063680887
"2920",2.64416775852442
"2921",4.16646089404821
"2922",3.84965470433235
"2923",1.67748237494379
"2924",3.532337206183
"2925",2.41686786338687
"2926",2.43016056530178
"2927",2.4965928606689
"2928",2.25096859037876
"2929",2.47933954931796
"2930",2.41745339147747
"2931",1.97643998285639
"2932",2.04283575573936
"2933",3.35939075984061
"2934",2.51558135973755
"2935",1.68328807502985
"2936",2.02842329069972
"2937",2.42709111981094
"2938",1.59860699623823
"2939",0.939237309619784
"2940",3.41648678481579
"2941",2.22231790423393
"2942",2.37031856924295
"2943",2.12414623331279
"2944",2.27805443480611
"2945",2.73629866214469
"2946",1.73484199680388
"2947",2.92021759739146
"2948",1.92225515004247
"2949",2.42851909250021
"2950",2.99475922808051
"2951",2.65183451585472
"2952",2.40484791994095
"2953",2.31782461670809
"2954",1.47620570007712
"2955",2.76896235719323
"2956",2.20399875566363
"2957",1.55241016298532
"2958",0.326689452398568
"2959",1.1356889794115
"2960",1.23630954348482
"2961",2.0844365064404
"2962",2.17964844219387
"2963",2.57134637609124
"2964",1.1148413089104
"2965",3.2110648304224
"2966",2.01552669331431
"2967",0.552109118551016
"2968",0.357942629489116
"2969",0.0613156734034419
"2970",2.50581377185881
"2971",3.95270697830711
"2972",5.10153709631413
"2973",5.18960127234459
"2974",3.80128412437625
"2975",4.55797044932842
"2976",2.14713356923312
"2977",2.03994402289391
"2978",4.16255244612694
"2979",3.0617003524676
"2980",4.36782429245068
"2981",4.03392726602033
"2982",4.31614749133587
"2983",6.07994116842747
"2984",4.09857394173741
"2985",2.49115353822708
"2986",3.154427370755
"2987",4.15115185081959
"2988",4.59594518691301
"2989",5.71159404783975
"2990",5.38729837164283
"2991",5.44505857117474
"2992",6.04196840152144
"2993",3.88255963847041
"2994",4.80106607079506
"2995",2.08382380753756
"2996",4.26566565502435
"2997",3.07684993930161
"2998",2.53024330851622
"2999",5.49890407673956
"3000",5.46484812535346
"3001",6.26148244849173
"3002",6.52625500783324
"3003",7.48663231730461
"3004",6.51643018424511
"3005",7.71406532824039
"3006",6.3858734741807
"3007",6.71858781063929
"3008",6.60827643796802
"3009",6.36006762087345
"3010",6.4202713444829
"3011",6.10698449751362
"3012",6.6561802783981
"3013",5.57012963481247
"3014",6.2251762021333
"3015",6.88375019282103
"3016",6.67314975522459
"3017",6.40530153200962
"3018",3.57901100814342
"3019",4.16978107020259
"3020",4.07057771179825
"3021",6.56703226640821
"3022",5.07521833106875
"3023",2.96712620556355
"3024",5.69116500020027
"3025",6.27006558701396
"3026",5.78110601194203
"3027",7.21390152117237
"3028",8.19884280115366
"3029",7.72554573975503
"3030",8.32579326629639
"3031",7.76280296035111
"3032",7.17734421603382
"3033",8.38896289374679
"3034",6.7759406529367
"3035",6.35822298342828
"3036",6.09404063504189
"3037",6.48572752717882
"3038",6.93344534933567
"3039",8.03345187194645
"3040",8.3528824725654
"3041",9.25066275894642
"3042",8.68221796676517
"3043",6.21896493062377
"3044",5.593829870224
"3045",7.18540298077278
"3046",7.63119791448116
"3047",9.54213854577392
"3048",9.16102364228573
"3049",8.6986476406455
"3050",8.66211994970217
"3051",9.11133713647723
"3052",9.11757504194975
"3053",9.3912179172039
"3054",8.2685008905828
"3055",9.14541103132069
"3056",6.54821010306478
"3057",6.02657975256443
"3058",7.08767076209188
"3059",8.52754613850266
"3060",10.2858212776482
"3061",10.248279585503
"3062",11.6682731483597
"3063",11.4862646218389
"3064",11.9865877218544
"3065",12.3741734363139
"3066",12.8387571573257
"3067",12.3063374087214
"3068",11.2871310710907
"3069",8.40446770191193
"3070",10.0864009857178
"3071",11.2278494909406
"3072",12.0440024938434
"3073",12.8176856413484
"3074",11.8619461767375
"3075",11.7020134925842
"3076",7.61898862570524
"3077",9.20461304672062
"3078",7.45360317453742
"3079",8.93570179492235
"3080",9.97631220472977
"3081",7.88948532566428
"3082",7.39862019941211
"3083",5.05433760583401
"3084",9.13315339386463
"3085",10.0847977343947
"3086",10.137721371837
"3087",10.1361598074436
"3088",10.1425267299637
"3089",8.92061488889158
"3090",8.97375342296436
"3091",9.37790701445192
"3092",8.09656941890717
"3093",5.99486099928617
"3094",6.69812181312591
"3095",6.6038361042738
"3096",7.39047925919294
"3097",8.43128729844466
"3098",8.3152883015573
"3099",8.21487652882934
"3100",8.02826007828116
"3101",7.97300334181637
"3102",6.66848069336265
"3103",5.05028714612126
"3104",5.63610692787915
"3105",5.80530857481062
"3106",6.81771530862898
"3107",8.96969100926071
"3108",9.67801019409671
"3109",9.51616993267089
"3110",7.51073354482651
"3111",8.34512679278851
"3112",9.28160600550473
"3113",9.510339345783
"3114",8.9977551944321
"3115",9.86331486352719
"3116",9.98521741107106
"3117",9.8934813849628
"3118",9.77326077222824
"3119",10.0769622891676
"3120",10.0607595816255
"3121",6.83676365483552
"3122",7.45863760635257
"3123",9.622857674025
"3124",10.3832214064896
"3125",10.2370107267052
"3126",9.7852002363652
"3127",8.5092617534101
"3128",6.44320774823427
"3129",3.63856954872608
"3130",7.07028976269066
"3131",6.84117238968611
"3132",3.93367576599121
"3133",2.96690360456705
"3134",7.12001735589001
"3135",8.21205751877278
"3136",8.80483349040151
"3137",9.30020898580551
"3138",9.95314760133624
"3139",8.80236846208572
"3140",8.72366322949529
"3141",7.00927898852387
"3142",3.71986284852028
"3143",3.17304514348507
"3144",7.75509991124272
"3145",8.02165816584602
"3146",6.06343334913254
"3147",7.02452082931995
"3148",6.96192459762096
"3149",6.65112989395857
"3150",4.69672780297697
"3151",9.35678233206272
"3152",9.78355965018272
"3153",10.0292262360454
"3154",5.78603060543537
"3155",4.98198164545465
"3156",7.35457336902618
"3157",8.76979147270322
"3158",9.67355603352189
"3159",9.85509856417775
"3160",9.80231393128633
"3161",11.0433001965284
"3162",11.4393642693758
"3163",8.97167252749205
"3164",8.26434230804443
"3165",8.22508906573057
"3166",7.98778485693038
"3167",7.92798066232353
"3168",8.11926830559969
"3169",9.34633944183588
"3170",8.5822051204741
"3171",9.24848657846451
"3172",10.5917186737061
"3173",9.34805189073086
"3174",8.27667634468526
"3175",7.59331244882196
"3176",8.49927871953696
"3177",8.94104409962893
"3178",9.36685380339622
"3179",10.0748913735151
"3180",9.4576471298933
"3181",9.67027218639851
"3182",7.74527351185679
"3183",9.48484314978123
"3184",9.84758049249649
"3185",9.51977409422398
"3186",10.8475280851126
"3187",10.5294953584671
"3188",9.29457151889801
"3189",8.13672196865082
"3190",7.00789967179298
"3191",7.80413896404207
"3192",7.27840873412788
"3193",7.5733902528882
"3194",8.04713176935911
"3195",7.4949939250946
"3196",8.50388533622026
"3197",7.66121709346771
"3198",7.16937919706106
"3199",6.57675939053297
"3200",4.81207600142807
"3201",6.00471209734678
"3202",5.20386569574475
"3203",4.71336404234171
"3204",5.83671813644469
"3205",5.35811796598136
"3206",1.99996631592512
"3207",1.61516406387091
"3208",5.09043215960264
"3209",5.43059080420062
"3210",5.70840358734131
"3211",4.7490273732692
"3212",4.89190964400768
"3213",4.5343412484508
"3214",5.83974175190087
"3215",4.50984633713961
"3216",4.08813623478636
"3217",4.71784733771347
"3218",4.14479424804449
"3219",5.44675949029624
"3220",5.08276353904512
"3221",3.55154301412404
"3222",4.48262602835894
"3223",3.08040258474648
"3224",3.88764899969101
"3225",5.52189235202968
"3226",4.85376173257828
"3227",1.68530309945345
"3228",3.4000624101609
"3229",3.17614743113518
"3230",1.39805174618959
"3231",3.17523923702538
"3232",3.24813770130277
"3233",3.07713626883924
"3234",3.16209488303866
"3235",2.54428197070956
"3236",3.66528537765225
"3237",3.50828929245472
"3238",2.47259790077806
"3239",3.03864820301533
"3240",3.35112498700619
"3241",2.03156661987305
"3242",0.975949212908745
"3243",1.69663939811289
"3244",1.38046836853027
"3245",2.15940867643803
"3246",2.60799541696906
"3247",1.67931151529774
"3248",2.58786690607667
"3249",1.9674355648458
"3250",1.82427125179674
"3251",3.44598710164428
"3252",2.6075593046844
"3253",2.47794675827026
"3254",3.50076969712973
"3255",3.06314841564745
"3256",1.98643114930019
"3257",2.54483933746815
"3258",1.12500167964026
"3259",2.04604587081121
"3260",2.15819886389363
"3261",2.07248834667553
"3262",2.0360568324104
"3263",1.46083782031201
"3264",1.99943411070853
"3265",2.69036450888962
"3266",2.14331273082644
"3267",3.46756108105183
"3268",2.37402539886534
"3269",2.72506270371377
"3270",3.3890145868063
"3271",1.87560597062111
"3272",2.42670003883541
"3273",1.27104370848974
"3274",1.58524557296187
"3275",2.27577051986009
"3276",2.0023933253251
"3277",2.83215286396444
"3278",2.31119805248454
"3279",4.24720829725266
"3280",0.854885251494125
"3281",0.678059819620103
"3282",0.215665043331683
"3283",-0.0413706013932824
"3284",1.60105834435672
"3285",1.89753314387053
"3286",1.85435570403934
"3287",2.1768854171969
"3288",1.8312627505511
"3289",1.83349020034075
"3290",1.60361109301448
"3291",1.88534346083179
"3292",1.80640947748907
"3293",1.10061227809638
"3294",2.39078664779663
"3295",0.374952391721308
"3296",0.260339161381125
"3297",1.09433545544744
"3298",1.53798048943281
"3299",1.50321169570088
"3300",1.97482141759247
"3301",3.51415627449751
"3302",2.07538670673966
"3303",1.73388793691993
"3304",2.03771584108472
"3305",1.88327664136887
"3306",2.13604763476178
"3307",1.89902615267783
"3308",2.24557928647846
"3309",2.28028463479131
"3310",3.88723097415641
"3311",2.79146923869848
"3312",3.29914625734091
"3313",2.76788206212223
"3314",2.83591573545709
"3315",2.48368138819933
"3316",0.518121568718925
"3317",0.809957631630823
"3318",1.10845188423991
"3319",1.16839331388474
"3320",0.875335193239152
"3321",1.57292357459664
"3322",1.94639350008219
"3323",2.48616787674837
"3324",2.60449458891526
"3325",2.80132000520825
"3326",2.52859027869999
"3327",1.26110137533396
"3328",3.21663443744183
"3329",2.80262037087232
"3330",3.62595429643989
"3331",2.79246437549591
"3332",3.75581466278527
"3333",4.66260346584022
"3334",4.62549465149641
"3335",4.41613735258579
"3336",3.6772597655654
"3337",2.95283637288958
"3338",3.58288161456585
"3339",3.85082028713077
"3340",3.95822026580572
"3341",3.61413985677063
"3342",3.13967835903168
"3343",4.13289821147919
"3344",3.23087615327677
"3345",2.83264680951834
"3346",1.94434887357056
"3347",2.7627267409116
"3348",3.04896627552807
"3349",3.71630203723907
"3350",3.54972580168396
"3351",3.81302927993238
"3352",4.0508384173736
"3353",2.30332554876804
"3354",4.46193743310869
"3355",4.58724073064514
"3356",5.4051630795002
"3357",5.35098966863006
"3358",6.03202374652028
"3359",6.59205903857946
"3360",5.96671725437045
"3361",3.09425169974566
"3362",2.08963732421398
"3363",2.91958888620138
"3364",5.06772331427783
"3365",5.83423002064228
"3366",4.93578473106027
"3367",5.11177434027195
"3368",6.83087370544672
"3369",3.13933013379574
"3370",4.7084051668644
"3371",5.32748223282397
"3372",3.46385989803821
"3373",3.82467989996076
"3374",5.01546151936054
"3375",5.99159603028966
"3376",7.02879787236452
"3377",7.45742763765156
"3378",6.10088797658682
"3379",6.90700836479664
"3380",6.40426906198263
"3381",7.24572921544313
"3382",7.33771019428968
"3383",7.55329147726297
"3384",4.79672054946423
"3385",6.86383451148868
"3386",6.06294765882194
"3387",7.37758462689817
"3388",5.99571276456118
"3389",6.74583782209083
"3390",8.28197001665831
"3391",6.08395532658324
"3392",6.38533322606236
"3393",5.90041055157781
"3394",6.73797365091741
"3395",7.28962312475778
"3396",7.68243725225329
"3397",7.07630048785359
"3398",7.48254349827766
"3399",7.93250220268965
"3400",7.95909139886498
"3401",7.09304615110159
"3402",6.66738211177289
"3403",6.36052283644676
"3404",7.95717604644597
"3405",7.93178879842162
"3406",7.82832660526037
"3407",4.88303118012846
"3408",6.34034719388001
"3409",4.18176104687154
"3410",2.88447048515081
"3411",2.37371081544552
"3412",1.69483725493774
"3413",4.62491498468444
"3414",7.60338731482625
"3415",8.39091252908111
"3416",8.68360090628266
"3417",7.87273798137903
"3418",8.80484494473785
"3419",9.61764184013009
"3420",7.98449849663302
"3421",8.28373715281487
"3422",8.60336671583354
"3423",5.66580463759601
"3424",8.34407696127892
"3425",9.55829901248217
"3426",9.66287033632398
"3427",8.45030915550888
"3428",8.95541891781613
"3429",9.82973053399473
"3430",10.6257245689631
"3431",10.494725573808
"3432",9.28901644796133
"3433",7.38270963355899
"3434",5.85162691655569
"3435",5.03207252919674
"3436",7.71116710454226
"3437",5.75642555207014
"3438",7.61920087784529
"3439",7.20673534832895
"3440",7.8241347335279
"3441",8.8186250589788
"3442",10.4893418103456
"3443",10.9472000673413
"3444",9.68391828984022
"3445",10.0017986763269
"3446",10.5670442506671
"3447",11.3024757951498
"3448",10.4969343915582
"3449",10.851862937212
"3450",10.0084439814091
"3451",10.2724726833403
"3452",10.3427755013108
"3453",10.3407810330391
"3454",8.54377679526806
"3455",9.77519658952951
"3456",9.4325859695673
"3457",9.77053408510983
"3458",9.86834235489368
"3459",9.51336940191686
"3460",9.12510025128722
"3461",9.59853709023446
"3462",10.9876833222806
"3463",11.8177782893181
"3464",11.3222026973963
"3465",11.7321222573519
"3466",12.5204089134932
"3467",12.9311011135578
"3468",13.5059306919575
"3469",13.4980051368475
"3470",9.73048587143421
"3471",8.59960293956101
"3472",11.9581485167146
"3473",7.90856581926346
"3474",7.17426361795515
"3475",8.06158960051835
"3476",9.36790257878602
"3477",9.66025494458154
"3478",10.0989454975352
"3479",10.2704671423417
"3480",9.954675052315
"3481",10.398798991926
"3482",8.67249850928783
"3483",7.99664219468832
"3484",9.07636121660471
"3485",9.996706597507
"3486",11.3180010020733
"3487",11.9916585087776
"3488",11.9116071388125
"3489",13.2842693775892
"3490",12.7648909986019
"3491",12.600978448987
"3492",13.060801371932
"3493",12.9121221154928
"3494",12.6371806561947
"3495",13.2824295163155
"3496",6.50255738198757
"3497",9.27492956267088
"3498",9.65750753926113
"3499",10.5346445236355
"3500",11.0487326718867
"3501",11.427548546344
"3502",11.794135466218
"3503",11.8385331556201
"3504",10.6972886174917
"3505",7.57150484248996
"3506",7.81399168074131
"3507",8.3816322311759
"3508",9.02946238219738
"3509",9.91297822445631
"3510",9.8775970749557
"3511",9.84273650497198
"3512",9.46789057552814
"3513",7.78079608082771
"3514",6.60852918028831
"3515",5.76545943319798
"3516",5.29767291247845
"3517",7.76147579401731
"3518",10.2159929722548
"3519",10.2503510415554
"3520",9.57569192349911
"3521",7.67782160639763
"3522",6.53705149888992
"3523",7.61407664418221
"3524",8.85411117970943
"3525",9.25255902856588
"3526",9.24162699282169
"3527",6.6263544484973
"3528",7.76983673870564
"3529",8.67024733871222
"3530",7.66896733804606
"3531",8.28674637153745
"3532",8.13369165360928
"3533",8.43427357822657
"3534",8.98188295587897
"3535",7.80353497713804
"3536",9.25918075442314
"3537",8.7173608019948
"3538",8.48425302281976
"3539",8.4667333997786
"3540",9.12953666970134
"3541",9.38942218571901
"3542",7.18059220165014
"3543",9.03820720687509
"3544",9.50510212033987
"3545",4.83691039681435
"3546",6.10590986907482
"3547",5.9792280877009
"3548",6.07449822174385
"3549",8.43398573249578
"3550",8.40436927974224
"3551",7.39431989192963
"3552",7.79402151447721
"3553",8.16728742793202
"3554",7.7260997928679
"3555",7.39302121475339
"3556",6.80056192073971
"3557",7.4239816237241
"3558",6.40794048923999
"3559",7.65053506009281
"3560",7.39404629915953
"3561",6.30919955298305
"3562",7.43948636949062
"3563",7.41131652891636
"3564",7.31004275381565
"3565",7.6057171523571
"3566",6.89474103972316
"3567",6.11747217178345
"3568",3.69420552253723
"3569",5.17818162590265
"3570",5.51509698294103
"3571",3.38864916563034
"3572",4.9920889697969
"3573",4.72469071950763
"3574",4.39917660830542
"3575",5.37821828247979
"3576",5.57976724859327
"3577",6.37574159633368
"3578",6.11276813596487
"3579",5.91875750222243
"3580",6.348852224648
